id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_2,node_21,100,59,197,"['e_210', 'e_271', 'e_325', 'e_190']","['node_2', 'node_23', 'node_7', 'node_5', 'node_21']"
k_1,node_21,node_18,44,56,122,"['e_226', 'e_358', 'e_86', 'e_127']","['node_21', 'node_4', 'node_5', 'node_17', 'node_18']"
k_2,node_7,node_4,9,73,144,"['e_27', 'e_267', 'e_110', 'e_309']","['node_7', 'node_6', 'node_20', 'node_14', 'node_4']"
k_3,node_5,node_24,77,49,77,"['e_86', 'e_215']","['node_5', 'node_17', 'node_24']"
k_4,node_11,node_16,77,56,107,"['e_44', 'e_319']","['node_11', 'node_1', 'node_16']"
k_5,node_15,node_21,54,38,165,"['e_259', 'e_296']","['node_15', 'node_0', 'node_21']"
k_6,node_20,node_11,46,53,158,"['e_110', 'e_35', 'e_135']","['node_20', 'node_14', 'node_1', 'node_11']"
k_7,node_6,node_8,27,54,137,"['e_267', 'e_198', 'e_23', 'e_126']","['node_6', 'node_20', 'node_18', 'node_17', 'node_8']"
k_8,node_4,node_20,4,60,159,"['e_358', 'e_86', 'e_5', 'e_293']","['node_4', 'node_5', 'node_17', 'node_3', 'node_20']"
k_9,node_1,node_18,46,58,116,"['e_135', 'e_48', 'e_293', 'e_198']","['node_1', 'node_11', 'node_3', 'node_20', 'node_18']"
k_10,node_9,node_21,41,73,211,"['e_84', 'e_223', 'e_278', 'e_190']","['node_9', 'node_8', 'node_18', 'node_5', 'node_21']"
k_11,node_17,node_21,3,62,183,"['e_215', 'e_71']","['node_17', 'node_24', 'node_21']"
k_12,node_18,node_20,40,64,139,"['e_23', 'e_5', 'e_293']","['node_18', 'node_17', 'node_3', 'node_20']"
k_13,node_10,node_12,51,42,106,"['e_317', 'e_354', 'e_207']","['node_10', 'node_2', 'node_13', 'node_12']"
k_14,node_11,node_7,87,46,136,"['e_48', 'e_293', 'e_161']","['node_11', 'node_3', 'node_20', 'node_7']"
k_15,node_23,node_24,28,52,110,['e_232'],"['node_23', 'node_24']"
k_16,node_8,node_18,81,59,72,['e_223'],"['node_8', 'node_18']"
k_17,node_17,node_19,44,50,150,"['e_266', 'e_164', 'e_317', 'e_289']","['node_17', 'node_12', 'node_10', 'node_2', 'node_19']"
k_18,node_9,node_13,34,56,116,"['e_241', 'e_346']","['node_9', 'node_15', 'node_13']"
k_19,node_20,node_15,67,59,140,"['e_110', 'e_147']","['node_20', 'node_14', 'node_15']"
k_20,node_11,node_10,46,64,124,"['e_154', 'e_164']","['node_11', 'node_12', 'node_10']"
k_21,node_6,node_16,13,41,74,"['e_15', 'e_37']","['node_6', 'node_22', 'node_16']"
k_22,node_22,node_0,35,49,153,"['e_166', 'e_195']","['node_22', 'node_7', 'node_0']"
k_23,node_14,node_2,40,47,103,['e_14'],"['node_14', 'node_2']"
k_24,node_0,node_20,17,67,125,"['e_265', 'e_5', 'e_293']","['node_0', 'node_17', 'node_3', 'node_20']"
k_25,node_7,node_1,38,52,145,"['e_325', 'e_86', 'e_215', 'e_70', 'e_114']","['node_7', 'node_5', 'node_17', 'node_24', 'node_9', 'node_1']"
k_26,node_20,node_24,27,54,120,"['e_198', 'e_23', 'e_215']","['node_20', 'node_18', 'node_17', 'node_24']"
k_27,node_21,node_14,37,70,131,"['e_226', 'e_111', 'e_196']","['node_21', 'node_4', 'node_16', 'node_14']"
k_28,node_15,node_7,99,57,131,"['e_259', 'e_32', 'e_166']","['node_15', 'node_0', 'node_22', 'node_7']"
k_29,node_2,node_11,39,75,170,"['e_210', 'e_148', 'e_135']","['node_2', 'node_23', 'node_1', 'node_11']"
