id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_13,node_18,53,68,159,['e_218'],"['node_13', 'node_18']"
k_1,node_19,node_13,66,75,169,"['e_138', 'e_46', 'e_182', 'e_184']","['node_19', 'node_2', 'node_16', 'node_14', 'node_13']"
k_2,node_7,node_16,44,53,147,"['e_225', 'e_161']","['node_7', 'node_17', 'node_16']"
k_3,node_3,node_11,38,67,218,"['e_77', 'e_51', 'e_69']","['node_3', 'node_17', 'node_18', 'node_11']"
k_4,node_14,node_0,74,68,149,['e_116'],"['node_14', 'node_0']"
k_5,node_6,node_9,67,75,151,"['e_76', 'e_128', 'e_30']","['node_6', 'node_15', 'node_13', 'node_9']"
k_6,node_2,node_18,27,61,186,"['e_46', 'e_182', 'e_204']","['node_2', 'node_16', 'node_14', 'node_18']"
k_7,node_10,node_8,25,49,174,"['e_227', 'e_164', 'e_43']","['node_10', 'node_7', 'node_13', 'node_8']"
k_8,node_11,node_0,21,62,193,"['e_196', 'e_182', 'e_116']","['node_11', 'node_16', 'node_14', 'node_0']"
k_9,node_3,node_2,28,66,153,"['e_3', 'e_182', 'e_184', 'e_97']","['node_3', 'node_16', 'node_14', 'node_13', 'node_2']"
k_10,node_15,node_6,99,87,132,"['e_166', 'e_123']","['node_15', 'node_4', 'node_6']"
k_11,node_4,node_16,85,72,151,['e_28'],"['node_4', 'node_16']"
k_12,node_17,node_8,9,54,177,"['e_161', 'e_182', 'e_184', 'e_43']","['node_17', 'node_16', 'node_14', 'node_13', 'node_8']"
k_13,node_12,node_8,39,81,223,"['e_66', 'e_19', 'e_164', 'e_43']","['node_12', 'node_1', 'node_7', 'node_13', 'node_8']"
k_14,node_10,node_18,52,78,217,"['e_227', 'e_164', 'e_218']","['node_10', 'node_7', 'node_13', 'node_18']"
k_15,node_8,node_19,19,64,126,"['e_173', 'e_166', 'e_31']","['node_8', 'node_15', 'node_4', 'node_19']"
k_16,node_12,node_7,51,76,137,"['e_66', 'e_19']","['node_12', 'node_1', 'node_7']"
k_17,node_19,node_7,37,51,145,"['e_113', 'e_227']","['node_19', 'node_10', 'node_7']"
k_18,node_17,node_7,81,89,181,"['e_163', 'e_166', 'e_156']","['node_17', 'node_15', 'node_4', 'node_7']"
k_19,node_7,node_8,93,76,181,"['e_164', 'e_43']","['node_7', 'node_13', 'node_8']"
k_20,node_7,node_14,82,70,171,"['e_225', 'e_161', 'e_182']","['node_7', 'node_17', 'node_16', 'node_14']"
k_21,node_7,node_12,48,57,135,"['e_164', 'e_72']","['node_7', 'node_13', 'node_12']"
k_22,node_4,node_10,11,50,132,"['e_219', 'e_128', 'e_82']","['node_4', 'node_15', 'node_13', 'node_10']"
k_23,node_14,node_6,37,69,179,"['e_184', 'e_63', 'e_166', 'e_123']","['node_14', 'node_13', 'node_15', 'node_4', 'node_6']"
k_24,node_6,node_18,74,72,153,"['e_76', 'e_166', 'e_141']","['node_6', 'node_15', 'node_4', 'node_18']"
k_25,node_9,node_10,31,57,172,"['e_90', 'e_113']","['node_9', 'node_19', 'node_10']"
