id,origin,destination,demand,release_time,deadline
k_0,node_4,node_16,53,0,22
k_1,node_8,node_18,91,0,29
k_2,node_6,node_15,7,0,20
k_3,node_12,node_4,15,0,19
k_4,node_17,node_16,87,0,22
k_5,node_10,node_9,88,0,36
k_6,node_0,node_4,63,0,27
k_7,node_9,node_7,42,0,22
k_8,node_3,node_16,63,0,22
k_9,node_14,node_7,88,0,22
k_10,node_3,node_10,8,0,14
k_11,node_3,node_8,4,0,31
k_12,node_14,node_8,40,0,20
k_13,node_13,node_17,23,0,20
k_14,node_19,node_17,90,0,20
k_15,node_13,node_7,45,0,26
k_16,node_12,node_4,31,0,19
k_17,node_18,node_4,2,0,27
k_18,node_16,node_6,51,0,31
k_19,node_12,node_8,65,0,20
k_20,node_19,node_14,85,0,10
k_21,node_19,node_1,4,0,23
k_22,node_14,node_12,100,0,14
k_23,node_7,node_14,7,0,22
k_24,node_14,node_19,54,0,20
k_25,node_1,node_11,17,0,31
k_26,node_16,node_0,83,0,11
k_27,node_19,node_18,74,0,29
k_28,node_6,node_4,98,0,19
k_29,node_11,node_0,59,0,11
k_30,node_19,node_2,82,0,23
k_31,node_18,node_19,22,0,15
k_32,node_18,node_14,28,0,22
k_33,node_2,node_16,64,0,30
k_34,node_14,node_7,47,0,22
k_35,node_10,node_17,7,0,27
k_36,node_2,node_11,7,0,31
k_37,node_6,node_13,42,0,18
k_38,node_11,node_3,15,0,11
k_39,node_6,node_16,2,0,22
k_40,node_19,node_2,83,0,23
k_41,node_0,node_5,84,0,9
k_42,node_13,node_7,88,0,26
k_43,node_6,node_9,31,0,36
k_44,node_0,node_19,51,0,28
k_45,node_4,node_3,92,0,16
k_46,node_2,node_8,44,0,31
k_47,node_6,node_17,100,0,27
k_48,node_16,node_3,75,0,27
k_49,node_19,node_9,24,0,36
k_50,node_11,node_1,11,0,23
k_51,node_18,node_6,70,0,31
k_52,node_14,node_8,62,0,20
k_53,node_13,node_12,99,0,23
k_54,node_10,node_6,47,0,31
k_55,node_16,node_10,80,0,30
k_56,node_2,node_13,29,0,25
k_57,node_3,node_0,58,0,11
k_58,node_1,node_14,91,0,22
k_59,node_13,node_18,98,0,14
k_60,node_9,node_5,53,0,22
k_61,node_11,node_3,63,0,11
k_62,node_11,node_18,41,0,29
k_63,node_15,node_19,51,0,15
k_64,node_4,node_11,8,0,6
k_65,node_7,node_14,97,0,22
k_66,node_8,node_18,35,0,29
k_67,node_7,node_9,74,0,36
k_68,node_14,node_1,48,0,23
k_69,node_4,node_12,29,0,14
k_70,node_13,node_8,24,0,31
k_71,node_4,node_9,63,0,22
k_72,node_4,node_14,71,0,22
k_73,node_12,node_7,92,0,10
k_74,node_7,node_13,97,0,18
k_75,node_8,node_17,45,0,20
k_76,node_10,node_4,85,0,32
k_77,node_0,node_2,24,0,12
k_78,node_7,node_9,36,0,36
k_79,node_16,node_2,51,0,23
k_80,node_8,node_10,26,0,14
k_81,node_15,node_1,83,0,23
k_82,node_6,node_7,94,0,10
k_83,node_10,node_13,24,0,9
k_84,node_0,node_14,52,0,22
k_85,node_13,node_0,34,0,11
k_86,node_12,node_6,80,0,39
k_87,node_0,node_15,65,0,20
k_88,node_5,node_4,6,0,19
k_89,node_12,node_15,49,0,20
k_90,node_19,node_7,47,0,22
k_91,node_6,node_5,63,0,25
k_92,node_19,node_7,81,0,22
k_93,node_17,node_12,16,0,7
k_94,node_9,node_8,79,0,20
k_95,node_10,node_19,7,0,20
