id,origin,destination,demand,release_time,deadline
k_0,node_0,node_19,86,0,30
k_1,node_13,node_17,67,0,23
k_2,node_2,node_7,61,0,40
k_3,node_19,node_15,20,0,41
k_4,node_7,node_14,30,0,51
k_5,node_18,node_12,99,0,13
k_6,node_17,node_3,89,0,28
k_7,node_2,node_13,59,0,44
k_8,node_10,node_9,73,0,36
k_9,node_0,node_14,93,0,32
k_10,node_4,node_16,54,0,47
k_11,node_18,node_14,84,0,24
k_12,node_2,node_19,2,0,36
k_13,node_18,node_5,3,0,15
k_14,node_17,node_12,36,0,27
k_15,node_17,node_18,63,0,37
k_16,node_8,node_7,46,0,37
k_17,node_3,node_14,72,0,43
k_18,node_1,node_16,37,0,24
k_19,node_6,node_9,42,0,21
k_20,node_0,node_18,44,0,50
k_21,node_16,node_7,22,0,39
k_22,node_18,node_17,43,0,17
k_23,node_8,node_7,77,0,38
k_24,node_18,node_7,3,0,30
k_25,node_1,node_7,74,0,16
k_26,node_8,node_19,58,0,32
k_27,node_19,node_1,22,0,23
k_28,node_19,node_11,94,0,28
k_29,node_17,node_13,40,0,42
k_30,node_11,node_14,82,0,47
k_31,node_2,node_17,66,0,29
k_32,node_16,node_19,29,0,48
k_33,node_14,node_11,22,0,47
k_34,node_14,node_16,10,0,42
k_35,node_14,node_12,78,0,20
k_36,node_14,node_4,51,0,37
k_37,node_12,node_17,10,0,6
k_38,node_15,node_3,62,0,21
k_39,node_12,node_4,33,0,26
k_40,node_1,node_3,18,0,16
k_41,node_1,node_17,52,0,11
k_42,node_5,node_12,50,0,23
k_43,node_18,node_4,61,0,33
k_44,node_8,node_5,35,0,46
k_45,node_17,node_12,15,0,28
k_46,node_12,node_15,4,0,16
k_47,node_11,node_1,74,0,29
k_48,node_13,node_16,42,0,15
k_49,node_4,node_17,18,0,25
k_50,node_15,node_17,11,0,15
k_51,node_11,node_13,66,0,36
k_52,node_16,node_8,72,0,71
k_53,node_17,node_12,23,0,28
k_54,node_15,node_14,63,0,30
k_55,node_2,node_7,73,0,42
k_56,node_16,node_13,97,0,57
k_57,node_8,node_18,66,0,53
k_58,node_14,node_16,95,0,43
k_59,node_2,node_13,81,0,42
k_60,node_12,node_18,61,0,36
k_61,node_19,node_18,76,0,60
k_62,node_17,node_3,51,0,30
k_63,node_19,node_1,2,0,22
k_64,node_18,node_5,47,0,15
k_65,node_16,node_8,87,0,71
k_66,node_19,node_17,51,0,30
k_67,node_5,node_14,49,0,24
k_68,node_3,node_14,7,0,42
k_69,node_0,node_12,99,0,20
k_70,node_5,node_12,66,0,22
k_71,node_17,node_12,4,0,27
k_72,node_11,node_5,29,0,55
k_73,node_8,node_3,90,0,25
k_74,node_14,node_15,38,0,11
k_75,node_8,node_0,22,0,15
k_76,node_15,node_8,81,0,36
k_77,node_17,node_19,79,0,39
k_78,node_2,node_12,34,0,30
k_79,node_1,node_12,9,0,12
k_80,node_10,node_9,45,0,33
k_81,node_19,node_14,10,0,41
k_82,node_8,node_17,3,0,25
k_83,node_1,node_5,72,0,32
k_84,node_8,node_7,33,0,39
k_85,node_4,node_12,73,0,26
k_86,node_3,node_16,7,0,55
k_87,node_2,node_12,40,0,29
k_88,node_15,node_1,100,0,24
k_89,node_12,node_15,60,0,17
k_90,node_14,node_7,35,0,34
k_91,node_1,node_17,83,0,15
k_92,node_5,node_19,10,0,34
k_93,node_11,node_5,61,0,56
k_94,node_7,node_1,36,0,33
k_95,node_15,node_11,9,0,46
k_96,node_16,node_11,64,0,28
k_97,node_12,node_11,24,0,34
k_98,node_16,node_11,16,0,27
k_99,node_7,node_17,60,0,42
