id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_16,node_0,12,4318.384308510638,43016.48975417896,
e_1,node_16,node_10,5,7773.091755319149,17923.537397574564,
e_2,node_16,node_17,19,4030.4920212765956,68109.44211078336,
e_3,node_16,node_14,11,7485.199468085107,39431.78227466405,
e_4,node_16,node_8,24,2303.1382978723404,86032.97950835792,
e_5,node_0,node_16,12,8060.984042553191,43016.48975417896,
e_6,node_0,node_10,15,4894.168882978724,53770.612192723696,
e_7,node_0,node_17,31,4318.384308510638,111125.93186496232,
e_8,node_0,node_14,19,3454.7074468085107,68109.44211078336,
e_9,node_0,node_8,36,4030.4920212765956,129049.46926253688,
e_10,node_10,node_16,5,4318.384308510638,17923.537397574564,
e_11,node_10,node_0,15,6909.414893617021,53770.612192723696,
e_12,node_10,node_17,16,4606.276595744681,57355.31967223861,
e_13,node_10,node_14,16,7485.199468085107,57355.31967223861,
e_14,node_10,node_8,21,1151.5691489361702,75278.85706981318,
e_15,node_17,node_16,19,2303.1382978723404,68109.44211078336,
e_16,node_17,node_0,31,6333.630319148936,111125.93186496232,
e_17,node_17,node_10,16,8060.984042553191,57355.31967223861,
e_18,node_17,node_14,12,7773.091755319149,43016.48975417896,
e_19,node_17,node_8,19,4606.276595744681,68109.44211078336,
e_20,node_14,node_16,11,2015.2460106382978,39431.78227466405,
e_21,node_14,node_0,19,8348.876329787234,68109.44211078336,
e_22,node_14,node_10,16,3742.5997340425533,57355.31967223861,
e_23,node_14,node_17,12,1727.3537234042553,43016.48975417896,
e_24,node_14,node_8,19,863.6768617021277,68109.44211078336,
e_25,node_8,node_16,24,7773.091755319149,86032.97950835792,
e_26,node_8,node_0,36,2303.1382978723404,129049.46926253688,
e_27,node_8,node_10,21,8348.876329787234,75278.85706981318,
e_28,node_8,node_17,19,4894.168882978724,68109.44211078336,
e_29,node_8,node_14,19,8348.876329787234,68109.44211078336,
e_30,node_5,node_17,10,863.6768617021277,35847.07479514913,
e_31,node_11,node_12,4,2591.030585106383,14338.829918059653,
e_32,node_15,node_1,10,4030.4920212765956,35847.07479514913,
e_33,node_1,node_10,4,5469.953457446809,14338.829918059653,
e_34,node_2,node_13,14,3742.5997340425533,50185.904713208794,
e_35,node_13,node_19,10,8636.768617021276,35847.07479514913,
e_36,node_11,node_7,12,5182.061170212766,43016.48975417896,
e_37,node_3,node_17,1,2015.2460106382978,3584.7074795149133,
e_38,node_10,node_13,11,1727.3537234042553,39431.78227466405,
e_39,node_5,node_4,11,2303.1382978723404,39431.78227466405,
e_40,node_16,node_9,6,8636.768617021276,21508.24487708948,
e_41,node_18,node_0,5,2303.1382978723404,17923.537397574564,
e_42,node_1,node_15,10,7197.307180851064,35847.07479514913,
e_43,node_1,node_13,11,4606.276595744681,39431.78227466405,
e_44,node_8,node_7,9,4606.276595744681,32262.36731563422,
