id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_13,node_11,35,56,109,"['e_403', 'e_87']","['node_13', 'node_0', 'node_11']"
k_1,node_18,node_5,93,57,136,"['e_217', 'e_261', 'e_124']","['node_18', 'node_9', 'node_14', 'node_5']"
k_2,node_0,node_4,61,53,126,['e_213'],"['node_0', 'node_4']"
k_3,node_19,node_5,29,51,107,"['e_437', 'e_454', 'e_124']","['node_19', 'node_17', 'node_14', 'node_5']"
k_4,node_23,node_13,30,52,164,"['e_121', 'e_333', 'e_266']","['node_23', 'node_20', 'node_4', 'node_13']"
k_5,node_14,node_15,25,50,141,['e_252'],"['node_14', 'node_15']"
k_6,node_5,node_16,8,53,93,"['e_198', 'e_31']","['node_5', 'node_1', 'node_16']"
k_7,node_12,node_15,3,52,115,"['e_125', 'e_418']","['node_12', 'node_21', 'node_15']"
k_8,node_2,node_15,17,56,122,['e_100'],"['node_2', 'node_15']"
k_9,node_14,node_22,52,52,109,"['e_124', 'e_450', 'e_404']","['node_14', 'node_5', 'node_6', 'node_22']"
k_10,node_8,node_16,62,45,123,['e_79'],"['node_8', 'node_16']"
k_11,node_13,node_16,26,42,102,"['e_166', 'e_62']","['node_13', 'node_19', 'node_16']"
k_12,node_2,node_9,42,51,97,['e_138'],"['node_2', 'node_9']"
k_13,node_9,node_24,12,50,112,"['e_456', 'e_247', 'e_404', 'e_63']","['node_9', 'node_18', 'node_6', 'node_22', 'node_24']"
k_14,node_5,node_9,15,48,97,"['e_82', 'e_145']","['node_5', 'node_4', 'node_9']"
k_15,node_19,node_6,21,51,108,"['e_58', 'e_247']","['node_19', 'node_18', 'node_6']"
k_16,node_5,node_8,4,47,76,['e_131'],"['node_5', 'node_8']"
k_17,node_13,node_15,90,52,158,"['e_290', 'e_391']","['node_13', 'node_7', 'node_15']"
k_18,node_8,node_2,6,41,115,"['e_75', 'e_168']","['node_8', 'node_0', 'node_2']"
k_19,node_20,node_1,33,57,107,"['e_333', 'e_145', 'e_322', 'e_413']","['node_20', 'node_4', 'node_9', 'node_11', 'node_1']"
k_20,node_3,node_12,66,50,108,['e_428'],"['node_3', 'node_12']"
k_21,node_6,node_4,96,44,93,"['e_404', 'e_63', 'e_424', 'e_307']","['node_6', 'node_22', 'node_24', 'node_19', 'node_4']"
k_22,node_21,node_17,91,58,133,"['e_304', 'e_328']","['node_21', 'node_8', 'node_17']"
k_23,node_16,node_19,99,56,144,"['e_255', 'e_424']","['node_16', 'node_24', 'node_19']"
k_24,node_20,node_9,4,46,76,"['e_333', 'e_145']","['node_20', 'node_4', 'node_9']"
k_25,node_1,node_2,72,49,131,"['e_326', 'e_247', 'e_404', 'e_423']","['node_1', 'node_18', 'node_6', 'node_22', 'node_2']"
k_26,node_22,node_8,3,48,85,"['e_421', 'e_325']","['node_22', 'node_12', 'node_8']"
k_27,node_16,node_9,66,41,137,['e_368'],"['node_16', 'node_9']"
k_28,node_10,node_2,73,50,90,['e_30'],"['node_10', 'node_2']"
k_29,node_16,node_0,55,49,97,['e_409'],"['node_16', 'node_0']"
k_30,node_23,node_6,81,51,162,"['e_453', 'e_328', 'e_454', 'e_124', 'e_450']","['node_23', 'node_8', 'node_17', 'node_14', 'node_5', 'node_6']"
k_31,node_15,node_22,4,48,151,"['e_340', 'e_424', 'e_58', 'e_247', 'e_404']","['node_15', 'node_24', 'node_19', 'node_18', 'node_6', 'node_22']"
k_32,node_16,node_22,3,49,156,"['e_409', 'e_70']","['node_16', 'node_0', 'node_22']"
k_33,node_14,node_24,33,59,108,"['e_124', 'e_6']","['node_14', 'node_5', 'node_24']"
