id,origin,destination,demand,release_time,deadline
k_0,node_8,node_19,31,0,36
k_1,node_0,node_5,30,0,13
k_2,node_0,node_5,61,0,16
k_3,node_6,node_16,16,0,64
k_4,node_11,node_18,56,0,62
k_5,node_3,node_19,49,0,59
k_6,node_1,node_15,36,0,26
k_7,node_13,node_11,58,0,31
k_8,node_7,node_16,26,0,66
k_9,node_9,node_16,5,0,19
k_10,node_14,node_1,96,0,86
k_11,node_15,node_13,54,0,89
k_12,node_16,node_13,34,0,72
k_13,node_18,node_15,64,0,24
k_14,node_12,node_9,28,0,50
k_15,node_1,node_14,92,0,58
k_16,node_12,node_6,85,0,24
k_17,node_8,node_19,46,0,34
k_18,node_7,node_15,4,0,80
k_19,node_0,node_16,91,0,69
k_20,node_18,node_16,47,0,39
k_21,node_6,node_0,100,0,30
k_22,node_19,node_8,8,0,19
k_23,node_7,node_16,75,0,65
k_24,node_14,node_4,83,0,31
k_25,node_4,node_16,76,0,60
k_26,node_3,node_19,54,0,57
k_27,node_13,node_8,86,0,53
k_28,node_15,node_11,24,0,69
k_29,node_6,node_8,54,0,58
k_30,node_4,node_13,62,0,35
k_31,node_0,node_14,100,0,43
k_32,node_9,node_12,86,0,41
k_33,node_11,node_10,3,0,57
k_34,node_15,node_6,99,0,79
k_35,node_5,node_1,12,0,93
k_36,node_2,node_3,63,0,11
k_37,node_17,node_14,31,0,31
k_38,node_0,node_13,95,0,51
k_39,node_11,node_18,95,0,62
k_40,node_2,node_1,53,0,39
k_41,node_16,node_18,26,0,41
k_42,node_11,node_1,11,0,92
k_43,node_11,node_16,26,0,64
k_44,node_1,node_13,66,0,80
k_45,node_11,node_13,23,0,35
k_46,node_9,node_7,67,0,56
k_47,node_19,node_11,18,0,43
k_48,node_15,node_19,26,0,41
k_49,node_1,node_10,6,0,38
k_50,node_12,node_6,22,0,26
k_51,node_8,node_18,38,0,50
k_52,node_6,node_16,91,0,59
k_53,node_12,node_8,38,0,47
k_54,node_7,node_13,16,0,28
k_55,node_1,node_16,33,0,48
k_56,node_1,node_5,56,0,64
k_57,node_18,node_12,88,0,46
k_58,node_2,node_4,89,0,92
k_59,node_17,node_3,46,0,89
k_60,node_7,node_14,93,0,18
k_61,node_19,node_12,45,0,34
k_62,node_9,node_13,58,0,69
k_63,node_13,node_8,92,0,57
k_64,node_4,node_19,43,0,46
k_65,node_15,node_16,76,0,57
k_66,node_15,node_0,82,0,96
k_67,node_16,node_9,47,0,42
k_68,node_1,node_9,43,0,47
k_69,node_4,node_11,4,0,30
k_70,node_12,node_13,60,0,34
k_71,node_2,node_11,66,0,85
k_72,node_15,node_18,39,0,27
k_73,node_11,node_7,5,0,22
k_74,node_10,node_13,29,0,75
k_75,node_19,node_17,92,0,58
k_76,node_7,node_1,35,0,95
k_77,node_1,node_0,34,0,83
k_78,node_10,node_8,12,0,35
k_79,node_12,node_18,30,0,48
k_80,node_17,node_5,86,0,35
k_81,node_0,node_9,75,0,71
k_82,node_2,node_15,34,0,50
k_83,node_9,node_10,39,0,27
k_84,node_15,node_10,96,0,55
k_85,node_3,node_18,85,0,40
k_86,node_14,node_0,62,0,44
k_87,node_9,node_5,17,0,58
k_88,node_5,node_9,68,0,67
k_89,node_10,node_0,27,0,77
k_90,node_19,node_17,100,0,60
k_91,node_7,node_13,41,0,31
k_92,node_5,node_7,89,0,42
k_93,node_10,node_19,37,0,22
k_94,node_16,node_6,91,0,64
k_95,node_18,node_10,92,0,35
k_96,node_15,node_16,72,0,58
k_97,node_2,node_13,53,0,102
k_98,node_12,node_8,10,0,43
k_99,node_8,node_2,14,0,79
