id,origin,destination,demand,release_time,deadline
k_0,node_9,node_14,67,0,25
k_1,node_4,node_13,100,0,35
k_2,node_3,node_11,19,0,27
k_3,node_19,node_6,40,0,16
k_4,node_2,node_13,39,0,33
k_5,node_0,node_2,69,0,20
k_6,node_1,node_13,60,0,35
k_7,node_11,node_8,31,0,19
k_8,node_12,node_11,18,0,53
k_9,node_2,node_11,86,0,24
k_10,node_3,node_0,65,0,27
k_11,node_2,node_11,25,0,25
k_12,node_10,node_16,12,0,29
k_13,node_12,node_17,33,0,26
k_14,node_8,node_16,66,0,13
k_15,node_16,node_13,5,0,29
k_16,node_2,node_16,1,0,8
k_17,node_12,node_15,33,0,50
k_18,node_9,node_11,31,0,41
k_19,node_8,node_4,54,0,39
k_20,node_8,node_16,65,0,12
k_21,node_0,node_4,44,0,47
k_22,node_2,node_4,21,0,36
k_23,node_11,node_4,17,0,34
k_24,node_9,node_2,67,0,42
k_25,node_14,node_18,60,0,18
k_26,node_13,node_2,93,0,31
k_27,node_19,node_5,35,0,10
k_28,node_2,node_16,82,0,9
k_29,node_3,node_11,16,0,29
k_30,node_9,node_4,60,0,14
k_31,node_10,node_0,72,0,44
k_32,node_17,node_15,77,0,34
k_33,node_2,node_13,48,0,32
k_34,node_11,node_13,16,0,12
k_35,node_9,node_0,91,0,54
k_36,node_13,node_8,65,0,23
k_37,node_0,node_11,76,0,38
k_38,node_11,node_4,49,0,32
k_39,node_11,node_0,88,0,40
k_40,node_2,node_11,4,0,24
k_41,node_10,node_0,68,0,41
k_42,node_12,node_0,68,0,68
k_43,node_11,node_16,71,0,22
k_44,node_2,node_8,56,0,14
k_45,node_8,node_4,5,0,42
k_46,node_10,node_0,69,0,45
k_47,node_9,node_18,10,0,39
k_48,node_3,node_16,12,0,17
k_49,node_2,node_13,63,0,30
k_50,node_17,node_18,16,0,24
k_51,node_11,node_8,94,0,18
k_52,node_12,node_16,14,0,53
k_53,node_3,node_13,10,0,37
k_54,node_0,node_16,51,0,24
k_55,node_13,node_8,37,0,25
k_56,node_17,node_15,8,0,34
k_57,node_9,node_13,28,0,42
k_58,node_17,node_18,8,0,29
k_59,node_12,node_4,20,0,26
k_60,node_2,node_4,67,0,34
k_61,node_12,node_4,63,0,28
k_62,node_12,node_0,77,0,70
k_63,node_8,node_2,24,0,13
k_64,node_2,node_0,78,0,21
k_65,node_4,node_16,17,0,35
k_66,node_4,node_8,8,0,37
k_67,node_0,node_4,84,0,49
k_68,node_12,node_15,11,0,50
k_69,node_1,node_16,58,0,12
k_70,node_10,node_8,70,0,22
k_71,node_8,node_13,63,0,24
k_72,node_4,node_13,5,0,35
k_73,node_17,node_15,17,0,34
k_74,node_3,node_8,41,0,22
k_75,node_1,node_2,6,0,11
k_76,node_4,node_8,28,0,39
k_77,node_2,node_0,59,0,21
k_78,node_17,node_18,87,0,27
k_79,node_12,node_15,38,0,50
k_80,node_9,node_4,52,0,15
k_81,node_2,node_4,46,0,34
k_82,node_12,node_9,89,0,22
k_83,node_1,node_8,20,0,14
k_84,node_13,node_8,97,0,26
k_85,node_12,node_0,62,0,69
k_86,node_8,node_2,62,0,13
k_87,node_14,node_18,32,0,19
k_88,node_8,node_16,31,0,11
k_89,node_12,node_15,1,0,52
k_90,node_16,node_0,98,0,22
k_91,node_10,node_11,3,0,12
k_92,node_9,node_2,83,0,40
k_93,node_8,node_16,80,0,13
k_94,node_16,node_8,43,0,9
k_95,node_10,node_2,22,0,29
k_96,node_3,node_13,68,0,36
k_97,node_12,node_4,97,0,28
k_98,node_12,node_17,13,0,25
k_99,node_12,node_13,9,0,55
