id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_6,57,47,118,"['e_139', 'e_62', 'e_38', 'e_97']","['node_3', 'node_10', 'node_17', 'node_9', 'node_6']"
k_1,node_1,node_3,17,42,104,['e_104'],"['node_1', 'node_3']"
k_2,node_8,node_0,59,47,132,"['e_160', 'e_35']","['node_8', 'node_5', 'node_0']"
k_3,node_2,node_7,13,44,123,"['e_84', 'e_139', 'e_20', 'e_91']","['node_2', 'node_3', 'node_10', 'node_1', 'node_7']"
k_4,node_12,node_2,59,51,123,"['e_60', 'e_165']","['node_12', 'node_16', 'node_2']"
k_5,node_6,node_13,100,45,132,"['e_96', 'e_118', 'e_215', 'e_189']","['node_6', 'node_18', 'node_3', 'node_15', 'node_13']"
k_6,node_18,node_17,51,43,93,"['e_48', 'e_62']","['node_18', 'node_10', 'node_17']"
k_7,node_5,node_15,54,54,122,"['e_195', 'e_118', 'e_215']","['node_5', 'node_18', 'node_3', 'node_15']"
k_8,node_17,node_10,83,48,67,"['e_38', 'e_99']","['node_17', 'node_9', 'node_10']"
k_9,node_2,node_18,31,47,118,"['e_175', 'e_38', 'e_225']","['node_2', 'node_17', 'node_9', 'node_18']"
k_10,node_19,node_11,50,55,97,"['e_229', 'e_1']","['node_19', 'node_8', 'node_11']"
k_11,node_4,node_3,87,47,95,"['e_213', 'e_84']","['node_4', 'node_2', 'node_3']"
k_12,node_13,node_3,56,54,98,['e_193'],"['node_13', 'node_3']"
k_13,node_0,node_13,2,47,101,"['e_47', 'e_229', 'e_134']","['node_0', 'node_19', 'node_8', 'node_13']"
k_14,node_2,node_11,76,48,111,"['e_175', 'e_38', 'e_34']","['node_2', 'node_17', 'node_9', 'node_11']"
k_15,node_11,node_16,29,48,144,"['e_190', 'e_189', 'e_208']","['node_11', 'node_15', 'node_13', 'node_16']"
k_16,node_18,node_4,78,43,98,"['e_48', 'e_129']","['node_18', 'node_10', 'node_4']"
k_17,node_16,node_1,81,51,128,"['e_128', 'e_217']","['node_16', 'node_11', 'node_1']"
k_18,node_17,node_15,60,51,100,['e_150'],"['node_17', 'node_15']"
k_19,node_5,node_15,95,37,102,"['e_195', 'e_118', 'e_215']","['node_5', 'node_18', 'node_3', 'node_15']"
k_20,node_4,node_17,32,48,105,"['e_213', 'e_175']","['node_4', 'node_2', 'node_17']"
k_21,node_0,node_18,82,44,129,"['e_47', 'e_229', 'e_134', 'e_145', 'e_225']","['node_0', 'node_19', 'node_8', 'node_13', 'node_9', 'node_18']"
k_22,node_9,node_12,93,46,116,"['e_99', 'e_20', 'e_91', 'e_14']","['node_9', 'node_10', 'node_1', 'node_7', 'node_12']"
k_23,node_14,node_5,59,51,111,['e_81'],"['node_14', 'node_5']"
k_24,node_11,node_6,93,44,110,['e_23'],"['node_11', 'node_6']"
k_25,node_0,node_2,99,47,120,"['e_47', 'e_229', 'e_134', 'e_208', 'e_165']","['node_0', 'node_19', 'node_8', 'node_13', 'node_16', 'node_2']"
k_26,node_8,node_18,57,45,107,"['e_134', 'e_145', 'e_225']","['node_8', 'node_13', 'node_9', 'node_18']"
k_27,node_18,node_8,6,50,106,"['e_65', 'e_229']","['node_18', 'node_19', 'node_8']"
k_28,node_3,node_15,16,36,68,['e_215'],"['node_3', 'node_15']"
k_29,node_3,node_18,27,53,104,"['e_139', 'e_62', 'e_38', 'e_225']","['node_3', 'node_10', 'node_17', 'node_9', 'node_18']"
k_30,node_0,node_1,50,44,133,"['e_47', 'e_229', 'e_134', 'e_212']","['node_0', 'node_19', 'node_8', 'node_13', 'node_1']"
k_31,node_7,node_2,94,48,115,"['e_40', 'e_129', 'e_213']","['node_7', 'node_10', 'node_4', 'node_2']"
k_32,node_11,node_16,83,47,144,"['e_190', 'e_189', 'e_208']","['node_11', 'node_15', 'node_13', 'node_16']"
k_33,node_3,node_4,76,41,88,"['e_139', 'e_129']","['node_3', 'node_10', 'node_4']"
k_34,node_4,node_11,19,49,115,"['e_213', 'e_175', 'e_38', 'e_34']","['node_4', 'node_2', 'node_17', 'node_9', 'node_11']"
k_35,node_12,node_7,71,45,143,"['e_194', 'e_229', 'e_134', 'e_212', 'e_91']","['node_12', 'node_19', 'node_8', 'node_13', 'node_1', 'node_7']"
k_36,node_4,node_15,34,47,105,"['e_213', 'e_84', 'e_215']","['node_4', 'node_2', 'node_3', 'node_15']"
k_37,node_2,node_1,76,44,117,"['e_84', 'e_139', 'e_20']","['node_2', 'node_3', 'node_10', 'node_1']"
k_38,node_1,node_14,25,48,92,"['e_91', 'e_113']","['node_1', 'node_7', 'node_14']"
k_39,node_18,node_16,98,47,106,"['e_118', 'e_215', 'e_189', 'e_208']","['node_18', 'node_3', 'node_15', 'node_13', 'node_16']"
k_40,node_9,node_3,13,38,91,"['e_225', 'e_118']","['node_9', 'node_18', 'node_3']"
k_41,node_12,node_11,34,52,123,"['e_60', 'e_128']","['node_12', 'node_16', 'node_11']"
k_42,node_19,node_7,92,46,114,"['e_229', 'e_134', 'e_212', 'e_91']","['node_19', 'node_8', 'node_13', 'node_1', 'node_7']"
k_43,node_4,node_6,82,49,99,['e_58'],"['node_4', 'node_6']"
