id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_5,node_7,75,25,88,"['e_235', 'e_219', 'e_246', 'e_66']","['node_5', 'node_14', 'node_11', 'node_18', 'node_7']"
k_1,node_2,node_4,40,37,105,"['e_281', 'e_220', 'e_212']","['node_2', 'node_8', 'node_10', 'node_4']"
k_2,node_12,node_1,72,27,55,"['e_202', 'e_298', 'e_261']","['node_12', 'node_9', 'node_13', 'node_1']"
k_3,node_0,node_13,34,37,95,"['e_133', 'e_36', 'e_237', 'e_39', 'e_128', 'e_169', 'e_298']","['node_0', 'node_6', 'node_11', 'node_19', 'node_16', 'node_3', 'node_9', 'node_13']"
k_4,node_13,node_16,28,34,77,"['e_29', 'e_13', 'e_143', 'e_196']","['node_13', 'node_15', 'node_7', 'node_8', 'node_16']"
k_5,node_14,node_10,49,40,59,"['e_219', 'e_237', 'e_131']","['node_14', 'node_11', 'node_19', 'node_10']"
k_6,node_1,node_0,52,37,110,"['e_84', 'e_111', 'e_277', 'e_242', 'e_32', 'e_255']","['node_1', 'node_9', 'node_10', 'node_16', 'node_17', 'node_8', 'node_0']"
k_7,node_0,node_7,87,25,83,"['e_133', 'e_36', 'e_246', 'e_66']","['node_0', 'node_6', 'node_11', 'node_18', 'node_7']"
k_8,node_18,node_17,76,29,64,"['e_66', 'e_143', 'e_196', 'e_242']","['node_18', 'node_7', 'node_8', 'node_16', 'node_17']"
k_9,node_3,node_15,18,33,74,"['e_169', 'e_298', 'e_29']","['node_3', 'node_9', 'node_13', 'node_15']"
k_10,node_5,node_17,12,33,86,"['e_235', 'e_219', 'e_237', 'e_39', 'e_242']","['node_5', 'node_14', 'node_11', 'node_19', 'node_16', 'node_17']"
k_11,node_2,node_7,77,35,110,"['e_281', 'e_104', 'e_13']","['node_2', 'node_8', 'node_15', 'node_7']"
k_12,node_0,node_2,73,38,100,"['e_133', 'e_36', 'e_246', 'e_80']","['node_0', 'node_6', 'node_11', 'node_18', 'node_2']"
k_13,node_18,node_1,73,25,68,"['e_289', 'e_169', 'e_298', 'e_261']","['node_18', 'node_3', 'node_9', 'node_13', 'node_1']"
k_14,node_2,node_17,78,26,76,"['e_254', 'e_242']","['node_2', 'node_16', 'node_17']"
k_15,node_5,node_16,17,34,84,"['e_235', 'e_219', 'e_237', 'e_39']","['node_5', 'node_14', 'node_11', 'node_19', 'node_16']"
k_16,node_0,node_1,94,39,100,"['e_133', 'e_36', 'e_237', 'e_39', 'e_128', 'e_169', 'e_298', 'e_261']","['node_0', 'node_6', 'node_11', 'node_19', 'node_16', 'node_3', 'node_9', 'node_13', 'node_1']"
k_17,node_11,node_19,67,31,47,['e_237'],"['node_11', 'node_19']"
k_18,node_5,node_13,29,39,104,"['e_235', 'e_219', 'e_237', 'e_39', 'e_128', 'e_169', 'e_298']","['node_5', 'node_14', 'node_11', 'node_19', 'node_16', 'node_3', 'node_9', 'node_13']"
k_19,node_10,node_12,42,33,121,"['e_277', 'e_242', 'e_32', 'e_244']","['node_10', 'node_16', 'node_17', 'node_8', 'node_12']"
k_20,node_7,node_8,99,29,38,['e_143'],"['node_7', 'node_8']"
k_21,node_16,node_12,33,37,117,"['e_242', 'e_32', 'e_244']","['node_16', 'node_17', 'node_8', 'node_12']"
