id,origin,destination,demand,release_time,deadline
k_0,node_16,node_0,72,0,45
k_1,node_10,node_17,15,0,45
k_2,node_4,node_8,64,0,40
k_3,node_2,node_5,33,0,34
k_4,node_19,node_1,44,0,43
k_5,node_2,node_4,8,0,37
k_6,node_19,node_16,91,0,33
k_7,node_9,node_8,16,0,27
k_8,node_8,node_11,16,0,46
k_9,node_2,node_18,100,0,30
k_10,node_6,node_4,34,0,37
k_11,node_7,node_0,25,0,29
k_12,node_10,node_0,1,0,45
k_13,node_1,node_4,9,0,37
k_14,node_2,node_15,25,0,27
k_15,node_5,node_0,14,0,45
k_16,node_10,node_19,67,0,25
k_17,node_10,node_3,64,0,23
k_18,node_10,node_13,20,0,41
k_19,node_17,node_10,43,0,41
k_20,node_8,node_0,50,0,62
k_21,node_6,node_16,24,0,52
k_22,node_4,node_3,88,0,42
k_23,node_11,node_15,55,0,27
k_24,node_16,node_2,12,0,25
k_25,node_11,node_18,42,0,24
k_26,node_10,node_13,64,0,41
k_27,node_19,node_7,44,0,50
k_28,node_10,node_16,86,0,33
k_29,node_7,node_2,90,0,34
k_30,node_1,node_14,15,0,23
k_31,node_7,node_2,38,0,34
k_32,node_13,node_8,65,0,40
k_33,node_6,node_17,41,0,45
k_34,node_13,node_15,11,0,27
k_35,node_16,node_17,17,0,36
k_36,node_17,node_2,5,0,34
k_37,node_12,node_8,22,0,40
k_38,node_12,node_7,25,0,31
k_39,node_2,node_15,87,0,27
k_40,node_9,node_8,42,0,27
k_41,node_7,node_11,96,0,46
k_42,node_14,node_7,57,0,12
k_43,node_0,node_8,51,0,27
k_44,node_9,node_17,6,0,36
k_45,node_17,node_10,90,0,41
k_46,node_5,node_12,18,0,26
k_47,node_15,node_11,97,0,36
k_48,node_2,node_14,80,0,54
k_49,node_8,node_10,66,0,62
k_50,node_17,node_3,66,0,23
k_51,node_7,node_13,9,0,41
k_52,node_1,node_10,1,0,30
k_53,node_9,node_7,67,0,50
k_54,node_18,node_2,97,0,34
k_55,node_4,node_17,93,0,36
k_56,node_9,node_13,68,0,29
k_57,node_3,node_10,46,0,30
k_58,node_0,node_3,83,0,42
k_59,node_10,node_14,29,0,54
k_60,node_19,node_5,5,0,34
k_61,node_12,node_4,69,0,37
k_62,node_17,node_13,49,0,41
k_63,node_18,node_17,99,0,45
k_64,node_9,node_18,89,0,24
k_65,node_19,node_5,42,0,34
k_66,node_9,node_7,64,0,50
k_67,node_19,node_17,18,0,60
k_68,node_0,node_9,91,0,36
k_69,node_16,node_3,68,0,42
k_70,node_12,node_5,73,0,22
k_71,node_5,node_12,39,0,26
k_72,node_0,node_11,27,0,36
k_73,node_7,node_12,79,0,41
k_74,node_9,node_15,91,0,41
k_75,node_3,node_0,50,0,45
k_76,node_2,node_0,40,0,29
k_77,node_1,node_8,44,0,27
k_78,node_16,node_5,14,0,48
k_79,node_13,node_0,86,0,29
k_80,node_4,node_7,66,0,50
k_81,node_17,node_12,85,0,41
k_82,node_0,node_1,25,0,43
k_83,node_18,node_16,27,0,33
k_84,node_18,node_8,78,0,27
k_85,node_14,node_5,36,0,22
k_86,node_19,node_6,68,0,28
k_87,node_19,node_8,52,0,19
k_88,node_8,node_19,94,0,44
k_89,node_9,node_1,84,0,32
k_90,node_16,node_13,11,0,55
k_91,node_10,node_5,42,0,34
k_92,node_9,node_11,86,0,36
k_93,node_2,node_3,98,0,42
k_94,node_3,node_15,73,0,27
