id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_7,node_12,22,84,172,"['e_76', 'e_36']","['node_7', 'node_8', 'node_12']"
k_1,node_1,node_18,52,80,132,"['e_295', 'e_107', 'e_164']","['node_1', 'node_2', 'node_7', 'node_18']"
k_2,node_3,node_13,40,56,133,"['e_18', 'e_164', 'e_181']","['node_3', 'node_7', 'node_18', 'node_13']"
k_3,node_1,node_9,12,75,117,['e_199'],"['node_1', 'node_9']"
k_4,node_15,node_1,22,50,73,['e_258'],"['node_15', 'node_1']"
k_5,node_6,node_12,44,40,139,"['e_104', 'e_69', 'e_181', 'e_264', 'e_16']","['node_6', 'node_16', 'node_18', 'node_13', 'node_1', 'node_12']"
k_6,node_8,node_6,28,51,114,"['e_245', 'e_78', 'e_105']","['node_8', 'node_18', 'node_10', 'node_6']"
k_7,node_18,node_15,27,38,51,['e_116'],"['node_18', 'node_15']"
k_8,node_5,node_14,41,94,213,"['e_284', 'e_92']","['node_5', 'node_19', 'node_14']"
k_9,node_14,node_16,45,63,160,"['e_291', 'e_104']","['node_14', 'node_6', 'node_16']"
k_10,node_19,node_13,36,63,130,"['e_197', 'e_222']","['node_19', 'node_17', 'node_13']"
k_11,node_4,node_2,9,60,99,"['e_249', 'e_258', 'e_295']","['node_4', 'node_15', 'node_1', 'node_2']"
k_12,node_5,node_18,58,36,148,"['e_225', 'e_107', 'e_164']","['node_5', 'node_2', 'node_7', 'node_18']"
k_13,node_6,node_16,83,59,94,['e_104'],"['node_6', 'node_16']"
k_14,node_9,node_1,61,75,148,['e_113'],"['node_9', 'node_1']"
k_15,node_11,node_13,73,21,72,['e_4'],"['node_11', 'node_13']"
k_16,node_10,node_11,70,68,147,"['e_105', 'e_104', 'e_69', 'e_116', 'e_206']","['node_10', 'node_6', 'node_16', 'node_18', 'node_15', 'node_11']"
k_17,node_16,node_7,26,36,71,"['e_69', 'e_181', 'e_264', 'e_295', 'e_107']","['node_16', 'node_18', 'node_13', 'node_1', 'node_2', 'node_7']"
k_18,node_4,node_19,3,61,138,"['e_249', 'e_258', 'e_295', 'e_38']","['node_4', 'node_15', 'node_1', 'node_2', 'node_19']"
k_19,node_17,node_13,84,33,48,['e_222'],"['node_17', 'node_13']"
k_20,node_0,node_18,73,22,105,"['e_299', 'e_83', 'e_104', 'e_69']","['node_0', 'node_17', 'node_6', 'node_16', 'node_18']"
k_21,node_15,node_17,77,69,148,"['e_258', 'e_295', 'e_150']","['node_15', 'node_1', 'node_2', 'node_17']"
k_22,node_19,node_16,28,50,159,"['e_197', 'e_83', 'e_104']","['node_19', 'node_17', 'node_6', 'node_16']"
k_23,node_16,node_14,16,62,146,"['e_241', 'e_90']","['node_16', 'node_9', 'node_14']"
k_24,node_1,node_4,45,55,146,"['e_295', 'e_150', 'e_93']","['node_1', 'node_2', 'node_17', 'node_4']"
k_25,node_6,node_12,32,66,167,"['e_104', 'e_69', 'e_181', 'e_264', 'e_16']","['node_6', 'node_16', 'node_18', 'node_13', 'node_1', 'node_12']"
k_26,node_13,node_17,57,39,112,"['e_264', 'e_295', 'e_150']","['node_13', 'node_1', 'node_2', 'node_17']"
k_27,node_18,node_7,99,43,74,"['e_181', 'e_264', 'e_295', 'e_107']","['node_18', 'node_13', 'node_1', 'node_2', 'node_7']"
k_28,node_17,node_12,81,75,144,"['e_222', 'e_264', 'e_16']","['node_17', 'node_13', 'node_1', 'node_12']"
k_29,node_11,node_12,88,44,150,"['e_4', 'e_264', 'e_16']","['node_11', 'node_13', 'node_1', 'node_12']"
k_30,node_4,node_14,51,47,106,['e_133'],"['node_4', 'node_14']"
k_31,node_15,node_18,67,46,118,"['e_258', 'e_295', 'e_107', 'e_164']","['node_15', 'node_1', 'node_2', 'node_7', 'node_18']"
k_32,node_9,node_3,18,31,98,"['e_223', 'e_137']","['node_9', 'node_10', 'node_3']"
k_33,node_0,node_19,70,42,98,['e_142'],"['node_0', 'node_19']"
k_34,node_3,node_15,30,51,123,"['e_18', 'e_164', 'e_116']","['node_3', 'node_7', 'node_18', 'node_15']"
k_35,node_11,node_16,57,17,123,"['e_95', 'e_105', 'e_104']","['node_11', 'node_10', 'node_6', 'node_16']"
k_36,node_7,node_13,83,72,121,"['e_164', 'e_181']","['node_7', 'node_18', 'node_13']"
k_37,node_5,node_13,76,60,149,['e_194'],"['node_5', 'node_13']"
k_38,node_10,node_1,9,32,103,"['e_105', 'e_104', 'e_69', 'e_181', 'e_264']","['node_10', 'node_6', 'node_16', 'node_18', 'node_13', 'node_1']"
k_39,node_14,node_5,93,58,162,"['e_207', 'e_249', 'e_206', 'e_293']","['node_14', 'node_4', 'node_15', 'node_11', 'node_5']"
k_40,node_15,node_0,69,55,121,"['e_98', 'e_105', 'e_159']","['node_15', 'node_10', 'node_6', 'node_0']"
k_41,node_14,node_19,53,56,143,['e_147'],"['node_14', 'node_19']"
k_42,node_1,node_7,39,65,84,"['e_295', 'e_107']","['node_1', 'node_2', 'node_7']"
k_43,node_10,node_7,51,51,92,['e_277'],"['node_10', 'node_7']"
k_44,node_10,node_2,73,35,114,"['e_105', 'e_104', 'e_69', 'e_181', 'e_264', 'e_295']","['node_10', 'node_6', 'node_16', 'node_18', 'node_13', 'node_1', 'node_2']"
k_45,node_14,node_2,61,90,176,"['e_207', 'e_249', 'e_258', 'e_295']","['node_14', 'node_4', 'node_15', 'node_1', 'node_2']"
k_46,node_17,node_14,88,18,104,"['e_93', 'e_133']","['node_17', 'node_4', 'node_14']"
k_47,node_0,node_1,30,31,80,"['e_299', 'e_222', 'e_264']","['node_0', 'node_17', 'node_13', 'node_1']"
k_48,node_6,node_10,15,31,72,"['e_104', 'e_69', 'e_78']","['node_6', 'node_16', 'node_18', 'node_10']"
k_49,node_5,node_9,47,58,142,['e_158'],"['node_5', 'node_9']"
k_50,node_1,node_7,75,72,93,"['e_295', 'e_107']","['node_1', 'node_2', 'node_7']"
k_51,node_10,node_1,26,80,154,"['e_105', 'e_104', 'e_69', 'e_181', 'e_264']","['node_10', 'node_6', 'node_16', 'node_18', 'node_13', 'node_1']"
k_52,node_4,node_10,92,43,73,"['e_249', 'e_98']","['node_4', 'node_15', 'node_10']"
k_53,node_0,node_7,7,60,114,"['e_299', 'e_222', 'e_264', 'e_295', 'e_107']","['node_0', 'node_17', 'node_13', 'node_1', 'node_2', 'node_7']"
k_54,node_0,node_9,67,56,84,['e_215'],"['node_0', 'node_9']"
k_55,node_9,node_14,79,81,146,['e_90'],"['node_9', 'node_14']"
k_56,node_11,node_0,49,91,183,"['e_95', 'e_105', 'e_159']","['node_11', 'node_10', 'node_6', 'node_0']"
k_57,node_16,node_9,36,56,84,['e_241'],"['node_16', 'node_9']"
k_58,node_13,node_18,9,39,100,"['e_264', 'e_295', 'e_107', 'e_164']","['node_13', 'node_1', 'node_2', 'node_7', 'node_18']"
k_59,node_7,node_14,19,63,169,['e_55'],"['node_7', 'node_14']"
k_60,node_4,node_7,21,35,72,"['e_249', 'e_258', 'e_295', 'e_107']","['node_4', 'node_15', 'node_1', 'node_2', 'node_7']"
k_61,node_7,node_2,84,65,127,"['e_164', 'e_181', 'e_264', 'e_295']","['node_7', 'node_18', 'node_13', 'node_1', 'node_2']"
k_62,node_10,node_1,95,69,143,"['e_105', 'e_104', 'e_69', 'e_181', 'e_264']","['node_10', 'node_6', 'node_16', 'node_18', 'node_13', 'node_1']"
k_63,node_0,node_4,83,43,79,['e_29'],"['node_0', 'node_4']"
k_64,node_4,node_17,16,30,83,['e_59'],"['node_4', 'node_17']"
k_65,node_13,node_16,1,69,159,"['e_264', 'e_295', 'e_107', 'e_267', 'e_105', 'e_104']","['node_13', 'node_1', 'node_2', 'node_7', 'node_10', 'node_6', 'node_16']"
k_66,node_5,node_10,73,60,150,"['e_225', 'e_107', 'e_267']","['node_5', 'node_2', 'node_7', 'node_10']"
k_67,node_3,node_5,22,48,108,['e_285'],"['node_3', 'node_5']"
k_68,node_10,node_15,29,75,146,"['e_105', 'e_104', 'e_69', 'e_116']","['node_10', 'node_6', 'node_16', 'node_18', 'node_15']"
k_69,node_7,node_4,98,46,139,"['e_267', 'e_105', 'e_159', 'e_29']","['node_7', 'node_10', 'node_6', 'node_0', 'node_4']"
k_70,node_2,node_5,7,32,65,['e_273'],"['node_2', 'node_5']"
k_71,node_18,node_14,19,45,139,"['e_181', 'e_47', 'e_90']","['node_18', 'node_13', 'node_9', 'node_14']"
k_72,node_4,node_7,63,41,80,"['e_249', 'e_258', 'e_295', 'e_107']","['node_4', 'node_15', 'node_1', 'node_2', 'node_7']"
k_73,node_17,node_0,65,65,110,"['e_83', 'e_159']","['node_17', 'node_6', 'node_0']"
k_74,node_18,node_7,61,8,39,"['e_181', 'e_264', 'e_295', 'e_107']","['node_18', 'node_13', 'node_1', 'node_2', 'node_7']"
k_75,node_3,node_4,58,73,163,['e_80'],"['node_3', 'node_4']"
k_76,node_9,node_14,3,81,142,['e_90'],"['node_9', 'node_14']"
k_77,node_3,node_11,62,59,146,"['e_18', 'e_164', 'e_116', 'e_206']","['node_3', 'node_7', 'node_18', 'node_15', 'node_11']"
k_78,node_10,node_14,84,59,156,"['e_105', 'e_159', 'e_260']","['node_10', 'node_6', 'node_0', 'node_14']"
k_79,node_7,node_14,79,69,177,['e_55'],"['node_7', 'node_14']"
k_80,node_12,node_5,94,36,89,"['e_49', 'e_206', 'e_293']","['node_12', 'node_15', 'node_11', 'node_5']"
k_81,node_1,node_5,95,56,96,"['e_295', 'e_273']","['node_1', 'node_2', 'node_5']"
k_82,node_5,node_15,84,44,154,"['e_128', 'e_20']","['node_5', 'node_1', 'node_15']"
k_83,node_6,node_13,69,57,97,"['e_104', 'e_69', 'e_181']","['node_6', 'node_16', 'node_18', 'node_13']"
k_84,node_12,node_3,44,51,98,"['e_3', 'e_78', 'e_137']","['node_12', 'node_18', 'node_10', 'node_3']"
k_85,node_7,node_18,27,63,110,['e_164'],"['node_7', 'node_18']"
k_86,node_2,node_12,15,45,111,"['e_247', 'e_36']","['node_2', 'node_8', 'node_12']"
k_87,node_11,node_12,74,36,147,"['e_4', 'e_264', 'e_16']","['node_11', 'node_13', 'node_1', 'node_12']"
k_88,node_0,node_2,97,54,105,"['e_299', 'e_222', 'e_264', 'e_295']","['node_0', 'node_17', 'node_13', 'node_1', 'node_2']"
k_89,node_6,node_9,76,60,100,"['e_159', 'e_215']","['node_6', 'node_0', 'node_9']"
k_90,node_16,node_15,89,39,63,"['e_69', 'e_116']","['node_16', 'node_18', 'node_15']"
k_91,node_10,node_14,19,55,159,"['e_105', 'e_159', 'e_260']","['node_10', 'node_6', 'node_0', 'node_14']"
k_92,node_3,node_10,35,53,104,"['e_18', 'e_267']","['node_3', 'node_7', 'node_10']"
k_93,node_18,node_11,76,45,73,"['e_116', 'e_206']","['node_18', 'node_15', 'node_11']"
k_94,node_10,node_14,95,52,154,"['e_105', 'e_159', 'e_260']","['node_10', 'node_6', 'node_0', 'node_14']"
k_95,node_1,node_17,50,44,108,"['e_295', 'e_150']","['node_1', 'node_2', 'node_17']"
k_96,node_0,node_17,97,69,109,['e_299'],"['node_0', 'node_17']"
k_97,node_18,node_9,12,94,133,"['e_181', 'e_47']","['node_18', 'node_13', 'node_9']"
k_98,node_19,node_14,9,46,112,['e_92'],"['node_19', 'node_14']"
k_99,node_7,node_18,5,50,93,['e_164'],"['node_7', 'node_18']"
k_100,node_4,node_11,59,46,73,"['e_249', 'e_206']","['node_4', 'node_15', 'node_11']"
k_101,node_11,node_0,17,44,135,"['e_95', 'e_105', 'e_159']","['node_11', 'node_10', 'node_6', 'node_0']"
k_102,node_7,node_3,93,57,105,"['e_267', 'e_137']","['node_7', 'node_10', 'node_3']"
k_103,node_2,node_16,79,46,124,"['e_107', 'e_267', 'e_105', 'e_104']","['node_2', 'node_7', 'node_10', 'node_6', 'node_16']"
k_104,node_8,node_3,1,63,115,"['e_245', 'e_78', 'e_137']","['node_8', 'node_18', 'node_10', 'node_3']"
k_105,node_5,node_8,47,43,140,['e_26'],"['node_5', 'node_8']"
k_106,node_16,node_11,68,59,93,"['e_69', 'e_116', 'e_206']","['node_16', 'node_18', 'node_15', 'node_11']"
