id,origin,destination,demand,release_time,deadline
k_0,node_18,node_0,7,0,24
k_1,node_14,node_1,9,0,32
k_2,node_17,node_13,8,0,9
k_3,node_9,node_18,92,0,21
k_4,node_9,node_18,19,0,21
k_5,node_12,node_8,31,0,22
k_6,node_10,node_1,59,0,16
k_7,node_16,node_8,18,0,11
k_8,node_14,node_12,57,0,31
k_9,node_4,node_3,95,0,16
k_10,node_8,node_9,62,0,30
k_11,node_4,node_11,32,0,12
k_12,node_17,node_4,99,0,25
k_13,node_9,node_0,7,0,24
k_14,node_6,node_17,4,0,35
k_15,node_3,node_13,54,0,28
k_16,node_16,node_19,16,0,19
k_17,node_9,node_15,96,0,10
k_18,node_5,node_11,2,0,20
k_19,node_0,node_10,63,0,22
k_20,node_7,node_10,78,0,31
k_21,node_7,node_0,86,0,40
k_22,node_8,node_1,84,0,23
k_23,node_12,node_9,31,0,24
k_24,node_18,node_14,60,0,13
k_25,node_4,node_9,51,0,18
k_26,node_4,node_9,78,0,18
k_27,node_8,node_11,44,0,20
k_28,node_12,node_13,43,0,14
k_29,node_1,node_17,79,0,14
k_30,node_14,node_7,22,0,40
k_31,node_16,node_3,9,0,21
k_32,node_19,node_11,34,0,12
k_33,node_6,node_11,88,0,28
k_34,node_5,node_18,17,0,15
k_35,node_4,node_11,93,0,12
k_36,node_7,node_1,59,0,23
k_37,node_16,node_4,78,0,22
k_38,node_6,node_11,17,0,28
k_39,node_9,node_6,94,0,24
k_40,node_10,node_13,43,0,9
k_41,node_12,node_15,34,0,22
k_42,node_4,node_17,21,0,14
k_43,node_6,node_3,76,0,10
k_44,node_2,node_15,27,0,7
k_45,node_9,node_8,98,0,18
k_46,node_19,node_11,3,0,12
k_47,node_1,node_2,63,0,12
k_48,node_7,node_0,46,0,37
k_49,node_4,node_14,13,0,13
k_50,node_15,node_0,72,0,27
k_51,node_1,node_15,39,0,16
k_52,node_0,node_17,48,0,7
k_53,node_6,node_14,17,0,35
k_54,node_14,node_7,67,0,40
k_55,node_1,node_19,57,0,19
k_56,node_13,node_14,37,0,28
k_57,node_5,node_19,9,0,14
k_58,node_19,node_16,9,0,14
k_59,node_1,node_8,48,0,30
k_60,node_13,node_5,36,0,11
k_61,node_3,node_11,79,0,32
k_62,node_6,node_10,69,0,39
k_63,node_4,node_13,45,0,9
k_64,node_2,node_17,82,0,19
k_65,node_17,node_8,89,0,16
k_66,node_11,node_17,60,0,11
k_67,node_2,node_15,92,0,7
k_68,node_9,node_19,11,0,25
k_69,node_5,node_8,17,0,22
k_70,node_14,node_19,16,0,25
k_71,node_9,node_17,38,0,7
k_72,node_7,node_6,100,0,40
k_73,node_6,node_4,77,0,39
k_74,node_7,node_17,96,0,30
k_75,node_1,node_0,14,0,24
k_76,node_13,node_14,82,0,21
k_77,node_3,node_16,38,0,14
k_78,node_0,node_17,70,0,7
k_79,node_5,node_14,75,0,18
k_80,node_5,node_1,5,0,16
k_81,node_16,node_0,77,0,27
k_82,node_18,node_17,1,0,11
k_83,node_8,node_19,8,0,25
k_84,node_13,node_3,59,0,10
k_85,node_2,node_4,17,0,22
k_86,node_11,node_5,67,0,11
k_87,node_18,node_8,80,0,22
k_88,node_18,node_9,62,0,26
k_89,node_18,node_14,99,0,18
k_90,node_4,node_3,66,0,16
k_91,node_16,node_15,57,0,18
k_92,node_12,node_8,32,0,22
k_93,node_12,node_17,61,0,21
k_94,node_1,node_3,61,0,16
k_95,node_7,node_12,67,0,31
k_96,node_19,node_5,67,0,19
k_97,node_3,node_10,19,0,31
k_98,node_5,node_4,71,0,16
k_99,node_0,node_2,84,0,19
k_100,node_3,node_4,86,0,36
k_101,node_4,node_5,80,0,19
k_102,node_14,node_19,20,0,25
k_103,node_12,node_14,47,0,28
k_104,node_14,node_17,99,0,30
k_105,node_2,node_4,37,0,22
k_106,node_18,node_19,85,0,19
k_107,node_19,node_17,72,0,14
k_108,node_12,node_11,9,0,16
k_109,node_18,node_0,81,0,24
k_110,node_17,node_8,13,0,16
k_111,node_9,node_1,6,0,16
k_112,node_11,node_4,20,0,22
k_113,node_17,node_4,95,0,25
k_114,node_13,node_1,12,0,23
k_115,node_5,node_4,79,0,16
k_116,node_0,node_19,98,0,25
k_117,node_7,node_12,47,0,31
k_118,node_16,node_8,94,0,11
k_119,node_13,node_6,51,0,27
k_120,node_2,node_11,34,0,28
k_121,node_3,node_5,41,0,31
k_122,node_16,node_10,32,0,18
k_123,node_1,node_0,15,0,24
k_124,node_13,node_14,100,0,21
k_125,node_5,node_13,33,0,14
k_126,node_17,node_2,76,0,15
k_127,node_18,node_13,5,0,14
k_128,node_6,node_4,25,0,39
k_129,node_8,node_0,44,0,24
k_130,node_1,node_7,93,0,25
k_131,node_4,node_3,37,0,16
k_132,node_3,node_14,53,0,28
k_133,node_10,node_19,91,0,21
k_134,node_14,node_6,99,0,31
k_135,node_17,node_2,88,0,15
k_136,node_11,node_17,60,0,11
k_137,node_2,node_14,16,0,10
k_138,node_17,node_9,89,0,24
k_139,node_2,node_7,21,0,30
k_140,node_15,node_11,40,0,24
k_141,node_7,node_18,1,0,34
k_142,node_14,node_13,5,0,28
k_143,node_19,node_9,38,0,18
k_144,node_2,node_9,70,0,13
k_145,node_17,node_13,43,0,9
k_146,node_15,node_17,35,0,21
k_147,node_15,node_0,94,0,27
k_148,node_6,node_15,31,0,36
k_149,node_1,node_11,17,0,24
