id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_12,node_3,6,481.89624645892354,14661.870100783877,
e_1,node_12,node_9,20,321.264164305949,48872.90033594625,
e_2,node_3,node_12,6,1164.5825956090653,14661.870100783877,
e_3,node_3,node_9,26,602.3703080736544,63534.770436730134,
e_4,node_9,node_12,20,803.1604107648725,48872.90033594625,
e_5,node_9,node_3,26,240.94812322946177,63534.770436730134,
e_6,node_11,node_1,5,682.6863491501416,12218.225083986563,
e_7,node_10,node_8,21,1084.2665545325779,51316.54535274357,
e_8,node_12,node_19,13,240.94812322946177,31767.385218365067,
e_9,node_7,node_17,4,722.8443696883853,9774.580067189252,
e_10,node_13,node_4,15,803.1604107648725,36654.67525195969,
e_11,node_19,node_17,5,642.528328611898,12218.225083986563,
e_12,node_7,node_19,5,642.528328611898,12218.225083986563,
e_13,node_8,node_0,12,200.79010269121812,29323.740201567754,
e_14,node_9,node_16,5,682.6863491501416,12218.225083986563,
e_15,node_10,node_0,17,923.6344723796034,41541.965285554325,
e_16,node_14,node_17,6,963.7924929178471,14661.870100783877,
e_17,node_3,node_13,12,562.2122875354107,29323.740201567754,
e_18,node_11,node_13,15,321.264164305949,36654.67525195969,
e_19,node_12,node_18,16,843.3184313031162,39098.32026875701,
e_20,node_17,node_12,14,963.7924929178471,34211.03023516238,
e_21,node_1,node_6,14,80.31604107648725,34211.03023516238,
e_22,node_2,node_9,6,160.6320821529745,14661.870100783877,
e_23,node_15,node_0,7,441.7382259206799,17105.51511758119,
e_24,node_0,node_8,12,1164.5825956090653,29323.740201567754,
e_25,node_18,node_19,13,281.10614376770536,31767.385218365067,
e_26,node_2,node_15,4,1003.9505134560907,9774.580067189252,
e_27,node_16,node_15,7,682.6863491501416,17105.51511758119,
e_28,node_14,node_7,8,80.31604107648725,19549.160134378504,
e_29,node_6,node_11,11,240.94812322946177,26880.095184770442,
e_30,node_19,node_12,13,120.47406161473089,31767.385218365067,
e_31,node_0,node_16,14,642.528328611898,34211.03023516238,
e_32,node_0,node_10,17,763.0023902266289,41541.965285554325,
e_33,node_15,node_8,9,963.7924929178471,21992.805151175813,
e_34,node_12,node_14,10,803.1604107648725,24436.450167973126,
e_35,node_14,node_19,11,361.42218484419266,26880.095184770442,
e_36,node_14,node_12,10,80.31604107648725,24436.450167973126,
e_37,node_0,node_15,7,1124.4245750708214,17105.51511758119,
e_38,node_16,node_8,8,361.42218484419266,19549.160134378504,
e_39,node_7,node_14,8,40.158020538243626,19549.160134378504,
e_40,node_2,node_0,7,401.58020538243625,17105.51511758119,
e_41,node_4,node_13,15,160.6320821529745,36654.67525195969,
e_42,node_6,node_4,9,883.4764518413598,21992.805151175813,
e_43,node_16,node_10,13,843.3184313031162,31767.385218365067,
