commodity,e_0,e_1,e_10,e_100,e_101,e_102,e_103,e_104,e_105,e_106,e_107,e_108,e_109,e_11,e_110,e_111,e_112,e_113,e_114,e_115,e_116,e_117,e_118,e_119,e_12,e_120,e_121,e_122,e_123,e_124,e_125,e_126,e_127,e_128,e_129,e_13,e_130,e_131,e_132,e_133,e_134,e_135,e_136,e_137,e_138,e_139,e_14,e_140,e_141,e_142,e_143,e_144,e_145,e_146,e_147,e_148,e_149,e_15,e_150,e_151,e_152,e_153,e_154,e_155,e_156,e_157,e_158,e_159,e_16,e_160,e_161,e_162,e_163,e_164,e_165,e_166,e_167,e_168,e_169,e_17,e_170,e_171,e_172,e_173,e_174,e_175,e_176,e_177,e_178,e_179,e_18,e_180,e_181,e_182,e_183,e_184,e_185,e_186,e_187,e_188,e_189,e_19,e_190,e_191,e_192,e_193,e_194,e_195,e_196,e_197,e_198,e_199,e_2,e_20,e_200,e_201,e_202,e_203,e_204,e_205,e_206,e_207,e_208,e_209,e_21,e_210,e_211,e_212,e_213,e_214,e_215,e_216,e_217,e_218,e_219,e_22,e_220,e_221,e_222,e_223,e_224,e_225,e_226,e_227,e_228,e_229,e_23,e_230,e_231,e_232,e_233,e_234,e_235,e_236,e_237,e_238,e_239,e_24,e_240,e_241,e_242,e_243,e_244,e_245,e_246,e_247,e_248,e_249,e_25,e_250,e_251,e_252,e_253,e_254,e_255,e_256,e_257,e_258,e_259,e_26,e_260,e_261,e_262,e_263,e_264,e_265,e_266,e_267,e_268,e_269,e_27,e_270,e_271,e_272,e_273,e_274,e_275,e_276,e_277,e_278,e_279,e_28,e_280,e_281,e_282,e_283,e_284,e_285,e_286,e_287,e_288,e_289,e_29,e_290,e_291,e_292,e_293,e_294,e_295,e_296,e_297,e_298,e_299,e_3,e_30,e_300,e_301,e_302,e_303,e_304,e_305,e_306,e_307,e_308,e_309,e_31,e_310,e_311,e_312,e_313,e_314,e_315,e_316,e_317,e_318,e_319,e_32,e_320,e_321,e_322,e_323,e_324,e_325,e_326,e_327,e_328,e_329,e_33,e_330,e_331,e_332,e_333,e_334,e_335,e_336,e_337,e_338,e_339,e_34,e_340,e_341,e_342,e_343,e_344,e_345,e_346,e_347,e_348,e_349,e_35,e_350,e_351,e_352,e_353,e_354,e_355,e_356,e_357,e_358,e_359,e_36,e_37,e_38,e_39,e_4,e_40,e_41,e_42,e_43,e_44,e_45,e_46,e_47,e_48,e_49,e_5,e_50,e_51,e_52,e_53,e_54,e_55,e_56,e_57,e_58,e_59,e_6,e_60,e_61,e_62,e_63,e_64,e_65,e_66,e_67,e_68,e_69,e_7,e_70,e_71,e_72,e_73,e_74,e_75,e_76,e_77,e_78,e_79,e_8,e_80,e_81,e_82,e_83,e_84,e_85,e_86,e_87,e_88,e_89,e_9,e_90,e_91,e_92,e_93,e_94,e_95,e_96,e_97,e_98,e_99
k_0,59,28,28,39,95,36,77,29,47,72,60,80,54,70,79,40,22,60,56,37,56,16,73,29,32,57,17,95,85,13,90,57,80,80,81,58,68,2,100,77,54,9,5,83,31,76,75,34,8,89,2,60,64,85,44,35,14,99,39,97,55,18,6,58,48,62,13,68,62,18,69,3,27,37,60,48,56,52,60,35,88,40,86,21,21,31,15,5,56,1,38,76,1,17,54,65,20,87,74,84,75,52,47,98,22,86,75,81,59,4,10,95,36,45,1,5,39,61,85,69,35,89,5,84,77,71,88,85,28,68,44,56,100,85,9,14,66,3,40,38,48,64,32,41,48,44,87,56,38,9,5,81,10,98,56,81,97,36,1,78,21,20,97,4,56,54,81,60,86,61,35,73,17,45,33,6,46,49,94,46,3,17,74,85,93,34,3,23,18,73,57,9,88,2,87,54,68,41,87,90,70,68,38,72,83,47,65,85,75,77,97,40,74,41,55,53,68,70,53,2,2,29,9,33,66,38,93,89,71,72,24,63,52,43,12,46,68,46,87,89,10,60,31,28,100,73,88,43,22,55,92,26,93,66,87,86,3,41,70,45,80,41,13,25,47,11,7,20,50,43,36,14,61,21,1,1,31,95,69,57,43,15,42,46,18,56,39,44,10,9,38,99,72,79,77,5,69,63,34,47,66,6,86,40,78,39,27,40,32,61,27,81,74,27,80,63,77,4,32,45,96,40,18,46,72,80,53,44,85,88,44,13,52,100,48,1,99,30,14,74,91,72,55,93,21,47,99,40,62,63,88,39,46,18,96,3,62,70,99,49
k_1,87,26,22,57,50,79,10,1,14,52,83,22,3,98,75,44,74,61,8,12,16,81,57,57,62,10,10,68,68,80,28,44,11,43,31,63,35,23,32,96,53,24,49,21,87,42,48,90,96,92,57,15,67,32,12,95,10,94,37,11,4,94,8,61,59,50,84,42,86,41,21,29,56,13,22,92,28,54,62,82,22,52,16,76,17,92,5,51,22,38,5,83,70,39,12,94,35,36,89,17,96,14,40,62,71,75,84,41,34,64,40,40,31,22,91,54,39,76,81,53,60,6,26,60,31,85,88,50,36,86,13,24,63,70,72,54,59,72,85,15,60,8,41,4,45,91,84,75,10,57,49,60,31,38,61,78,73,59,75,17,54,97,62,80,31,51,57,34,51,74,25,46,54,43,36,32,12,80,20,63,71,7,100,43,95,38,28,91,65,53,79,14,64,72,6,68,29,20,51,22,80,75,31,37,38,51,26,20,52,15,87,68,55,61,9,53,81,27,84,48,82,100,28,90,2,2,74,41,88,65,90,16,56,28,26,97,59,40,82,34,30,20,96,91,45,89,7,71,78,1,63,5,42,61,19,2,73,78,53,35,62,90,92,15,29,95,93,33,100,29,73,92,90,48,78,67,29,18,11,66,69,14,30,37,62,96,21,94,19,88,55,17,36,53,27,1,61,55,14,12,3,20,5,94,75,76,6,13,59,74,54,81,27,42,70,10,66,48,26,54,21,5,68,81,39,65,34,34,92,54,76,47,42,71,89,78,6,69,16,43,44,75,63,80,19,8,66,77,1,22,85,29,97,87,100,19,25,64,44,62
k_2,43,12,33,7,3,4,6,72,34,12,96,53,89,59,80,94,39,28,77,72,40,89,37,92,63,76,69,62,64,97,90,32,18,8,91,57,53,67,26,42,8,39,96,46,96,24,55,72,86,10,91,73,81,90,53,93,56,40,81,70,83,3,34,83,93,72,66,69,21,89,16,15,95,82,64,67,65,6,84,92,22,5,46,70,17,62,94,58,62,10,69,23,56,80,11,27,80,37,74,100,55,82,66,68,43,93,49,84,26,6,56,81,81,33,73,75,50,26,49,74,69,96,100,79,53,97,78,19,92,14,79,50,70,67,89,34,78,29,50,82,1,75,32,6,70,74,43,8,28,99,95,2,89,52,13,95,23,63,83,81,17,36,54,15,79,26,2,41,31,25,69,58,85,43,63,69,89,14,67,47,81,9,30,2,45,12,8,30,2,28,20,14,2,98,79,92,63,69,35,24,96,47,3,13,2,74,2,64,46,80,70,17,20,9,64,63,67,53,91,97,6,45,93,46,44,41,79,73,2,45,89,22,8,89,92,56,57,28,93,10,71,14,56,71,45,33,87,87,36,40,2,100,19,60,8,39,90,5,73,5,90,30,60,63,6,53,25,80,68,10,50,7,51,55,88,73,15,21,100,75,76,69,59,1,43,36,57,52,84,6,35,64,17,81,38,70,79,13,19,29,13,8,58,2,42,19,50,68,29,36,73,45,13,97,21,72,10,6,93,75,71,37,14,18,7,81,21,33,59,10,89,48,62,9,70,64,35,84,58,87,8,29,26,26,4,21,19,44,3,13,25,28,86,83,85,37,34,53,31,11
k_3,6,80,21,43,13,24,1,33,64,98,56,40,17,88,51,11,80,63,46,100,54,51,59,25,33,73,46,78,56,30,26,57,99,26,64,50,32,96,12,9,100,16,62,47,28,33,78,35,70,47,67,33,49,48,97,3,78,21,29,59,77,10,49,54,22,54,91,91,32,58,14,47,65,95,38,22,68,30,73,50,28,91,63,12,30,65,88,48,66,92,91,22,58,21,90,83,42,17,100,37,5,6,84,45,25,50,93,99,58,92,78,45,67,24,100,77,82,75,79,61,91,43,19,89,81,100,21,7,58,47,75,35,84,10,8,35,71,98,18,72,82,21,68,4,59,46,41,24,76,61,28,100,61,41,18,74,88,53,11,42,19,35,48,20,38,58,20,11,85,38,80,71,41,83,17,13,11,46,21,48,19,30,8,93,66,86,66,3,37,2,54,11,99,67,91,73,6,22,97,50,94,14,61,84,47,53,22,52,50,91,21,51,78,33,69,2,35,55,38,3,8,59,11,26,16,4,40,8,78,51,30,3,81,62,97,4,77,12,73,54,31,78,96,96,58,67,75,63,60,29,61,46,40,91,56,30,40,54,91,48,49,22,80,77,72,54,17,96,88,1,17,14,94,89,30,30,41,6,6,85,8,89,30,39,70,37,78,74,11,1,31,40,63,31,49,65,70,100,86,76,23,41,31,57,6,38,8,1,88,93,12,39,92,92,14,78,59,64,10,99,82,40,56,57,6,43,85,43,14,81,57,39,15,97,28,26,12,21,20,47,19,37,53,35,95,37,35,91,1,15,92,85,2,70,11,99,35,6,2,10
k_4,2,87,22,64,35,65,31,44,11,71,34,5,42,71,17,3,67,90,20,42,83,42,58,51,79,90,85,4,86,27,20,91,90,24,13,3,32,98,75,57,87,46,38,44,61,49,3,73,1,33,94,96,81,93,9,36,31,69,2,22,34,90,12,55,41,89,25,2,7,31,21,86,65,31,24,26,12,88,40,98,34,60,11,15,87,88,91,64,44,63,66,18,14,81,80,81,98,78,41,32,40,47,45,47,5,56,33,99,18,13,72,52,83,20,26,2,32,99,97,73,44,15,46,46,100,35,69,72,60,55,89,73,67,48,9,79,81,97,93,95,67,17,5,53,38,93,12,81,41,89,92,35,89,43,49,40,40,87,49,23,15,75,69,47,32,42,96,23,14,27,22,84,1,15,36,41,26,46,49,65,98,12,23,48,45,47,69,72,24,73,32,57,60,27,100,89,79,44,86,32,54,75,2,67,44,88,30,93,89,23,16,61,32,38,47,58,2,84,39,34,51,45,30,51,62,16,94,5,90,77,56,90,37,49,29,8,68,36,65,75,86,5,92,91,27,73,34,26,64,54,15,31,95,8,25,32,16,47,1,79,4,40,82,4,86,7,62,34,54,76,15,44,12,23,11,98,25,68,44,73,64,90,21,61,88,93,1,65,52,40,56,60,78,47,89,35,100,77,60,87,50,1,53,22,14,34,52,57,1,1,15,72,98,100,88,31,78,19,47,14,98,88,76,91,99,81,9,58,37,19,44,34,73,16,68,16,54,21,30,58,53,91,10,34,60,32,1,44,55,77,23,87,55,71,43,16,36,93,51,35
k_5,70,14,35,57,61,6,57,2,30,72,30,76,53,29,77,95,76,96,65,47,46,64,42,61,65,96,14,99,52,89,56,47,57,25,77,40,69,36,86,73,2,49,11,97,20,97,13,100,93,6,22,65,11,93,67,98,94,64,94,81,24,88,92,99,50,15,2,97,62,39,34,41,26,21,79,5,75,8,48,45,100,12,54,95,3,58,65,96,19,31,32,16,89,15,39,31,60,54,66,4,70,47,93,86,51,76,62,26,57,52,21,13,60,55,65,58,18,39,8,82,14,94,64,6,76,91,69,75,36,100,100,36,74,100,22,12,6,90,23,29,23,89,77,96,74,92,48,9,52,50,24,95,18,16,79,86,74,99,82,40,68,95,73,43,27,86,6,51,95,13,88,56,81,85,43,9,29,24,73,8,3,4,32,76,57,100,42,93,25,87,97,3,76,71,61,3,30,71,72,57,3,28,75,78,1,65,2,13,74,13,87,55,7,65,9,11,96,30,32,77,28,35,94,3,43,69,76,94,47,37,15,28,67,97,38,92,10,2,53,97,52,40,61,41,52,18,11,66,56,60,62,49,48,80,25,19,44,13,88,92,78,72,30,62,94,48,93,15,51,75,48,95,100,43,72,56,86,29,87,63,71,66,97,38,32,86,84,94,3,83,75,72,73,28,66,57,33,81,100,51,38,68,94,75,98,8,76,35,33,48,33,52,92,58,48,79,67,54,10,83,49,38,72,40,88,23,80,77,94,18,1,89,34,57,15,55,47,18,80,57,93,54,17,40,1,3,89,14,37,54,47,21,34,40,74,33,91,24,29,67
k_6,42,4,58,69,82,62,44,16,77,52,18,13,58,73,87,80,76,95,65,100,2,19,46,14,23,71,12,47,92,33,80,59,9,89,31,14,16,6,44,3,45,93,18,60,85,39,31,31,70,35,9,92,97,32,49,46,75,90,11,29,26,3,92,99,79,33,87,35,43,40,37,52,83,15,32,34,53,37,36,74,43,86,58,98,89,97,84,77,70,82,41,7,46,82,52,33,58,22,68,59,66,85,11,21,48,9,90,74,20,21,55,80,49,78,83,55,55,83,83,40,20,100,99,35,58,95,43,18,42,69,7,80,52,36,54,18,67,66,80,72,42,61,53,98,58,4,66,53,65,42,76,13,17,66,2,49,40,37,37,81,60,2,88,21,40,84,81,97,98,65,47,54,63,12,56,28,2,94,8,23,48,4,36,33,79,84,67,27,46,80,35,31,71,20,89,50,99,98,39,49,21,79,65,82,60,70,56,41,59,30,86,84,72,21,69,60,10,68,95,12,27,64,65,23,23,47,18,36,42,57,97,91,80,70,47,20,80,1,33,6,31,59,66,2,76,74,82,93,79,21,30,1,97,45,16,16,31,11,15,71,41,99,41,30,70,18,44,23,47,38,51,31,93,40,26,60,49,99,72,88,21,88,99,21,51,14,49,77,25,3,92,3,96,59,79,79,41,57,31,39,48,59,22,88,58,23,86,27,79,46,30,28,2,99,96,99,63,2,63,90,77,68,33,2,92,44,48,36,19,24,9,55,18,28,82,76,17,7,81,26,59,61,28,16,24,8,96,24,39,12,54,5,12,19,6,16,18,56,53,6
k_7,38,10,78,30,16,26,36,70,50,26,27,87,67,10,39,50,26,35,88,31,100,46,82,92,71,23,51,23,82,56,69,74,40,20,63,79,47,41,70,45,26,17,70,4,98,87,38,72,46,87,31,1,28,47,73,69,71,52,46,36,95,2,4,43,41,68,80,73,19,37,10,20,54,1,35,44,82,69,66,68,42,7,86,49,90,93,34,92,18,69,10,69,52,77,26,38,59,4,40,36,46,5,16,64,41,51,81,47,46,24,35,98,61,5,18,35,42,1,23,17,70,51,72,27,36,37,70,86,38,56,60,3,56,71,28,33,11,90,89,71,44,45,59,17,21,61,3,67,3,22,57,3,11,96,62,28,56,67,91,37,49,94,24,36,22,32,62,39,2,46,54,56,15,51,14,48,97,32,2,65,86,92,56,89,15,6,90,40,63,21,21,54,11,91,42,10,70,83,16,26,80,95,64,58,40,24,83,90,62,2,83,11,94,39,67,89,52,2,90,25,15,64,17,77,70,81,35,33,46,3,30,70,73,60,48,19,41,82,11,97,84,97,88,36,78,53,65,97,92,48,84,31,61,75,36,66,56,97,91,47,38,89,93,8,41,97,84,58,66,7,60,13,62,56,68,34,14,69,23,30,38,24,4,69,13,37,18,51,97,75,52,93,76,59,90,74,28,52,87,95,98,22,61,62,28,20,74,72,68,25,73,38,6,56,88,25,48,91,27,51,100,12,100,58,64,35,38,25,60,75,16,65,60,38,54,37,81,60,99,22,13,79,3,49,92,82,19,1,69,18,72,29,11,27,71,53,15,32,27,18
k_8,58,64,73,4,3,87,58,25,49,12,5,41,88,77,8,48,83,73,65,26,9,24,25,52,53,20,99,49,53,85,72,84,10,88,42,59,18,39,42,26,3,40,75,82,10,46,31,45,15,70,48,95,44,7,22,6,41,54,67,46,15,99,61,27,3,9,66,9,94,42,71,69,26,64,41,34,19,46,13,46,34,45,49,42,93,48,28,79,73,16,81,64,28,8,6,24,53,16,76,89,100,21,79,97,10,55,72,48,29,100,81,39,78,100,63,41,68,85,50,47,1,72,83,71,71,81,69,7,62,81,73,89,50,25,42,56,53,24,22,56,86,17,37,24,20,24,15,30,54,87,46,78,44,83,49,75,91,97,67,16,56,36,12,31,21,57,91,73,44,81,34,42,68,79,95,77,17,95,17,98,73,17,94,18,74,50,45,78,39,54,50,96,70,25,18,14,11,55,95,35,28,56,11,10,82,57,14,52,1,15,68,81,5,26,86,12,44,17,1,3,24,44,1,36,97,23,45,16,76,24,97,62,25,91,47,17,73,82,99,77,44,15,48,11,76,76,46,13,13,96,85,10,28,28,93,47,23,100,96,54,65,94,38,60,9,54,40,54,7,59,56,42,60,43,41,41,42,81,21,15,21,32,80,42,1,33,52,43,25,87,60,1,33,2,31,100,100,87,11,89,26,20,52,50,74,48,15,74,100,32,19,15,65,82,99,79,75,50,42,12,28,36,39,62,36,10,20,53,29,74,26,65,74,2,76,8,72,83,78,7,32,28,49,94,19,14,29,95,81,31,35,91,43,16,71,76,87,15,13,5
k_9,27,10,30,24,73,3,82,79,19,97,95,52,27,10,56,82,32,63,52,30,49,25,47,55,24,89,94,30,1,79,2,99,37,100,70,74,15,9,98,91,78,45,66,1,46,55,54,35,54,36,14,84,20,74,58,97,76,73,60,68,24,80,71,58,72,11,36,17,100,16,74,18,18,53,42,3,57,13,72,18,59,86,62,19,35,97,59,100,30,7,64,33,99,7,12,41,1,9,75,90,40,36,26,71,38,74,60,63,74,23,39,59,23,95,28,24,32,60,25,10,11,9,52,63,87,49,40,4,52,8,84,91,43,74,3,82,91,2,56,42,95,78,29,41,46,100,3,6,12,99,29,3,11,48,5,59,56,27,30,25,56,17,85,75,80,72,29,75,66,18,89,95,15,46,72,4,77,53,95,11,66,38,24,4,14,26,5,53,55,63,10,16,53,31,16,10,74,39,8,71,72,84,61,51,49,34,55,68,8,50,34,100,51,32,57,58,27,54,82,25,53,65,17,7,32,100,23,19,30,47,86,72,46,44,16,16,63,5,2,30,24,41,59,6,43,85,99,29,98,21,15,27,71,40,28,32,2,95,52,47,27,15,81,51,1,30,5,41,97,23,80,78,85,41,40,89,76,17,34,39,1,41,68,54,28,41,67,59,9,44,7,49,57,36,52,51,67,66,35,45,71,50,35,7,90,44,34,77,18,52,31,41,1,56,96,74,53,39,56,89,93,79,23,18,69,76,61,59,8,72,4,32,12,88,25,70,99,23,88,2,28,19,49,71,87,43,53,2,97,62,51,89,18,56,26,71,25,66,90,73
