id,origin,destination,demand,release_time,deadline
k_0,node_1,node_11,19,0,53
k_1,node_17,node_4,14,0,24
k_2,node_18,node_14,90,0,11
k_3,node_19,node_17,37,0,31
k_4,node_8,node_11,25,0,47
k_5,node_6,node_9,89,0,38
k_6,node_13,node_1,49,0,29
k_7,node_7,node_5,57,0,55
k_8,node_7,node_2,14,0,47
k_9,node_12,node_17,39,0,31
k_10,node_13,node_6,79,0,21
k_11,node_2,node_10,11,0,19
k_12,node_2,node_12,22,0,39
k_13,node_15,node_17,13,0,31
k_14,node_14,node_10,65,0,19
k_15,node_8,node_17,79,0,31
k_16,node_11,node_12,66,0,39
k_17,node_11,node_7,84,0,21
k_18,node_17,node_16,53,0,17
k_19,node_9,node_4,27,0,47
k_20,node_17,node_0,52,0,33
k_21,node_0,node_13,88,0,40
k_22,node_4,node_15,29,0,24
k_23,node_15,node_9,86,0,54
k_24,node_18,node_9,40,0,38
k_25,node_5,node_18,46,0,34
k_26,node_3,node_4,26,0,24
k_27,node_14,node_17,2,0,31
k_28,node_12,node_6,7,0,21
k_29,node_15,node_16,47,0,35
k_30,node_16,node_17,55,0,47
k_31,node_17,node_8,36,0,22
k_32,node_18,node_15,79,0,24
k_33,node_8,node_1,27,0,29
k_34,node_1,node_0,92,0,44
k_35,node_17,node_4,43,0,21
k_36,node_12,node_4,87,0,21
k_37,node_5,node_6,5,0,21
k_38,node_1,node_7,31,0,38
k_39,node_19,node_16,47,0,35
k_40,node_12,node_16,13,0,17
k_41,node_19,node_3,72,0,10
k_42,node_7,node_8,15,0,46
k_43,node_16,node_2,68,0,28
k_44,node_14,node_4,64,0,24
k_45,node_0,node_11,27,0,47
k_46,node_0,node_17,75,0,47
k_47,node_19,node_1,57,0,29
k_48,node_0,node_4,15,0,47
k_49,node_11,node_2,75,0,28
k_50,node_0,node_1,23,0,42
k_51,node_9,node_18,21,0,34
k_52,node_16,node_11,14,0,47
k_53,node_0,node_3,89,0,32
k_54,node_7,node_11,8,0,58
k_55,node_7,node_17,9,0,47
k_56,node_9,node_0,48,0,33
k_57,node_13,node_15,59,0,24
k_58,node_7,node_14,7,0,47
k_59,node_3,node_18,68,0,34
k_60,node_15,node_8,34,0,22
k_61,node_8,node_0,45,0,33
k_62,node_19,node_16,12,0,35
k_63,node_19,node_7,11,0,21
k_64,node_14,node_6,16,0,21
k_65,node_19,node_9,69,0,38
k_66,node_16,node_10,47,0,35
k_67,node_12,node_10,85,0,35
k_68,node_8,node_4,71,0,24
k_69,node_6,node_3,66,0,12
k_70,node_12,node_9,31,0,26
k_71,node_10,node_0,53,0,33
k_72,node_5,node_8,98,0,22
k_73,node_0,node_16,74,0,35
k_74,node_10,node_18,81,0,34
k_75,node_5,node_15,36,0,24
k_76,node_2,node_19,78,0,16
k_77,node_2,node_18,92,0,34
k_78,node_10,node_9,54,0,38
k_79,node_7,node_3,16,0,45
k_80,node_12,node_7,88,0,21
k_81,node_10,node_13,24,0,19
k_82,node_19,node_16,52,0,35
k_83,node_17,node_1,47,0,17
k_84,node_16,node_3,25,0,32
k_85,node_18,node_16,64,0,35
k_86,node_2,node_13,67,0,34
k_87,node_8,node_19,46,0,34
k_88,node_2,node_3,60,0,12
k_89,node_2,node_15,86,0,24
k_90,node_14,node_9,60,0,38
k_91,node_18,node_17,84,0,31
k_92,node_18,node_15,68,0,24
k_93,node_3,node_12,70,0,28
k_94,node_18,node_4,54,0,21
k_95,node_13,node_10,15,0,19
k_96,node_19,node_4,61,0,24
k_97,node_14,node_16,8,0,17
k_98,node_7,node_17,30,0,31
k_99,node_18,node_14,59,0,22
k_100,node_16,node_11,44,0,47
k_101,node_13,node_12,50,0,39
k_102,node_15,node_16,72,0,35
k_103,node_10,node_7,14,0,21
k_104,node_14,node_2,48,0,14
k_105,node_5,node_10,17,0,19
k_106,node_18,node_2,28,0,14
k_107,node_7,node_14,17,0,47
k_108,node_1,node_18,6,0,43
k_109,node_4,node_7,23,0,21
k_110,node_17,node_15,78,0,14
k_111,node_7,node_11,72,0,58
k_112,node_13,node_9,49,0,38
k_113,node_2,node_13,75,0,34
k_114,node_10,node_4,55,0,21
k_115,node_7,node_4,50,0,47
k_116,node_18,node_4,4,0,21
k_117,node_6,node_3,89,0,12
k_118,node_11,node_9,57,0,20
k_119,node_0,node_10,6,0,35
k_120,node_0,node_18,95,0,34
k_121,node_0,node_3,73,0,32
k_122,node_9,node_11,9,0,33
k_123,node_18,node_19,43,0,34
k_124,node_2,node_3,35,0,12
k_125,node_13,node_10,74,0,19
k_126,node_10,node_17,54,0,31
k_127,node_6,node_4,89,0,24
k_128,node_16,node_9,8,0,54
k_129,node_7,node_14,45,0,47
k_130,node_11,node_6,8,0,21
k_131,node_15,node_5,94,0,55
k_132,node_10,node_5,35,0,55
k_133,node_3,node_7,60,0,21
k_134,node_2,node_15,93,0,24
k_135,node_5,node_18,94,0,34
k_136,node_10,node_17,37,0,31
k_137,node_16,node_15,40,0,14
k_138,node_14,node_8,99,0,22
k_139,node_11,node_19,98,0,10
k_140,node_1,node_18,28,0,34
k_141,node_6,node_14,37,0,22
k_142,node_17,node_4,72,0,24
k_143,node_9,node_2,14,0,14
k_144,node_3,node_18,67,0,34
k_145,node_17,node_12,52,0,39
k_146,node_15,node_3,46,0,32
k_147,node_0,node_8,14,0,46
k_148,node_7,node_9,60,0,54
k_149,node_17,node_16,20,0,35
k_150,node_17,node_18,65,0,34
k_151,node_4,node_9,93,0,38
k_152,node_8,node_4,90,0,24
k_153,node_6,node_2,24,0,28
k_154,node_19,node_12,13,0,28
k_155,node_10,node_6,72,0,21
k_156,node_17,node_7,95,0,21
k_157,node_13,node_16,16,0,35
k_158,node_18,node_17,49,0,31
k_159,node_13,node_8,19,0,22
k_160,node_10,node_12,53,0,39
k_161,node_13,node_16,48,0,35
k_162,node_8,node_14,95,0,47
k_163,node_17,node_1,12,0,17
k_164,node_2,node_16,79,0,35
k_165,node_0,node_19,55,0,34
k_166,node_14,node_12,73,0,39
k_167,node_9,node_19,1,0,16
k_168,node_14,node_10,26,0,19
k_169,node_10,node_3,48,0,12
k_170,node_17,node_4,84,0,24
k_171,node_8,node_6,18,0,31
k_172,node_4,node_16,48,0,35
k_173,node_10,node_8,86,0,22
k_174,node_10,node_5,17,0,55
k_175,node_10,node_11,23,0,47
k_176,node_13,node_6,77,0,21
k_177,node_3,node_18,5,0,34
k_178,node_0,node_6,77,0,31
k_179,node_16,node_19,46,0,34
k_180,node_7,node_3,69,0,45
k_181,node_7,node_11,21,0,58
k_182,node_14,node_5,2,0,31
k_183,node_9,node_17,77,0,31
