id,origin,destination,demand,release_time,deadline
k_0,node_1,node_14,52,0,49
k_1,node_15,node_18,58,0,60
k_2,node_8,node_0,48,0,19
k_3,node_14,node_16,41,0,70
k_4,node_4,node_5,43,0,83
k_5,node_12,node_7,15,0,18
k_6,node_7,node_2,12,0,57
k_7,node_14,node_6,73,0,70
k_8,node_1,node_14,32,0,51
k_9,node_8,node_15,12,0,22
k_10,node_6,node_18,84,0,69
k_11,node_7,node_10,64,0,45
k_12,node_1,node_17,59,0,73
k_13,node_16,node_14,20,0,87
k_14,node_5,node_7,53,0,99
k_15,node_7,node_18,73,0,47
k_16,node_15,node_10,23,0,53
k_17,node_13,node_10,14,0,15
k_18,node_11,node_18,33,0,51
k_19,node_10,node_6,38,0,52
k_20,node_16,node_17,86,0,36
k_21,node_2,node_11,80,0,16
k_22,node_8,node_1,79,0,46
k_23,node_8,node_3,75,0,19
k_24,node_18,node_17,24,0,62
k_25,node_16,node_8,37,0,45
k_26,node_7,node_1,83,0,44
k_27,node_3,node_0,75,0,40
k_28,node_18,node_14,73,0,54
k_29,node_16,node_17,36,0,37
k_30,node_15,node_10,88,0,54
k_31,node_15,node_6,78,0,20
k_32,node_16,node_14,16,0,87
k_33,node_1,node_18,15,0,22
k_34,node_10,node_6,10,0,54
k_35,node_0,node_6,84,0,42
k_36,node_10,node_14,40,0,49
k_37,node_9,node_6,71,0,43
k_38,node_0,node_9,10,0,13
k_39,node_9,node_11,83,0,36
k_40,node_15,node_18,48,0,61
k_41,node_19,node_6,4,0,75
k_42,node_0,node_9,72,0,12
k_43,node_2,node_0,22,0,32
k_44,node_17,node_0,48,0,20
k_45,node_7,node_17,22,0,72
k_46,node_7,node_11,51,0,62
k_47,node_7,node_6,10,0,66
k_48,node_17,node_5,55,0,20
k_49,node_5,node_16,35,0,27
k_50,node_3,node_0,34,0,41
k_51,node_1,node_0,36,0,50
k_52,node_1,node_17,99,0,69
k_53,node_14,node_16,64,0,71
k_54,node_1,node_2,40,0,59
k_55,node_1,node_15,77,0,58
k_56,node_2,node_8,78,0,33
k_57,node_18,node_5,8,0,70
k_58,node_3,node_0,80,0,40
k_59,node_13,node_14,76,0,57
k_60,node_17,node_8,38,0,51
k_61,node_16,node_17,91,0,36
k_62,node_16,node_11,90,0,26
k_63,node_0,node_18,79,0,65
k_64,node_8,node_10,18,0,33
k_65,node_17,node_18,89,0,74
k_66,node_8,node_10,47,0,32
k_67,node_13,node_10,77,0,16
k_68,node_13,node_3,72,0,46
k_69,node_3,node_1,25,0,90
k_70,node_14,node_6,71,0,71
k_71,node_19,node_10,35,0,54
k_72,node_0,node_1,38,0,77
k_73,node_10,node_8,37,0,31
k_74,node_14,node_7,84,0,15
k_75,node_5,node_18,20,0,91
k_76,node_10,node_2,1,0,48
k_77,node_12,node_5,74,0,72
k_78,node_4,node_11,71,0,63
k_79,node_11,node_15,97,0,15
k_80,node_12,node_16,2,0,59
k_81,node_0,node_15,13,0,32
k_82,node_9,node_12,24,0,83
k_83,node_1,node_18,85,0,21
k_84,node_11,node_6,30,0,27
k_85,node_6,node_17,95,0,48
k_86,node_8,node_18,22,0,34
k_87,node_16,node_10,41,0,66
k_88,node_8,node_1,65,0,41
k_89,node_5,node_2,56,0,42
k_90,node_6,node_0,81,0,43
k_91,node_7,node_8,60,0,42
k_92,node_18,node_19,97,0,55
k_93,node_14,node_0,85,0,58
k_94,node_10,node_11,22,0,51
k_95,node_2,node_19,7,0,74
k_96,node_5,node_9,69,0,19
k_97,node_3,node_5,73,0,36
k_98,node_5,node_2,93,0,43
k_99,node_19,node_6,16,0,71
