id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_12,node_16,58,68,151,"['e_156', 'e_49', 'e_142', 'e_87']","['node_12', 'node_10', 'node_11', 'node_5', 'node_16']"
k_1,node_11,node_13,48,50,97,"['e_195', 'e_110']","['node_11', 'node_15', 'node_13']"
k_2,node_3,node_7,89,68,145,"['e_199', 'e_69', 'e_119']","['node_3', 'node_9', 'node_6', 'node_7']"
k_3,node_4,node_10,10,65,132,"['e_112', 'e_156']","['node_4', 'node_12', 'node_10']"
k_4,node_15,node_8,87,70,146,"['e_110', 'e_179', 'e_97']","['node_15', 'node_13', 'node_3', 'node_8']"
k_5,node_5,node_0,84,42,165,"['e_87', 'e_180', 'e_119', 'e_15']","['node_5', 'node_16', 'node_6', 'node_7', 'node_0']"
k_6,node_0,node_10,66,57,148,"['e_229', 'e_48']","['node_0', 'node_17', 'node_10']"
k_7,node_2,node_5,15,112,203,"['e_189', 'e_48', 'e_49', 'e_142']","['node_2', 'node_17', 'node_10', 'node_11', 'node_5']"
k_8,node_3,node_4,11,49,138,"['e_199', 'e_69', 'e_192']","['node_3', 'node_9', 'node_6', 'node_4']"
k_9,node_11,node_3,62,84,170,"['e_195', 'e_110', 'e_179']","['node_11', 'node_15', 'node_13', 'node_3']"
k_10,node_4,node_15,34,51,105,['e_96'],"['node_4', 'node_15']"
k_11,node_3,node_13,91,81,166,['e_95'],"['node_3', 'node_13']"
k_12,node_15,node_7,31,79,118,"['e_110', 'e_200', 'e_119']","['node_15', 'node_13', 'node_6', 'node_7']"
k_13,node_18,node_2,78,54,163,"['e_204', 'e_193', 'e_153']","['node_18', 'node_15', 'node_9', 'node_2']"
k_14,node_16,node_14,73,73,170,"['e_180', 'e_166']","['node_16', 'node_6', 'node_14']"
k_15,node_1,node_13,14,75,130,"['e_141', 'e_153', 'e_58']","['node_1', 'node_9', 'node_2', 'node_13']"
k_16,node_2,node_14,12,101,195,"['e_58', 'e_200', 'e_166']","['node_2', 'node_13', 'node_6', 'node_14']"
k_17,node_8,node_12,30,97,211,"['e_22', 'e_11']","['node_8', 'node_2', 'node_12']"
k_18,node_12,node_4,29,77,130,"['e_156', 'e_92', 'e_192']","['node_12', 'node_10', 'node_6', 'node_4']"
k_19,node_18,node_8,9,48,153,"['e_204', 'e_110', 'e_179', 'e_97']","['node_18', 'node_15', 'node_13', 'node_3', 'node_8']"
k_20,node_18,node_3,63,55,142,"['e_204', 'e_110', 'e_179']","['node_18', 'node_15', 'node_13', 'node_3']"
k_21,node_4,node_15,63,57,111,['e_96'],"['node_4', 'node_15']"
k_22,node_7,node_11,72,56,172,"['e_213', 'e_112', 'e_156', 'e_49']","['node_7', 'node_4', 'node_12', 'node_10', 'node_11']"
k_23,node_11,node_5,23,86,128,['e_142'],"['node_11', 'node_5']"
k_24,node_11,node_15,52,42,76,['e_195'],"['node_11', 'node_15']"
k_25,node_6,node_3,95,35,144,"['e_119', 'e_132']","['node_6', 'node_7', 'node_3']"
k_26,node_5,node_11,53,100,170,"['e_87', 'e_208', 'e_49']","['node_5', 'node_16', 'node_10', 'node_11']"
k_27,node_12,node_5,75,64,121,"['e_156', 'e_49', 'e_142']","['node_12', 'node_10', 'node_11', 'node_5']"
k_28,node_7,node_18,64,47,152,['e_188'],"['node_7', 'node_18']"
k_29,node_14,node_3,55,86,165,['e_120'],"['node_14', 'node_3']"
k_30,node_7,node_18,68,25,134,['e_188'],"['node_7', 'node_18']"
k_31,node_10,node_8,52,52,120,"['e_92', 'e_119', 'e_50']","['node_10', 'node_6', 'node_7', 'node_8']"
k_32,node_16,node_11,4,45,86,"['e_208', 'e_49']","['node_16', 'node_10', 'node_11']"
k_33,node_7,node_19,67,52,159,"['e_213', 'e_96', 'e_163']","['node_7', 'node_4', 'node_15', 'node_19']"
k_34,node_7,node_3,79,34,136,['e_132'],"['node_7', 'node_3']"
k_35,node_15,node_19,99,52,80,['e_163'],"['node_15', 'node_19']"
k_36,node_0,node_5,22,71,163,"['e_160', 'e_186']","['node_0', 'node_9', 'node_5']"
k_37,node_2,node_16,63,52,127,"['e_58', 'e_60']","['node_2', 'node_13', 'node_16']"
k_38,node_7,node_2,10,17,100,['e_144'],"['node_7', 'node_2']"
k_39,node_11,node_12,39,53,144,"['e_195', 'e_163', 'e_88']","['node_11', 'node_15', 'node_19', 'node_12']"
k_40,node_7,node_8,30,42,103,['e_50'],"['node_7', 'node_8']"
k_41,node_17,node_19,15,62,122,"['e_48', 'e_49', 'e_195', 'e_163']","['node_17', 'node_10', 'node_11', 'node_15', 'node_19']"
k_42,node_4,node_2,2,75,201,"['e_96', 'e_193', 'e_153']","['node_4', 'node_15', 'node_9', 'node_2']"
k_43,node_12,node_10,86,43,64,['e_156'],"['node_12', 'node_10']"
k_44,node_5,node_1,73,54,206,"['e_87', 'e_180', 'e_217']","['node_5', 'node_16', 'node_6', 'node_1']"
k_45,node_8,node_6,39,66,144,"['e_22', 'e_58', 'e_200']","['node_8', 'node_2', 'node_13', 'node_6']"
k_46,node_5,node_8,30,56,166,"['e_87', 'e_180', 'e_119', 'e_50']","['node_5', 'node_16', 'node_6', 'node_7', 'node_8']"
k_47,node_9,node_7,30,39,65,"['e_69', 'e_119']","['node_9', 'node_6', 'node_7']"
k_48,node_19,node_11,12,65,147,"['e_88', 'e_156', 'e_49']","['node_19', 'node_12', 'node_10', 'node_11']"
k_49,node_3,node_13,70,110,190,['e_95'],"['node_3', 'node_13']"
k_50,node_17,node_2,17,62,173,"['e_104', 'e_144']","['node_17', 'node_7', 'node_2']"
k_51,node_16,node_10,51,52,91,['e_208'],"['node_16', 'node_10']"
k_52,node_8,node_0,22,40,148,['e_86'],"['node_8', 'node_0']"
k_53,node_7,node_12,80,64,157,"['e_213', 'e_112']","['node_7', 'node_4', 'node_12']"
k_54,node_4,node_1,23,81,232,"['e_143', 'e_217']","['node_4', 'node_6', 'node_1']"
k_55,node_6,node_7,51,78,100,['e_119'],"['node_6', 'node_7']"
k_56,node_10,node_7,40,40,67,"['e_92', 'e_119']","['node_10', 'node_6', 'node_7']"
k_57,node_3,node_10,98,27,153,"['e_97', 'e_22', 'e_189', 'e_48']","['node_3', 'node_8', 'node_2', 'node_17', 'node_10']"
k_58,node_17,node_12,62,21,127,"['e_48', 'e_92', 'e_192', 'e_112']","['node_17', 'node_10', 'node_6', 'node_4', 'node_12']"
k_59,node_15,node_4,82,72,125,"['e_110', 'e_200', 'e_192']","['node_15', 'node_13', 'node_6', 'node_4']"
k_60,node_18,node_13,35,34,86,"['e_204', 'e_110']","['node_18', 'node_15', 'node_13']"
k_61,node_11,node_19,40,70,117,"['e_195', 'e_163']","['node_11', 'node_15', 'node_19']"
k_62,node_15,node_4,70,102,153,"['e_110', 'e_200', 'e_192']","['node_15', 'node_13', 'node_6', 'node_4']"
k_63,node_17,node_12,53,100,200,"['e_48', 'e_92', 'e_192', 'e_112']","['node_17', 'node_10', 'node_6', 'node_4', 'node_12']"
k_64,node_12,node_6,74,72,107,"['e_156', 'e_92']","['node_12', 'node_10', 'node_6']"
k_65,node_9,node_19,73,112,170,"['e_54', 'e_163']","['node_9', 'node_15', 'node_19']"
k_66,node_12,node_9,54,42,129,['e_178'],"['node_12', 'node_9']"
k_67,node_17,node_19,29,53,119,"['e_48', 'e_49', 'e_195', 'e_163']","['node_17', 'node_10', 'node_11', 'node_15', 'node_19']"
k_68,node_4,node_19,47,34,97,"['e_96', 'e_163']","['node_4', 'node_15', 'node_19']"
k_69,node_11,node_8,63,60,135,['e_79'],"['node_11', 'node_8']"
k_70,node_14,node_6,12,40,59,['e_99'],"['node_14', 'node_6']"
k_71,node_5,node_15,73,54,144,"['e_87', 'e_208', 'e_49', 'e_195']","['node_5', 'node_16', 'node_10', 'node_11', 'node_15']"
k_72,node_16,node_13,63,42,110,"['e_208', 'e_49', 'e_195', 'e_110']","['node_16', 'node_10', 'node_11', 'node_15', 'node_13']"
k_73,node_7,node_12,24,30,127,"['e_213', 'e_112']","['node_7', 'node_4', 'node_12']"
k_74,node_17,node_15,20,54,112,"['e_48', 'e_49', 'e_195']","['node_17', 'node_10', 'node_11', 'node_15']"
k_75,node_3,node_12,78,44,166,"['e_97', 'e_22', 'e_11']","['node_3', 'node_8', 'node_2', 'node_12']"
k_76,node_9,node_13,22,84,127,"['e_153', 'e_58']","['node_9', 'node_2', 'node_13']"
k_77,node_12,node_9,15,65,148,['e_178'],"['node_12', 'node_9']"
k_78,node_14,node_1,84,65,171,"['e_99', 'e_217']","['node_14', 'node_6', 'node_1']"
k_79,node_1,node_19,56,79,146,"['e_141', 'e_54', 'e_163']","['node_1', 'node_9', 'node_15', 'node_19']"
k_80,node_17,node_11,30,57,94,"['e_48', 'e_49']","['node_17', 'node_10', 'node_11']"
k_81,node_1,node_14,18,55,126,['e_147'],"['node_1', 'node_14']"
