id,origin,destination,demand,release_time,deadline
k_0,node_16,node_10,84,0,24
k_1,node_8,node_18,75,0,21
k_2,node_12,node_17,62,0,14
k_3,node_3,node_15,15,0,55
k_4,node_3,node_12,14,0,32
k_5,node_9,node_7,13,0,14
k_6,node_18,node_7,43,0,44
k_7,node_2,node_4,46,0,28
k_8,node_0,node_6,95,0,64
k_9,node_11,node_2,99,0,48
k_10,node_10,node_0,37,0,27
k_11,node_9,node_14,2,0,12
k_12,node_12,node_15,86,0,46
k_13,node_7,node_19,42,0,19
k_14,node_0,node_7,30,0,25
k_15,node_8,node_14,52,0,31
k_16,node_15,node_17,70,0,39
k_17,node_17,node_19,73,0,37
k_18,node_9,node_6,30,0,53
k_19,node_18,node_19,12,0,56
k_20,node_16,node_10,8,0,26
k_21,node_8,node_7,61,0,33
k_22,node_2,node_7,86,0,36
k_23,node_12,node_10,38,0,33
k_24,node_14,node_17,23,0,46
k_25,node_19,node_12,86,0,38
k_26,node_17,node_4,74,0,15
k_27,node_11,node_1,1,0,46
k_28,node_4,node_12,9,0,23
k_29,node_3,node_0,30,0,23
k_30,node_18,node_10,39,0,43
k_31,node_18,node_12,50,0,45
k_32,node_1,node_9,38,0,19
k_33,node_13,node_7,68,0,26
k_34,node_13,node_6,42,0,65
k_35,node_12,node_10,18,0,32
k_36,node_11,node_18,57,0,9
k_37,node_10,node_7,28,0,9
k_38,node_13,node_4,72,0,48
k_39,node_15,node_1,84,0,25
k_40,node_3,node_9,71,0,32
k_41,node_16,node_7,98,0,26
k_42,node_11,node_7,56,0,42
k_43,node_15,node_2,13,0,52
k_44,node_7,node_10,16,0,28
k_45,node_9,node_17,82,0,14
k_46,node_4,node_1,37,0,36
k_47,node_10,node_7,53,0,9
k_48,node_3,node_17,20,0,22
k_49,node_6,node_12,3,0,70
k_50,node_7,node_16,5,0,45
k_51,node_11,node_16,6,0,61
k_52,node_13,node_6,20,0,65
k_53,node_7,node_4,28,0,54
k_54,node_8,node_11,62,0,19
k_55,node_12,node_1,100,0,37
k_56,node_13,node_14,12,0,26
k_57,node_6,node_10,29,0,44
k_58,node_11,node_12,18,0,46
k_59,node_19,node_7,50,0,18
k_60,node_3,node_7,38,0,38
k_61,node_0,node_1,1,0,32
k_62,node_9,node_7,39,0,14
k_63,node_16,node_1,92,0,22
k_64,node_18,node_1,81,0,48
k_65,node_7,node_2,54,0,58
k_66,node_7,node_13,37,0,13
k_67,node_9,node_15,15,0,27
k_68,node_16,node_6,1,0,34
k_69,node_6,node_16,80,0,58
k_70,node_0,node_1,80,0,31
k_71,node_16,node_19,87,0,22
k_72,node_11,node_2,44,0,47
k_73,node_12,node_2,25,0,12
k_74,node_12,node_10,87,0,32
k_75,node_18,node_6,58,0,80
k_76,node_19,node_12,49,0,40
k_77,node_8,node_12,20,0,32
k_78,node_19,node_10,16,0,13
k_79,node_13,node_10,80,0,20
k_80,node_12,node_4,70,0,23
k_81,node_19,node_6,82,0,55
k_82,node_16,node_1,61,0,21
k_83,node_9,node_4,77,0,25
k_84,node_6,node_13,23,0,24
k_85,node_15,node_13,83,0,28
k_86,node_13,node_2,32,0,53
k_87,node_4,node_14,67,0,32
k_88,node_4,node_14,71,0,30
k_89,node_19,node_16,81,0,51
k_90,node_11,node_14,99,0,40
k_91,node_17,node_0,9,0,19
k_92,node_16,node_0,90,0,46
k_93,node_7,node_1,83,0,29
k_94,node_11,node_10,26,0,43
k_95,node_11,node_9,48,0,34
k_96,node_7,node_14,15,0,6
k_97,node_10,node_9,100,0,17
k_98,node_13,node_14,45,0,28
k_99,node_1,node_16,50,0,19
