id,origin,destination,demand,release_time,deadline
k_0,node_15,node_1,28,0,33
k_1,node_12,node_13,92,0,26
k_2,node_4,node_3,52,0,29
k_3,node_2,node_7,68,0,42
k_4,node_9,node_3,73,0,12
k_5,node_11,node_6,77,0,38
k_6,node_18,node_19,23,0,28
k_7,node_16,node_17,17,0,14
k_8,node_6,node_13,98,0,22
k_9,node_1,node_8,7,0,15
k_10,node_6,node_3,10,0,12
k_11,node_4,node_15,36,0,32
k_12,node_14,node_19,77,0,13
k_13,node_13,node_2,54,0,13
k_14,node_14,node_13,46,0,16
k_15,node_6,node_0,23,0,29
k_16,node_11,node_3,27,0,23
k_17,node_19,node_12,81,0,35
k_18,node_9,node_4,43,0,11
k_19,node_10,node_13,30,0,22
k_20,node_3,node_7,66,0,36
k_21,node_6,node_13,19,0,22
k_22,node_16,node_0,42,0,19
k_23,node_13,node_7,71,0,36
k_24,node_15,node_19,75,0,20
k_25,node_6,node_15,73,0,13
k_26,node_12,node_9,72,0,23
k_27,node_19,node_10,56,0,33
k_28,node_7,node_12,83,0,32
k_29,node_10,node_18,48,0,16
k_30,node_3,node_9,33,0,19
k_31,node_14,node_4,73,0,19
k_32,node_16,node_13,65,0,12
k_33,node_8,node_15,15,0,22
k_34,node_13,node_5,78,0,23
k_35,node_19,node_17,45,0,24
k_36,node_15,node_10,84,0,24
k_37,node_16,node_4,39,0,19
k_38,node_7,node_18,55,0,22
k_39,node_16,node_3,82,0,16
k_40,node_18,node_12,29,0,46
k_41,node_12,node_16,23,0,37
k_42,node_8,node_14,50,0,17
k_43,node_15,node_9,4,0,23
k_44,node_1,node_14,32,0,11
k_45,node_6,node_8,35,0,35
k_46,node_1,node_13,67,0,22
k_47,node_19,node_18,57,0,16
k_48,node_16,node_10,16,0,33
k_49,node_7,node_6,59,0,20
k_50,node_11,node_8,80,0,33
k_51,node_17,node_18,3,0,13
k_52,node_15,node_9,24,0,29
k_53,node_1,node_0,55,0,29
k_54,node_13,node_8,97,0,29
k_55,node_0,node_14,28,0,30
k_56,node_10,node_13,46,0,22
k_57,node_8,node_3,13,0,23
k_58,node_14,node_12,5,0,32
k_59,node_14,node_12,82,0,35
k_60,node_17,node_4,61,0,19
k_61,node_9,node_4,31,0,11
k_62,node_4,node_12,83,0,45
k_63,node_19,node_17,44,0,24
k_64,node_6,node_0,65,0,29
k_65,node_15,node_3,3,0,23
k_66,node_7,node_18,97,0,22
k_67,node_19,node_16,39,0,31
k_68,node_5,node_19,55,0,13
k_69,node_16,node_6,62,0,38
k_70,node_15,node_13,60,0,22
k_71,node_0,node_18,90,0,22
k_72,node_10,node_19,92,0,13
k_73,node_7,node_18,8,0,22
k_74,node_14,node_18,21,0,13
k_75,node_17,node_2,50,0,21
k_76,node_19,node_4,24,0,19
k_77,node_17,node_4,62,0,19
k_78,node_12,node_13,23,0,26
k_79,node_11,node_18,12,0,22
k_80,node_6,node_2,36,0,25
k_81,node_0,node_5,31,0,23
k_82,node_18,node_4,35,0,8
k_83,node_17,node_11,31,0,14
k_84,node_8,node_18,81,0,16
k_85,node_10,node_1,13,0,16
k_86,node_1,node_18,51,0,16
k_87,node_3,node_13,82,0,22
k_88,node_9,node_16,12,0,24
k_89,node_17,node_15,82,0,29
k_90,node_9,node_0,68,0,19
k_91,node_1,node_19,16,0,20
k_92,node_8,node_2,90,0,19
k_93,node_19,node_0,79,0,13
k_94,node_11,node_16,33,0,37
k_95,node_16,node_0,55,0,19
k_96,node_5,node_18,84,0,22
k_97,node_13,node_14,91,0,25
k_98,node_13,node_14,42,0,25
k_99,node_3,node_7,83,0,36
k_100,node_3,node_6,95,0,20
k_101,node_8,node_12,46,0,35
k_102,node_15,node_6,18,0,20
k_103,node_12,node_6,95,0,29
k_104,node_12,node_7,16,0,42
k_105,node_12,node_0,21,0,34
k_106,node_15,node_14,4,0,36
k_107,node_3,node_12,95,0,26
k_108,node_17,node_1,50,0,23
k_109,node_5,node_9,78,0,19
k_110,node_18,node_14,76,0,22
k_111,node_0,node_11,26,0,14
k_112,node_8,node_14,6,0,17
k_113,node_9,node_0,54,0,19
k_114,node_6,node_13,72,0,22
k_115,node_0,node_17,27,0,17
k_116,node_12,node_15,20,0,37
k_117,node_13,node_14,97,0,25
k_118,node_1,node_2,45,0,21
k_119,node_12,node_16,88,0,42
k_120,node_18,node_7,50,0,36
k_121,node_13,node_9,72,0,19
k_122,node_14,node_12,49,0,32
k_123,node_8,node_0,55,0,19
k_124,node_11,node_1,21,0,36
k_125,node_18,node_14,35,0,22
k_126,node_16,node_3,52,0,23
k_127,node_3,node_16,41,0,37
k_128,node_2,node_8,96,0,29
k_129,node_5,node_1,10,0,27
k_130,node_2,node_9,4,0,35
k_131,node_17,node_10,8,0,24
k_132,node_9,node_13,15,0,12
k_133,node_11,node_8,77,0,33
k_134,node_15,node_10,73,0,24
k_135,node_2,node_11,94,0,26
k_136,node_8,node_15,83,0,22
k_137,node_7,node_18,83,0,22
k_138,node_2,node_14,58,0,22
k_139,node_0,node_3,94,0,23
k_140,node_2,node_14,53,0,25
k_141,node_16,node_19,62,0,13
k_142,node_3,node_19,87,0,20
k_143,node_1,node_16,17,0,42
k_144,node_8,node_12,64,0,35
k_145,node_14,node_17,45,0,14
k_146,node_10,node_18,17,0,16
k_147,node_1,node_18,5,0,16
k_148,node_17,node_8,95,0,24
k_149,node_14,node_16,74,0,37
