id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_4,node_8,164,401.1282404616312,39413.37934345333,
e_1,node_18,node_19,145,1328.7372965291534,35034.114971958516,
e_2,node_12,node_11,69,225.63463525966756,16641.204611680292,
e_3,node_7,node_0,111,501.41030057703904,26713.512666118368,
e_4,node_15,node_2,131,1052.9616312117819,31530.70347476266,
e_5,node_18,node_15,4,852.3975109809663,875.8528742989628,
e_6,node_4,node_7,58,401.1282404616312,14013.645988783404,
e_7,node_5,node_17,22,877.4680260098182,5255.117245793777,
e_8,node_0,node_2,164,2507.051502885195,39413.37934345333,
e_9,node_5,node_3,11,601.6923606924468,2627.5586228968887,
e_10,node_12,node_6,71,1078.032146240634,17079.131048829775,
e_11,node_17,node_7,127,1654.6539919042286,30654.8506004637,
e_12,node_15,node_0,76,551.551330634743,18392.91036027822,
e_13,node_13,node_6,64,827.3269959521143,15327.42530023185,
e_14,node_9,node_4,89,827.3269959521143,21458.39542032459,
e_15,node_15,node_18,153,325.91669537507534,36785.82072055644,
e_16,node_11,node_1,27,2431.8399577986393,6568.896557242221,
e_17,node_16,node_0,124,2406.769442769787,29778.997726164736,
e_18,node_13,node_15,85,1303.6667815003013,20582.542546025627,
e_19,node_0,node_7,122,1780.0065670484885,29341.071289015254,
e_20,node_11,node_6,71,2080.852747394712,17079.131048829775,
e_21,node_4,node_6,42,2231.2758375678236,10072.308054438072,
e_22,node_16,node_5,124,701.9744208078546,29778.997726164736,
e_23,node_6,node_15,98,1679.7245069330806,23648.027606071995,
e_24,node_0,node_19,129,777.1859658944105,31092.77703761318,
e_25,node_13,node_12,29,1052.9616312117819,7006.822994391702,
e_26,node_12,node_10,76,300.8461803462234,18392.91036027822,
e_27,node_17,node_2,171,2055.7822323658597,41165.08509205125,
e_28,node_6,node_7,96,1780.0065670484885,23210.101168922516,
e_29,node_13,node_7,147,75.21154508655584,35472.041409107995,
e_30,node_2,node_16,105,1253.5257514425975,25399.733354669923,
e_31,node_19,node_5,125,777.1859658944105,30216.924163314216,
e_32,node_14,node_9,58,2080.852747394712,14013.645988783404,
e_33,node_9,node_10,22,902.5385410386702,5255.117245793777,
e_34,node_7,node_6,89,802.2564809232624,21458.39542032459,
e_35,node_19,node_7,64,1880.2886271638963,15327.42530023185,
e_36,node_13,node_8,180,701.9744208078546,43354.717277798656,
e_37,node_18,node_10,84,2055.7822323658597,20144.616108876144,
e_38,node_0,node_16,115,777.1859658944105,27589.36554041733,
e_39,node_18,node_17,31,977.7500861252261,7444.749431541184,
e_40,node_1,node_9,5,902.5385410386702,1313.7793114484443,
e_41,node_5,node_15,136,676.9039057790027,32844.482786211105,
e_42,node_15,node_6,25,752.1154508655585,6130.970120092739,
e_43,node_7,node_2,178,1278.5962664714496,42916.79084064918,
e_44,node_9,node_18,167,1303.6667815003013,40289.23221775229,
e_45,node_0,node_14,116,1905.3591421927483,28027.29197756681,
e_46,node_10,node_16,4,1178.3142063560417,875.8528742989628,
e_47,node_17,node_9,69,350.9872104039273,16641.204611680292,
e_48,node_12,node_19,171,1729.8655369907847,41165.08509205125,
e_49,node_5,node_11,9,25.07051502885195,2189.632185747407,
e_50,node_2,node_17,76,2406.769442769787,18392.91036027822,
e_51,node_12,node_2,60,1830.1475971061923,14451.572425932887,
e_52,node_2,node_19,13,1203.3847213848935,3065.4850600463697,
e_53,node_14,node_16,15,802.2564809232624,3503.411497195851,
e_54,node_15,node_10,91,852.3975109809663,21896.32185747407,
e_55,node_1,node_2,5,1780.0065670484885,1313.7793114484443,
e_56,node_11,node_3,67,2456.910472827491,16203.278174530813,
e_57,node_18,node_2,165,50.1410300577039,39851.30578060281,
e_58,node_5,node_16,85,877.4680260098182,20582.542546025627,
e_59,node_14,node_12,89,2005.6412023081562,21458.39542032459,
e_60,node_0,node_13,178,1052.9616312117819,42916.79084064918,
e_61,node_10,node_13,145,100.2820601154078,35034.114971958516,
e_62,node_18,node_12,96,752.1154508655585,23210.101168922516,
e_63,node_4,node_10,138,1604.5129618465248,33282.409223360584,
e_64,node_19,node_10,4,1629.5834768753768,875.8528742989628,
e_65,node_11,node_7,95,676.9039057790027,22772.174731773033,
e_66,node_13,node_1,125,576.6218456635949,30216.924163314216,
e_67,node_15,node_7,49,1203.3847213848935,11824.013803035998,
e_68,node_9,node_3,115,2306.4873826543794,27589.36554041733,
e_69,node_17,node_4,131,2306.4873826543794,31530.70347476266,
e_70,node_5,node_2,98,300.8461803462234,23648.027606071995,
e_71,node_16,node_3,51,1855.2181121350443,12261.940240185479,
e_72,node_16,node_13,100,1403.9488416157092,24085.954043221478,
e_73,node_18,node_3,62,275.7756653173715,14889.498863082368,
e_74,node_18,node_8,127,1278.5962664714496,30654.8506004637,
e_75,node_4,node_19,89,200.5641202308156,21458.39542032459,
e_76,node_1,node_6,109,727.0449358367066,26275.586228968885,
