id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_6,5,37,62,['e_171'],"['node_3', 'node_6']"
k_1,node_17,node_6,58,39,102,"['e_147', 'e_23']","['node_17', 'node_0', 'node_6']"
k_2,node_12,node_16,79,42,75,['e_97'],"['node_12', 'node_16']"
k_3,node_13,node_2,55,44,106,"['e_86', 'e_38', 'e_101', 'e_126']","['node_13', 'node_8', 'node_9', 'node_5', 'node_2']"
k_4,node_18,node_2,67,51,84,['e_227'],"['node_18', 'node_2']"
k_5,node_6,node_14,92,39,98,"['e_85', 'e_26', 'e_73']","['node_6', 'node_15', 'node_19', 'node_14']"
k_6,node_14,node_9,67,51,95,"['e_68', 'e_87', 'e_38']","['node_14', 'node_15', 'node_8', 'node_9']"
k_7,node_19,node_7,35,51,101,"['e_73', 'e_68', 'e_14']","['node_19', 'node_14', 'node_15', 'node_7']"
k_8,node_9,node_7,22,40,81,"['e_213', 'e_100']","['node_9', 'node_3', 'node_7']"
k_9,node_17,node_7,47,51,98,"['e_104', 'e_14']","['node_17', 'node_15', 'node_7']"
k_10,node_10,node_11,57,46,129,"['e_211', 'e_32']","['node_10', 'node_4', 'node_11']"
k_11,node_4,node_9,23,42,125,"['e_143', 'e_38']","['node_4', 'node_8', 'node_9']"
k_12,node_13,node_3,65,40,86,"['e_4', 'e_207']","['node_13', 'node_16', 'node_3']"
k_13,node_7,node_12,87,45,92,"['e_81', 'e_207', 'e_114', 'e_122']","['node_7', 'node_16', 'node_3', 'node_9', 'node_12']"
k_14,node_15,node_19,75,49,65,['e_26'],"['node_15', 'node_19']"
k_15,node_0,node_14,67,46,118,"['e_133', 'e_104', 'e_26', 'e_73']","['node_0', 'node_17', 'node_15', 'node_19', 'node_14']"
k_16,node_13,node_14,54,38,54,['e_166'],"['node_13', 'node_14']"
k_17,node_0,node_7,75,42,85,['e_59'],"['node_0', 'node_7']"
k_18,node_15,node_2,31,39,83,"['e_87', 'e_38', 'e_101', 'e_126']","['node_15', 'node_8', 'node_9', 'node_5', 'node_2']"
k_19,node_0,node_4,86,36,70,['e_50'],"['node_0', 'node_4']"
k_20,node_14,node_5,36,50,105,"['e_68', 'e_87', 'e_38', 'e_101']","['node_14', 'node_15', 'node_8', 'node_9', 'node_5']"
k_21,node_1,node_15,4,49,111,"['e_109', 'e_104']","['node_1', 'node_17', 'node_15']"
k_22,node_2,node_12,43,53,83,"['e_186', 'e_198', 'e_114', 'e_122']","['node_2', 'node_18', 'node_3', 'node_9', 'node_12']"
k_23,node_1,node_5,75,43,134,"['e_109', 'e_104', 'e_87', 'e_38', 'e_101']","['node_1', 'node_17', 'node_15', 'node_8', 'node_9', 'node_5']"
k_24,node_1,node_6,81,51,139,"['e_109', 'e_147', 'e_23']","['node_1', 'node_17', 'node_0', 'node_6']"
k_25,node_15,node_9,16,46,76,"['e_87', 'e_38']","['node_15', 'node_8', 'node_9']"
k_26,node_6,node_15,62,43,90,['e_85'],"['node_6', 'node_15']"
k_27,node_1,node_14,69,38,115,['e_188'],"['node_1', 'node_14']"
k_28,node_18,node_15,94,42,76,['e_157'],"['node_18', 'node_15']"
k_29,node_7,node_0,63,43,81,"['e_81', 'e_183']","['node_7', 'node_16', 'node_0']"
k_30,node_12,node_3,99,43,103,"['e_97', 'e_207']","['node_12', 'node_16', 'node_3']"
k_31,node_0,node_2,82,49,96,"['e_96', 'e_101', 'e_126']","['node_0', 'node_9', 'node_5', 'node_2']"
k_32,node_14,node_4,31,46,118,"['e_68', 'e_87', 'e_38', 'e_164', 'e_69']","['node_14', 'node_15', 'node_8', 'node_9', 'node_17', 'node_4']"
k_33,node_16,node_8,46,41,111,"['e_207', 'e_114', 'e_164', 'e_104', 'e_87']","['node_16', 'node_3', 'node_9', 'node_17', 'node_15', 'node_8']"
k_34,node_1,node_18,78,44,142,"['e_109', 'e_104', 'e_87', 'e_38', 'e_101', 'e_126', 'e_186']","['node_1', 'node_17', 'node_15', 'node_8', 'node_9', 'node_5', 'node_2', 'node_18']"
k_35,node_13,node_1,47,47,99,"['e_86', 'e_38', 'e_119']","['node_13', 'node_8', 'node_9', 'node_1']"
k_36,node_10,node_5,7,49,123,"['e_75', 'e_207', 'e_114', 'e_101']","['node_10', 'node_16', 'node_3', 'node_9', 'node_5']"
k_37,node_4,node_15,29,40,140,['e_145'],"['node_4', 'node_15']"
k_38,node_12,node_3,59,46,105,"['e_97', 'e_207']","['node_12', 'node_16', 'node_3']"
k_39,node_8,node_9,34,51,77,['e_38'],"['node_8', 'node_9']"
k_40,node_6,node_10,41,50,159,"['e_35', 'e_186', 'e_198', 'e_114', 'e_214']","['node_6', 'node_2', 'node_18', 'node_3', 'node_9', 'node_10']"
k_41,node_5,node_3,42,43,55,['e_74'],"['node_5', 'node_3']"
k_42,node_13,node_16,50,44,66,['e_4'],"['node_13', 'node_16']"
k_43,node_9,node_1,19,44,59,['e_119'],"['node_9', 'node_1']"
k_44,node_6,node_19,40,48,100,"['e_85', 'e_26']","['node_6', 'node_15', 'node_19']"
k_45,node_13,node_1,38,49,99,"['e_86', 'e_38', 'e_119']","['node_13', 'node_8', 'node_9', 'node_1']"
k_46,node_18,node_10,49,45,120,"['e_198', 'e_114', 'e_214']","['node_18', 'node_3', 'node_9', 'node_10']"
k_47,node_6,node_2,67,49,93,['e_35'],"['node_6', 'node_2']"
k_48,node_2,node_9,66,46,71,"['e_186', 'e_198', 'e_114']","['node_2', 'node_18', 'node_3', 'node_9']"
k_49,node_1,node_3,10,37,130,"['e_109', 'e_104', 'e_87', 'e_38', 'e_213']","['node_1', 'node_17', 'node_15', 'node_8', 'node_9', 'node_3']"
k_50,node_15,node_10,66,38,120,"['e_87', 'e_38', 'e_214']","['node_15', 'node_8', 'node_9', 'node_10']"
k_51,node_9,node_19,74,40,87,"['e_164', 'e_104', 'e_26']","['node_9', 'node_17', 'node_15', 'node_19']"
k_52,node_2,node_17,86,47,74,"['e_186', 'e_198', 'e_114', 'e_164']","['node_2', 'node_18', 'node_3', 'node_9', 'node_17']"
k_53,node_4,node_17,29,45,136,"['e_32', 'e_43']","['node_4', 'node_11', 'node_17']"
k_54,node_15,node_9,96,51,79,"['e_87', 'e_38']","['node_15', 'node_8', 'node_9']"
k_55,node_15,node_9,84,42,70,"['e_87', 'e_38']","['node_15', 'node_8', 'node_9']"
k_56,node_1,node_19,4,42,112,"['e_109', 'e_104', 'e_26']","['node_1', 'node_17', 'node_15', 'node_19']"
k_57,node_7,node_16,6,43,60,['e_81'],"['node_7', 'node_16']"
k_58,node_3,node_0,92,50,86,"['e_114', 'e_164', 'e_147']","['node_3', 'node_9', 'node_17', 'node_0']"
k_59,node_14,node_10,67,53,153,"['e_68', 'e_87', 'e_38', 'e_214']","['node_14', 'node_15', 'node_8', 'node_9', 'node_10']"
k_60,node_8,node_3,87,46,78,"['e_38', 'e_213']","['node_8', 'node_9', 'node_3']"
k_61,node_14,node_8,20,47,79,"['e_68', 'e_87']","['node_14', 'node_15', 'node_8']"
k_62,node_13,node_5,31,47,101,"['e_86', 'e_38', 'e_101']","['node_13', 'node_8', 'node_9', 'node_5']"
k_63,node_7,node_6,93,44,104,"['e_81', 'e_207', 'e_171']","['node_7', 'node_16', 'node_3', 'node_6']"
k_64,node_4,node_16,15,44,161,"['e_152', 'e_97']","['node_4', 'node_12', 'node_16']"
k_65,node_2,node_13,20,54,111,"['e_186', 'e_54']","['node_2', 'node_18', 'node_13']"
