id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_4,node_11,16,32,72,"['e_375', 'e_412']","['node_4', 'node_1', 'node_11']"
k_1,node_22,node_18,67,42,105,"['e_309', 'e_173', 'e_97']","['node_22', 'node_24', 'node_6', 'node_18']"
k_2,node_3,node_24,51,38,82,"['e_188', 'e_386', 'e_28']","['node_3', 'node_14', 'node_15', 'node_24']"
k_3,node_12,node_13,54,36,78,"['e_275', 'e_194', 'e_215', 'e_425']","['node_12', 'node_19', 'node_0', 'node_5', 'node_13']"
k_4,node_6,node_22,99,38,110,"['e_382', 'e_96', 'e_230', 'e_429']","['node_6', 'node_16', 'node_8', 'node_14', 'node_22']"
k_5,node_2,node_12,54,40,84,"['e_130', 'e_194', 'e_298']","['node_2', 'node_19', 'node_0', 'node_12']"
k_6,node_19,node_20,93,36,109,"['e_194', 'e_145', 'e_49']","['node_19', 'node_0', 'node_10', 'node_20']"
k_7,node_19,node_0,40,33,42,['e_194'],"['node_19', 'node_0']"
k_8,node_1,node_18,49,35,55,['e_212'],"['node_1', 'node_18']"
k_9,node_9,node_21,35,32,64,"['e_64', 'e_281']","['node_9', 'node_18', 'node_21']"
k_10,node_23,node_11,46,35,83,"['e_181', 'e_64', 'e_281', 'e_252']","['node_23', 'node_9', 'node_18', 'node_21', 'node_11']"
k_11,node_12,node_4,46,39,75,"['e_275', 'e_289']","['node_12', 'node_19', 'node_4']"
k_12,node_10,node_9,78,30,79,"['e_49', 'e_128']","['node_10', 'node_20', 'node_9']"
k_13,node_23,node_10,43,26,91,"['e_288', 'e_223']","['node_23', 'node_5', 'node_10']"
k_14,node_21,node_15,43,34,70,"['e_252', 'e_37']","['node_21', 'node_11', 'node_15']"
k_15,node_5,node_16,46,39,75,"['e_393', 'e_323', 'e_382']","['node_5', 'node_7', 'node_6', 'node_16']"
k_16,node_16,node_6,88,42,87,['e_72'],"['node_16', 'node_6']"
k_17,node_10,node_8,6,35,66,"['e_112', 'e_379', 'e_96']","['node_10', 'node_11', 'node_16', 'node_8']"
k_18,node_11,node_5,46,33,80,"['e_225', 'e_146', 'e_288']","['node_11', 'node_21', 'node_23', 'node_5']"
k_19,node_17,node_21,61,31,84,"['e_377', 'e_64', 'e_281']","['node_17', 'node_9', 'node_18', 'node_21']"
k_20,node_12,node_6,46,42,77,"['e_473', 'e_274', 'e_181', 'e_284', 'e_173']","['node_12', 'node_2', 'node_23', 'node_9', 'node_24', 'node_6']"
k_21,node_20,node_11,3,39,70,"['e_214', 'e_112']","['node_20', 'node_10', 'node_11']"
k_22,node_16,node_19,89,37,89,"['e_96', 'e_230', 'e_386', 'e_422', 'e_275']","['node_16', 'node_8', 'node_14', 'node_15', 'node_12', 'node_19']"
k_23,node_9,node_4,73,32,97,"['e_284', 'e_254', 'e_230', 'e_386', 'e_422', 'e_275', 'e_289']","['node_9', 'node_24', 'node_8', 'node_14', 'node_15', 'node_12', 'node_19', 'node_4']"
k_24,node_10,node_1,88,36,52,['e_366'],"['node_10', 'node_1']"
k_25,node_1,node_3,34,38,94,"['e_212', 'e_401']","['node_1', 'node_18', 'node_3']"
k_26,node_3,node_22,6,33,87,"['e_188', 'e_429']","['node_3', 'node_14', 'node_22']"
k_27,node_17,node_13,33,32,104,"['e_271', 'e_288', 'e_425']","['node_17', 'node_23', 'node_5', 'node_13']"
