id,origin,destination,demand,release_time,deadline
k_0,node_4,node_16,53,0,16
k_1,node_8,node_18,91,0,26
k_2,node_6,node_15,7,0,18
k_3,node_12,node_4,15,0,32
k_4,node_17,node_16,87,0,22
k_5,node_10,node_9,88,0,36
k_6,node_0,node_4,63,0,32
k_7,node_9,node_7,42,0,31
k_8,node_3,node_16,63,0,22
k_9,node_14,node_7,88,0,31
k_10,node_3,node_10,8,0,16
k_11,node_3,node_8,4,0,27
k_12,node_14,node_8,40,0,23
k_13,node_13,node_17,23,0,20
k_14,node_19,node_17,90,0,20
k_15,node_13,node_7,45,0,31
k_16,node_12,node_4,31,0,32
k_17,node_18,node_4,2,0,32
k_18,node_16,node_6,51,0,27
k_19,node_12,node_8,65,0,23
k_20,node_19,node_14,85,0,22
k_21,node_19,node_1,4,0,25
k_22,node_14,node_12,100,0,13
k_23,node_7,node_14,7,0,30
k_24,node_14,node_19,54,0,21
k_25,node_1,node_11,17,0,33
k_26,node_16,node_0,83,0,11
k_27,node_19,node_18,74,0,26
k_28,node_6,node_4,98,0,32
k_29,node_11,node_0,59,0,17
k_30,node_19,node_2,82,0,23
k_31,node_18,node_19,22,0,16
k_32,node_18,node_14,28,0,22
k_33,node_2,node_16,64,0,30
k_34,node_14,node_7,47,0,31
k_35,node_10,node_17,7,0,26
k_36,node_2,node_11,7,0,23
k_37,node_6,node_13,42,0,19
k_38,node_11,node_3,15,0,13
k_39,node_6,node_16,2,0,16
k_40,node_19,node_2,83,0,23
k_41,node_0,node_5,84,0,12
k_42,node_13,node_7,88,0,31
k_43,node_6,node_9,31,0,36
k_44,node_0,node_19,51,0,32
k_45,node_4,node_3,92,0,23
k_46,node_2,node_8,44,0,27
k_47,node_6,node_17,100,0,26
k_48,node_16,node_3,75,0,25
k_49,node_19,node_9,24,0,30
k_50,node_11,node_1,11,0,14
k_51,node_18,node_6,70,0,35
k_52,node_14,node_8,62,0,23
k_53,node_13,node_12,99,0,23
k_54,node_10,node_6,47,0,27
k_55,node_16,node_10,80,0,24
k_56,node_2,node_13,29,0,31
k_57,node_3,node_0,58,0,17
k_58,node_1,node_14,91,0,22
k_59,node_13,node_18,98,0,17
k_60,node_9,node_5,53,0,17
k_61,node_11,node_3,63,0,13
k_62,node_11,node_18,41,0,37
k_63,node_15,node_19,51,0,16
k_64,node_4,node_11,8,0,9
k_65,node_7,node_14,97,0,30
k_66,node_8,node_18,35,0,26
k_67,node_7,node_9,74,0,30
k_68,node_14,node_1,48,0,25
k_69,node_4,node_12,29,0,23
k_70,node_13,node_8,24,0,39
k_71,node_4,node_9,63,0,21
k_72,node_4,node_14,71,0,22
k_73,node_12,node_7,92,0,16
k_74,node_7,node_13,97,0,19
k_75,node_8,node_17,45,0,20
k_76,node_10,node_4,85,0,32
k_77,node_0,node_2,24,0,23
k_78,node_7,node_9,36,0,36
k_79,node_16,node_2,51,0,23
k_80,node_8,node_10,26,0,8
k_81,node_15,node_1,83,0,20
k_82,node_6,node_7,94,0,16
k_83,node_10,node_13,24,0,14
k_84,node_0,node_14,52,0,22
k_85,node_13,node_0,34,0,11
k_86,node_12,node_6,80,0,35
k_87,node_0,node_15,65,0,15
k_88,node_5,node_4,6,0,32
k_89,node_12,node_15,49,0,18
k_90,node_19,node_7,47,0,31
k_91,node_6,node_5,63,0,25
k_92,node_19,node_7,81,0,31
k_93,node_17,node_12,16,0,13
k_94,node_9,node_8,79,0,23
k_95,node_10,node_19,7,0,21
k_96,node_19,node_11,17,0,23
k_97,node_15,node_12,19,0,13
k_98,node_7,node_12,85,0,23
k_99,node_2,node_4,53,0,17
k_100,node_11,node_17,91,0,16
k_101,node_9,node_17,31,0,16
k_102,node_17,node_12,60,0,13
k_103,node_14,node_15,1,0,15
k_104,node_3,node_0,37,0,17
k_105,node_2,node_19,81,0,32
k_106,node_12,node_18,36,0,37
k_107,node_7,node_2,6,0,29
k_108,node_19,node_9,26,0,30
k_109,node_18,node_16,7,0,16
k_110,node_2,node_16,46,0,30
k_111,node_4,node_10,67,0,24
k_112,node_17,node_6,52,0,35
k_113,node_11,node_13,36,0,19
k_114,node_9,node_10,86,0,16
k_115,node_18,node_5,96,0,25
k_116,node_5,node_3,76,0,23
k_117,node_12,node_10,28,0,16
k_118,node_2,node_14,38,0,30
k_119,node_18,node_0,55,0,17
k_120,node_7,node_1,81,0,25
k_121,node_13,node_4,84,0,32
k_122,node_8,node_12,82,0,23
k_123,node_15,node_17,22,0,16
k_124,node_18,node_10,80,0,31
k_125,node_10,node_18,59,0,26
k_126,node_16,node_1,78,0,20
k_127,node_6,node_9,16,0,36
k_128,node_11,node_19,85,0,32
k_129,node_15,node_5,36,0,17
k_130,node_7,node_17,44,0,20
k_131,node_10,node_19,61,0,21
k_132,node_0,node_18,81,0,26
k_133,node_15,node_2,25,0,23
k_134,node_17,node_2,80,0,23
k_135,node_8,node_15,87,0,27
k_136,node_16,node_3,19,0,38
k_137,node_1,node_9,68,0,40
k_138,node_15,node_3,63,0,25
k_139,node_10,node_5,85,0,17
k_140,node_4,node_2,90,0,12
k_141,node_18,node_19,21,0,21
k_142,node_10,node_18,5,0,26
