id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_13,node_0,2.0,10697.313432835821,1141.7978374892518,
e_1,node_15,node_17,9.0,10068.059701492537,5708.98918744626,
e_2,node_4,node_17,5.0,8180.298507462687,3425.393512467756,
e_3,node_3,node_17,4.0,8809.552238805969,2283.5956749785037,
e_4,node_16,node_11,45.0,16360.597014925374,28544.9459372313,
e_5,node_9,node_8,9.0,10697.313432835821,5708.98918744626,
e_6,node_9,node_1,51.0,12585.074626865671,31970.339449699055,
e_7,node_16,node_2,22.0,11955.820895522387,13701.574049871024,
e_8,node_10,node_6,18.0,8180.298507462687,11417.97837489252,
e_9,node_13,node_16,22.0,15102.089552238805,13701.574049871024,
e_10,node_5,node_17,7.0,12585.074626865671,4567.191349957007,
e_11,node_8,node_15,55.0,11326.567164179105,34253.935124677555,
e_12,node_0,node_6,55.0,3775.5223880597014,34253.935124677555,
e_13,node_6,node_1,18.0,10068.059701492537,11417.97837489252,
e_14,node_18,node_0,51.0,13214.328358208955,31970.339449699055,
e_15,node_18,node_10,47.0,8809.552238805969,29686.74377472055,
e_16,node_10,node_13,5.0,18877.611940298506,3425.393512467756,
e_17,node_4,node_15,13.0,1887.7611940298507,7992.584862424764,
e_18,node_16,node_18,44.0,13843.582089552237,27403.148099742048,
e_19,node_4,node_7,42.0,5034.0298507462685,26261.350262252796,
e_20,node_11,node_1,35.0,15731.34328358209,21694.15891229579,
e_21,node_12,node_9,44.0,14472.835820895521,27403.148099742048,
e_22,node_2,node_12,49.0,11955.820895522387,30828.541612209803,
e_23,node_13,node_12,13.0,11326.567164179105,7992.584862424764,
e_24,node_6,node_5,53.0,11955.820895522387,33112.13728718831,
e_25,node_8,node_11,4.0,6921.791044776119,2283.5956749785037,
e_26,node_14,node_18,53.0,16360.597014925374,33112.13728718831,
e_27,node_10,node_5,11.0,11326.567164179105,6850.787024935512,
e_28,node_18,node_3,35.0,10068.059701492537,21694.15891229579,
e_29,node_1,node_2,11.0,2517.0149253731342,6850.787024935512,
e_30,node_10,node_12,20.0,18248.358208955222,12559.776212381772,
e_31,node_1,node_19,42.0,1887.7611940298507,26261.350262252796,
e_32,node_6,node_19,24.0,9438.805970149253,14843.371887360276,
e_33,node_16,node_3,51.0,6921.791044776119,31970.339449699055,
e_34,node_15,node_9,53.0,18877.611940298506,33112.13728718831,
e_35,node_16,node_19,20.0,15102.089552238805,12559.776212381772,
e_36,node_13,node_6,15.0,18248.358208955222,9134.382699914015,
e_37,node_19,node_4,31.0,18877.611940298506,19410.56323731728,
e_38,node_13,node_1,15.0,8809.552238805969,9134.382699914015,
e_39,node_2,node_5,51.0,9438.805970149253,31970.339449699055,
e_40,node_6,node_15,18.0,16360.597014925374,11417.97837489252,
e_41,node_15,node_12,4.0,18248.358208955222,2283.5956749785037,
e_42,node_11,node_10,55.0,18877.611940298506,34253.935124677555,
e_43,node_8,node_9,44.0,14472.835820895521,27403.148099742048,
