id,origin,destination,demand,release_time,deadline
k_0,node_15,node_1,71,0,22
k_1,node_8,node_0,83,0,37
k_2,node_6,node_0,5,0,26
k_3,node_10,node_14,68,0,23
k_4,node_17,node_3,32,0,29
k_5,node_19,node_0,75,0,26
k_6,node_13,node_5,50,0,36
k_7,node_3,node_10,83,0,23
k_8,node_17,node_2,79,0,16
k_9,node_18,node_6,56,0,36
k_10,node_9,node_1,16,0,22
k_11,node_12,node_6,55,0,36
k_12,node_1,node_4,36,0,37
k_13,node_0,node_11,67,0,34
k_14,node_10,node_6,93,0,36
k_15,node_1,node_16,24,0,36
k_16,node_9,node_12,46,0,15
k_17,node_7,node_5,36,0,36
k_18,node_15,node_12,80,0,15
k_19,node_8,node_13,65,0,32
k_20,node_10,node_19,66,0,26
k_21,node_8,node_16,66,0,36
k_22,node_16,node_12,44,0,38
k_23,node_10,node_12,89,0,15
k_24,node_1,node_18,82,0,37
k_25,node_9,node_0,96,0,26
k_26,node_18,node_10,41,0,34
k_27,node_10,node_16,75,0,12
k_28,node_4,node_6,59,0,36
k_29,node_2,node_16,43,0,24
k_30,node_1,node_6,1,0,22
k_31,node_13,node_11,77,0,34
k_32,node_12,node_11,89,0,34
k_33,node_12,node_2,74,0,29
k_34,node_5,node_2,46,0,29
k_35,node_12,node_9,51,0,11
k_36,node_3,node_16,95,0,24
k_37,node_4,node_7,82,0,22
k_38,node_8,node_3,81,0,29
k_39,node_10,node_12,17,0,15
k_40,node_10,node_13,56,0,32
k_41,node_6,node_12,19,0,20
k_42,node_0,node_1,36,0,22
k_43,node_7,node_2,27,0,16
k_44,node_9,node_6,8,0,22
k_45,node_13,node_8,63,0,20
k_46,node_18,node_17,24,0,22
k_47,node_10,node_15,3,0,29
k_48,node_19,node_16,74,0,24
k_49,node_10,node_9,82,0,20
k_50,node_10,node_12,64,0,15
k_51,node_10,node_6,80,0,36
k_52,node_9,node_11,80,0,34
k_53,node_5,node_11,15,0,34
k_54,node_13,node_5,82,0,36
k_55,node_19,node_14,24,0,15
k_56,node_13,node_0,88,0,16
k_57,node_2,node_15,30,0,29
k_58,node_5,node_0,97,0,16
k_59,node_2,node_13,77,0,32
k_60,node_1,node_19,63,0,26
k_61,node_0,node_2,70,0,29
k_62,node_17,node_0,61,0,26
k_63,node_7,node_10,64,0,23
k_64,node_2,node_4,73,0,16
k_65,node_3,node_14,74,0,35
k_66,node_2,node_11,35,0,34
k_67,node_15,node_6,31,0,22
k_68,node_12,node_14,31,0,23
k_69,node_17,node_10,4,0,34
k_70,node_16,node_7,21,0,37
k_71,node_7,node_2,19,0,16
k_72,node_17,node_15,94,0,29
k_73,node_10,node_1,48,0,22
k_74,node_15,node_19,86,0,14
k_75,node_2,node_14,50,0,23
k_76,node_5,node_6,76,0,22
k_77,node_12,node_5,28,0,36
k_78,node_11,node_1,98,0,22
k_79,node_19,node_11,12,0,34
k_80,node_16,node_0,89,0,47
k_81,node_0,node_8,52,0,20
k_82,node_16,node_19,16,0,31
k_83,node_13,node_15,5,0,29
k_84,node_11,node_4,40,0,26
k_85,node_0,node_16,78,0,8
k_86,node_7,node_9,49,0,20
k_87,node_2,node_6,57,0,36
k_88,node_10,node_14,34,0,23
k_89,node_17,node_14,78,0,15
k_90,node_19,node_10,34,0,23
k_91,node_16,node_4,5,0,37
k_92,node_0,node_5,87,0,20
k_93,node_16,node_3,16,0,37
k_94,node_18,node_5,85,0,36
k_95,node_7,node_2,35,0,16
k_96,node_12,node_18,57,0,37
k_97,node_2,node_5,36,0,36
k_98,node_0,node_2,90,0,29
k_99,node_16,node_11,66,0,47
k_100,node_1,node_16,64,0,36
k_101,node_1,node_18,55,0,37
k_102,node_1,node_15,68,0,12
k_103,node_2,node_6,16,0,36
k_104,node_14,node_11,50,0,34
k_105,node_19,node_5,79,0,36
k_106,node_7,node_8,5,0,13
k_107,node_8,node_17,67,0,17
k_108,node_6,node_13,57,0,32
k_109,node_10,node_9,92,0,20
k_110,node_18,node_11,53,0,34
k_111,node_6,node_1,79,0,22
k_112,node_4,node_19,3,0,14
k_113,node_4,node_6,100,0,36
k_114,node_9,node_11,98,0,25
k_115,node_7,node_10,87,0,23
k_116,node_5,node_11,76,0,34
k_117,node_11,node_18,5,0,27
k_118,node_8,node_5,54,0,40
k_119,node_2,node_4,59,0,16
k_120,node_1,node_3,75,0,29
k_121,node_3,node_0,38,0,26
k_122,node_13,node_14,10,0,15
k_123,node_17,node_10,1,0,34
k_124,node_3,node_19,24,0,26
k_125,node_2,node_10,47,0,34
k_126,node_3,node_15,50,0,29
k_127,node_17,node_4,98,0,26
k_128,node_0,node_10,91,0,34
k_129,node_16,node_9,42,0,34
k_130,node_1,node_12,79,0,15
k_131,node_9,node_2,97,0,29
k_132,node_12,node_11,80,0,34
k_133,node_4,node_19,73,0,14
k_134,node_14,node_15,54,0,29
k_135,node_16,node_5,36,0,47
k_136,node_3,node_6,35,0,22
k_137,node_4,node_2,54,0,16
k_138,node_3,node_18,16,0,37
k_139,node_9,node_6,18,0,22
k_140,node_7,node_17,19,0,22
k_141,node_14,node_2,98,0,29
k_142,node_14,node_6,98,0,36
k_143,node_19,node_6,53,0,22
k_144,node_4,node_2,40,0,16
k_145,node_4,node_9,18,0,20
k_146,node_14,node_10,32,0,34
k_147,node_7,node_8,77,0,13
k_148,node_7,node_18,19,0,27
k_149,node_17,node_12,53,0,20
