id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_4,node_11,16,33,81,"['e_375', 'e_412']","['node_4', 'node_1', 'node_11']"
k_1,node_22,node_18,67,59,125,"['e_309', 'e_173', 'e_97']","['node_22', 'node_24', 'node_6', 'node_18']"
k_2,node_3,node_24,51,28,79,"['e_188', 'e_386', 'e_28']","['node_3', 'node_14', 'node_15', 'node_24']"
k_3,node_12,node_13,54,50,99,"['e_275', 'e_194', 'e_215', 'e_425']","['node_12', 'node_19', 'node_0', 'node_5', 'node_13']"
k_4,node_6,node_22,99,19,96,"['e_382', 'e_96', 'e_230', 'e_429']","['node_6', 'node_16', 'node_8', 'node_14', 'node_22']"
k_5,node_2,node_12,54,37,85,"['e_130', 'e_194', 'e_298']","['node_2', 'node_19', 'node_0', 'node_12']"
k_6,node_19,node_20,93,40,116,"['e_194', 'e_145', 'e_49']","['node_19', 'node_0', 'node_10', 'node_20']"
k_7,node_19,node_0,40,44,61,['e_194'],"['node_19', 'node_0']"
k_8,node_1,node_18,49,21,47,['e_212'],"['node_1', 'node_18']"
k_9,node_9,node_21,35,28,63,"['e_64', 'e_281']","['node_9', 'node_18', 'node_21']"
k_10,node_23,node_11,46,43,91,"['e_181', 'e_64', 'e_281', 'e_252']","['node_23', 'node_9', 'node_18', 'node_21', 'node_11']"
k_11,node_12,node_4,46,17,59,"['e_275', 'e_289']","['node_12', 'node_19', 'node_4']"
k_12,node_10,node_9,78,45,98,"['e_49', 'e_128']","['node_10', 'node_20', 'node_9']"
k_13,node_23,node_10,43,33,103,"['e_288', 'e_223']","['node_23', 'node_5', 'node_10']"
k_14,node_21,node_15,43,39,80,"['e_252', 'e_37']","['node_21', 'node_11', 'node_15']"
k_15,node_5,node_16,46,32,75,"['e_393', 'e_323', 'e_382']","['node_5', 'node_7', 'node_6', 'node_16']"
k_16,node_16,node_6,88,22,72,['e_72'],"['node_16', 'node_6']"
k_17,node_10,node_8,6,53,91,"['e_112', 'e_379', 'e_96']","['node_10', 'node_11', 'node_16', 'node_8']"
k_18,node_11,node_5,46,46,97,"['e_225', 'e_146', 'e_288']","['node_11', 'node_21', 'node_23', 'node_5']"
k_19,node_17,node_21,61,46,104,"['e_377', 'e_64', 'e_281']","['node_17', 'node_9', 'node_18', 'node_21']"
k_20,node_12,node_6,46,17,54,"['e_473', 'e_274', 'e_181', 'e_284', 'e_173']","['node_12', 'node_2', 'node_23', 'node_9', 'node_24', 'node_6']"
k_21,node_20,node_11,3,41,78,"['e_214', 'e_112']","['node_20', 'node_10', 'node_11']"
k_22,node_16,node_19,89,41,97,"['e_96', 'e_230', 'e_386', 'e_422', 'e_275']","['node_16', 'node_8', 'node_14', 'node_15', 'node_12', 'node_19']"
k_23,node_9,node_4,73,29,99,"['e_284', 'e_254', 'e_230', 'e_386', 'e_422', 'e_275', 'e_289']","['node_9', 'node_24', 'node_8', 'node_14', 'node_15', 'node_12', 'node_19', 'node_4']"
k_24,node_10,node_1,88,42,62,['e_366'],"['node_10', 'node_1']"
k_25,node_1,node_3,34,47,111,"['e_212', 'e_401']","['node_1', 'node_18', 'node_3']"
k_26,node_3,node_22,6,33,91,"['e_188', 'e_429']","['node_3', 'node_14', 'node_22']"
k_27,node_17,node_13,33,36,115,"['e_271', 'e_288', 'e_425']","['node_17', 'node_23', 'node_5', 'node_13']"
k_28,node_10,node_19,95,29,77,"['e_112', 'e_225', 'e_176']","['node_10', 'node_11', 'node_21', 'node_19']"
k_29,node_12,node_19,39,25,40,['e_275'],"['node_12', 'node_19']"
k_30,node_9,node_22,5,33,85,"['e_64', 'e_281', 'e_252', 'e_465']","['node_9', 'node_18', 'node_21', 'node_11', 'node_22']"
k_31,node_13,node_3,81,53,116,"['e_347', 'e_382', 'e_96', 'e_364']","['node_13', 'node_6', 'node_16', 'node_8', 'node_3']"
k_32,node_21,node_24,70,42,79,"['e_252', 'e_396']","['node_21', 'node_11', 'node_24']"
k_33,node_8,node_17,58,57,110,"['e_427', 'e_288', 'e_393', 'e_127']","['node_8', 'node_23', 'node_5', 'node_7', 'node_17']"
k_34,node_3,node_15,94,57,81,"['e_188', 'e_386']","['node_3', 'node_14', 'node_15']"
k_35,node_10,node_12,70,47,99,"['e_112', 'e_37', 'e_422']","['node_10', 'node_11', 'node_15', 'node_12']"
