id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_16,node_7,5.0,15240.478087649404,2655.4403706062462,
e_1,node_3,node_8,49.0,14151.87250996016,23898.963335456214,
e_2,node_2,node_19,5.0,2721.5139442231075,2655.4403706062462,
e_3,node_13,node_15,11.0,9797.450199203187,5310.8807412124925,
e_4,node_4,node_12,40.0,13063.266932270917,19473.229384445804,
e_5,node_17,node_12,25.0,6531.633466135459,12392.05506282915,
e_6,node_12,node_4,22.0,16329.083665338647,10621.761482424985,
e_7,node_18,node_9,25.0,11430.358565737053,12392.05506282915,
e_8,node_8,node_7,18.0,1632.9083665338646,8851.46790202082,
e_9,node_0,node_4,42.0,7620.239043824702,20358.37617464789,
e_10,node_4,node_17,2.0,8708.844621513945,885.146790202082,
e_11,node_15,node_11,29.0,1632.9083665338646,14162.348643233312,
e_12,node_16,node_5,33.0,8708.844621513945,15932.642223637476,
e_13,node_6,node_14,44.0,13063.266932270917,21243.52296484997,
e_14,node_10,node_2,13.0,9253.147410358566,6196.027531414575,
e_15,node_8,node_3,36.0,12518.964143426296,17702.93580404164,
e_16,node_13,node_19,36.0,9253.147410358566,17702.93580404164,
e_17,node_17,node_3,49.0,2721.5139442231075,23898.963335456214,
e_18,node_19,node_4,24.0,10886.05577689243,11506.908272627066,
e_19,node_8,node_0,15.0,7075.93625498008,7081.174321616656,
e_20,node_15,node_13,42.0,3265.8167330677293,20358.37617464789,
e_21,node_15,node_7,47.0,544.3027888446215,23013.816545254133,
e_22,node_11,node_13,47.0,6531.633466135459,23013.816545254133,
e_23,node_8,node_5,18.0,1632.9083665338646,8851.46790202082,
e_24,node_9,node_16,20.0,7075.93625498008,9736.614692222902,
e_25,node_8,node_10,15.0,544.3027888446215,7081.174321616656,
e_26,node_4,node_1,27.0,8708.844621513945,13277.20185303123,
e_27,node_1,node_2,35.0,2177.211155378486,16817.78901383956,
e_28,node_9,node_19,9.0,8164.541832669323,4425.73395101041,
e_29,node_0,node_15,31.0,15240.478087649404,15047.495433435395,
e_30,node_11,node_3,31.0,8164.541832669323,15047.495433435395,
e_31,node_10,node_17,2.0,3810.119521912351,885.146790202082,
e_32,node_4,node_10,9.0,3265.8167330677293,4425.73395101041,
e_33,node_5,node_19,35.0,4898.725099601594,16817.78901383956,
e_34,node_15,node_2,11.0,12518.964143426296,5310.8807412124925,
e_35,node_7,node_1,35.0,1632.9083665338646,16817.78901383956,
e_36,node_0,node_17,36.0,15240.478087649404,17702.93580404164,
e_37,node_8,node_11,9.0,12518.964143426296,4425.73395101041,
e_38,node_3,node_2,13.0,1088.605577689243,6196.027531414575,
e_39,node_8,node_18,40.0,13063.266932270917,19473.229384445804,
e_40,node_15,node_1,20.0,10886.05577689243,9736.614692222902,
e_41,node_17,node_5,44.0,4898.725099601594,21243.52296484997,
e_42,node_9,node_4,40.0,13063.266932270917,19473.229384445804,
e_43,node_5,node_8,18.0,10341.752988047809,8851.46790202082,
e_44,node_17,node_19,42.0,11974.661354581674,20358.37617464789,
e_45,node_3,node_10,44.0,544.3027888446215,21243.52296484997,
e_46,node_8,node_9,15.0,9797.450199203187,7081.174321616656,
e_47,node_16,node_6,2.0,11430.358565737053,885.146790202082,
e_48,node_16,node_0,35.0,3265.8167330677293,16817.78901383956,
e_49,node_0,node_13,44.0,2177.211155378486,21243.52296484997,
e_50,node_2,node_12,2.0,12518.964143426296,885.146790202082,
e_51,node_3,node_7,35.0,8708.844621513945,16817.78901383956,
e_52,node_8,node_2,16.0,7620.239043824702,7966.321111818738,
e_53,node_8,node_13,44.0,1088.605577689243,21243.52296484997,
e_54,node_2,node_4,22.0,7620.239043824702,10621.761482424985,
e_55,node_13,node_18,29.0,10341.752988047809,14162.348643233312,
e_56,node_10,node_16,4.0,3810.119521912351,1770.293580404164,
e_57,node_12,node_17,55.0,11974.661354581674,26554.40370606246,
e_58,node_7,node_2,49.0,16329.083665338647,23898.963335456214,
e_59,node_3,node_16,49.0,14696.175298804781,23898.963335456214,
e_60,node_11,node_12,13.0,2721.5139442231075,6196.027531414575,
e_61,node_15,node_12,13.0,3810.119521912351,6196.027531414575,
e_62,node_10,node_15,29.0,11974.661354581674,14162.348643233312,
e_63,node_15,node_16,18.0,8164.541832669323,8851.46790202082,
e_64,node_17,node_10,7.0,3810.119521912351,3540.587160808328,
e_65,node_16,node_9,36.0,9253.147410358566,17702.93580404164,
e_66,node_5,node_14,47.0,16329.083665338647,23013.816545254133,
e_67,node_8,node_15,55.0,1632.9083665338646,26554.40370606246,
e_68,node_7,node_16,16.0,3265.8167330677293,7966.321111818738,
e_69,node_11,node_5,49.0,11430.358565737053,23898.963335456214,
e_70,node_14,node_11,4.0,14696.175298804781,1770.293580404164,
e_71,node_11,node_1,51.0,5443.027888446215,24784.1101256583,
e_72,node_15,node_17,27.0,6531.633466135459,13277.20185303123,
e_73,node_11,node_2,25.0,10886.05577689243,12392.05506282915,
e_74,node_14,node_13,38.0,11974.661354581674,18588.082594243722,
e_75,node_9,node_13,31.0,13063.266932270917,15047.495433435395,
e_76,node_10,node_11,38.0,10341.752988047809,18588.082594243722,
e_77,node_5,node_17,38.0,13063.266932270917,18588.082594243722,
e_78,node_7,node_6,4.0,5987.330677290837,1770.293580404164,
e_79,node_5,node_4,4.0,12518.964143426296,1770.293580404164,
e_80,node_10,node_0,5.0,544.3027888446215,2655.4403706062462,
e_81,node_18,node_0,31.0,4354.422310756972,15047.495433435395,
e_82,node_18,node_12,25.0,14151.87250996016,12392.05506282915,
e_83,node_12,node_6,44.0,9253.147410358566,21243.52296484997,
e_84,node_2,node_14,5.0,3810.119521912351,2655.4403706062462,
e_85,node_6,node_3,33.0,7620.239043824702,15932.642223637476,
e_86,node_3,node_4,22.0,13063.266932270917,10621.761482424985,
e_87,node_16,node_3,51.0,1632.9083665338646,24784.1101256583,
e_88,node_0,node_6,11.0,11974.661354581674,5310.8807412124925,
e_89,node_14,node_9,33.0,2177.211155378486,15932.642223637476,
e_90,node_15,node_8,13.0,14696.175298804781,6196.027531414575,
e_91,node_5,node_11,15.0,544.3027888446215,7081.174321616656,
e_92,node_6,node_10,24.0,14151.87250996016,11506.908272627066,
e_93,node_16,node_12,44.0,1088.605577689243,21243.52296484997,
e_94,node_12,node_2,38.0,8708.844621513945,18588.082594243722,
e_95,node_3,node_1,36.0,13607.569721115538,17702.93580404164,
e_96,node_6,node_8,49.0,13607.569721115538,23898.963335456214,
e_97,node_9,node_3,24.0,5987.330677290837,11506.908272627066,
e_98,node_17,node_14,25.0,5987.330677290837,12392.05506282915,
e_99,node_2,node_16,9.0,14151.87250996016,4425.73395101041,
e_100,node_4,node_18,2.0,3265.8167330677293,885.146790202082,
e_101,node_1,node_10,9.0,5443.027888446215,4425.73395101041,
e_102,node_12,node_0,16.0,12518.964143426296,7966.321111818738,
e_103,node_11,node_15,13.0,5443.027888446215,6196.027531414575,
e_104,node_19,node_13,51.0,3810.119521912351,24784.1101256583,
e_105,node_11,node_19,25.0,2721.5139442231075,12392.05506282915,
e_106,node_18,node_15,35.0,1632.9083665338646,16817.78901383956,
e_107,node_10,node_8,47.0,3810.119521912351,23013.816545254133,
e_108,node_19,node_16,55.0,13607.569721115538,26554.40370606246,
e_109,node_2,node_15,51.0,1088.605577689243,24784.1101256583,
e_110,node_14,node_6,35.0,2177.211155378486,16817.78901383956,
e_111,node_2,node_11,5.0,11430.358565737053,2655.4403706062462,
e_112,node_6,node_19,55.0,3810.119521912351,26554.40370606246,
e_113,node_6,node_5,29.0,15240.478087649404,14162.348643233312,
e_114,node_18,node_11,47.0,7075.93625498008,23013.816545254133,
e_115,node_15,node_14,38.0,3810.119521912351,18588.082594243722,
e_116,node_1,node_3,13.0,2721.5139442231075,6196.027531414575,
e_117,node_2,node_0,27.0,6531.633466135459,13277.20185303123,
e_118,node_4,node_9,44.0,2721.5139442231075,21243.52296484997,
e_119,node_11,node_16,49.0,14151.87250996016,23898.963335456214,
e_120,node_2,node_13,18.0,14151.87250996016,8851.46790202082,
e_121,node_19,node_12,38.0,10886.05577689243,18588.082594243722,
e_122,node_7,node_4,36.0,15240.478087649404,17702.93580404164,
e_123,node_1,node_19,18.0,1632.9083665338646,8851.46790202082,
e_124,node_6,node_4,42.0,15784.780876494026,20358.37617464789,
e_125,node_2,node_3,55.0,15240.478087649404,26554.40370606246,
e_126,node_13,node_2,53.0,10341.752988047809,25669.25691586038,
e_127,node_17,node_1,15.0,11974.661354581674,7081.174321616656,
e_128,node_3,node_12,33.0,11974.661354581674,15932.642223637476,
e_129,node_17,node_0,35.0,14696.175298804781,16817.78901383956,
e_130,node_1,node_11,36.0,15240.478087649404,17702.93580404164,
e_131,node_5,node_0,11.0,9253.147410358566,5310.8807412124925,
e_132,node_10,node_14,40.0,9797.450199203187,19473.229384445804,
e_133,node_2,node_8,47.0,2177.211155378486,23013.816545254133,
e_134,node_17,node_9,47.0,1632.9083665338646,23013.816545254133,
e_135,node_14,node_1,25.0,4898.725099601594,12392.05506282915,
e_136,node_1,node_12,9.0,10341.752988047809,4425.73395101041,
e_137,node_19,node_9,35.0,2177.211155378486,16817.78901383956,
e_138,node_3,node_9,53.0,7075.93625498008,25669.25691586038,
e_139,node_8,node_12,31.0,15240.478087649404,15047.495433435395,
e_140,node_9,node_7,25.0,13063.266932270917,12392.05506282915,
e_141,node_7,node_0,36.0,16329.083665338647,17702.93580404164,
e_142,node_0,node_7,44.0,9253.147410358566,21243.52296484997,
e_143,node_1,node_7,18.0,12518.964143426296,8851.46790202082,
e_144,node_9,node_2,31.0,544.3027888446215,15047.495433435395,
e_145,node_8,node_4,55.0,3810.119521912351,26554.40370606246,
e_146,node_1,node_8,5.0,14151.87250996016,2655.4403706062462,
e_147,node_18,node_3,24.0,1088.605577689243,11506.908272627066,
e_148,node_13,node_14,45.0,9797.450199203187,22128.66975505205,
e_149,node_1,node_14,2.0,11430.358565737053,885.146790202082,
e_150,node_17,node_16,40.0,10341.752988047809,19473.229384445804,
e_151,node_9,node_5,55.0,5987.330677290837,26554.40370606246,
e_152,node_6,node_13,20.0,4898.725099601594,9736.614692222902,
e_153,node_12,node_13,45.0,11430.358565737053,22128.66975505205,
e_154,node_13,node_9,13.0,5443.027888446215,6196.027531414575,
e_155,node_18,node_17,31.0,13607.569721115538,15047.495433435395,
e_156,node_3,node_6,22.0,8164.541832669323,10621.761482424985,
e_157,node_19,node_11,13.0,1632.9083665338646,6196.027531414575,
e_158,node_4,node_13,31.0,16329.083665338647,15047.495433435395,
e_159,node_7,node_13,55.0,4898.725099601594,26554.40370606246,
e_160,node_16,node_18,4.0,11974.661354581674,1770.293580404164,
e_161,node_4,node_2,18.0,7620.239043824702,8851.46790202082,
e_162,node_3,node_11,2.0,1632.9083665338646,885.146790202082,
e_163,node_5,node_3,42.0,4354.422310756972,20358.37617464789,
e_164,node_2,node_17,2.0,10886.05577689243,885.146790202082,
e_165,node_10,node_7,55.0,13607.569721115538,26554.40370606246,
e_166,node_7,node_10,25.0,5987.330677290837,12392.05506282915,
e_167,node_16,node_11,20.0,3810.119521912351,9736.614692222902,
e_168,node_6,node_17,18.0,10886.05577689243,8851.46790202082,
e_169,node_11,node_10,18.0,6531.633466135459,8851.46790202082,
e_170,node_7,node_11,35.0,6531.633466135459,16817.78901383956,
e_171,node_7,node_12,2.0,15240.478087649404,885.146790202082,
e_172,node_9,node_12,40.0,13063.266932270917,19473.229384445804,
e_173,node_5,node_7,38.0,6531.633466135459,18588.082594243722,
e_174,node_8,node_6,33.0,3810.119521912351,15932.642223637476,
e_175,node_0,node_10,42.0,4354.422310756972,20358.37617464789,
e_176,node_4,node_16,42.0,9797.450199203187,20358.37617464789,
e_177,node_15,node_3,25.0,10886.05577689243,12392.05506282915,
e_178,node_6,node_1,49.0,3810.119521912351,23898.963335456214,
e_179,node_9,node_6,4.0,3265.8167330677293,1770.293580404164,
e_180,node_13,node_10,27.0,15784.780876494026,13277.20185303123,
e_181,node_19,node_18,45.0,7620.239043824702,22128.66975505205,
e_182,node_14,node_2,35.0,7075.93625498008,16817.78901383956,
e_183,node_6,node_2,5.0,15240.478087649404,2655.4403706062462,
e_184,node_18,node_14,24.0,4354.422310756972,11506.908272627066,
e_185,node_19,node_15,31.0,2177.211155378486,15047.495433435395,
e_186,node_15,node_9,2.0,6531.633466135459,885.146790202082,
e_187,node_15,node_5,38.0,8164.541832669323,18588.082594243722,
e_188,node_1,node_15,27.0,2721.5139442231075,13277.20185303123,
e_189,node_9,node_0,27.0,1088.605577689243,13277.20185303123,
e_190,node_16,node_2,33.0,8708.844621513945,15932.642223637476,
e_191,node_13,node_7,25.0,3265.8167330677293,12392.05506282915,
e_192,node_16,node_1,5.0,15784.780876494026,2655.4403706062462,
e_193,node_9,node_8,27.0,5443.027888446215,13277.20185303123,
e_194,node_17,node_11,5.0,13063.266932270917,2655.4403706062462,
e_195,node_4,node_19,5.0,7620.239043824702,2655.4403706062462,
e_196,node_12,node_14,42.0,11430.358565737053,20358.37617464789,
e_197,node_15,node_18,18.0,13063.266932270917,8851.46790202082,
e_198,node_10,node_4,25.0,15784.780876494026,12392.05506282915,
e_199,node_3,node_15,42.0,3810.119521912351,20358.37617464789,
e_200,node_19,node_17,42.0,15240.478087649404,20358.37617464789,
e_201,node_12,node_15,55.0,7075.93625498008,26554.40370606246,
e_202,node_12,node_9,2.0,2177.211155378486,885.146790202082,
e_203,node_5,node_9,5.0,1088.605577689243,2655.4403706062462,
e_204,node_8,node_17,55.0,11974.661354581674,26554.40370606246,
e_205,node_6,node_12,16.0,5987.330677290837,7966.321111818738,
e_206,node_18,node_13,5.0,13063.266932270917,2655.4403706062462,
e_207,node_15,node_6,5.0,3265.8167330677293,2655.4403706062462,
e_208,node_13,node_11,51.0,14151.87250996016,24784.1101256583,
e_209,node_16,node_14,55.0,13607.569721115538,26554.40370606246,
e_210,node_0,node_1,38.0,14696.175298804781,18588.082594243722,
e_211,node_19,node_5,53.0,7620.239043824702,25669.25691586038,
e_212,node_7,node_8,7.0,6531.633466135459,3540.587160808328,
e_213,node_14,node_18,13.0,8708.844621513945,6196.027531414575,
e_214,node_0,node_12,22.0,4898.725099601594,10621.761482424985,
e_215,node_3,node_5,24.0,4898.725099601594,11506.908272627066,
