id,origin,destination,demand,release_time,deadline
k_0,node_2,node_8,96,0,9
k_1,node_2,node_4,19,0,16
k_2,node_17,node_10,100,0,14
k_3,node_5,node_16,71,0,32
k_4,node_13,node_10,92,0,23
k_5,node_1,node_4,100,0,28
k_6,node_19,node_6,53,0,31
k_7,node_8,node_3,89,0,20
k_8,node_8,node_15,73,0,22
k_9,node_6,node_17,66,0,27
k_10,node_9,node_10,42,0,34
k_11,node_11,node_3,65,0,30
k_12,node_1,node_16,73,0,23
k_13,node_6,node_16,87,0,30
k_14,node_17,node_7,12,0,29
k_15,node_19,node_0,73,0,19
k_16,node_10,node_19,69,0,38
k_17,node_12,node_8,45,0,33
k_18,node_14,node_17,97,0,14
k_19,node_0,node_9,53,0,27
k_20,node_8,node_11,63,0,22
k_21,node_17,node_0,61,0,19
k_22,node_15,node_18,51,0,24
k_23,node_9,node_12,11,0,28
k_24,node_9,node_3,55,0,30
k_25,node_19,node_2,84,0,32
k_26,node_11,node_14,77,0,30
k_27,node_2,node_4,11,0,16
k_28,node_6,node_1,21,0,12
k_29,node_17,node_4,8,0,28
k_30,node_11,node_6,8,0,31
k_31,node_13,node_5,44,0,35
k_32,node_11,node_16,37,0,32
k_33,node_4,node_16,84,0,30
k_34,node_17,node_16,6,0,30
k_35,node_0,node_14,46,0,30
k_36,node_4,node_15,92,0,9
k_37,node_14,node_2,70,0,24
k_38,node_7,node_18,94,0,22
k_39,node_2,node_15,93,0,22
k_40,node_9,node_16,29,0,30
k_41,node_5,node_8,90,0,33
k_42,node_2,node_15,49,0,22
k_43,node_15,node_12,75,0,23
k_44,node_0,node_12,91,0,23
k_45,node_4,node_12,12,0,23
k_46,node_1,node_3,41,0,30
k_47,node_13,node_3,58,0,20
k_48,node_1,node_6,28,0,31
k_49,node_16,node_8,18,0,20
k_50,node_4,node_13,29,0,27
k_51,node_7,node_4,54,0,28
k_52,node_11,node_19,49,0,38
k_53,node_5,node_18,38,0,22
k_54,node_0,node_18,34,0,15
k_55,node_11,node_4,90,0,10
k_56,node_5,node_8,36,0,33
k_57,node_13,node_15,36,0,24
k_58,node_2,node_14,58,0,30
k_59,node_18,node_14,59,0,30
k_60,node_13,node_14,8,0,30
k_61,node_5,node_13,83,0,32
k_62,node_9,node_1,61,0,31
k_63,node_3,node_12,18,0,23
k_64,node_16,node_19,46,0,19
k_65,node_10,node_4,64,0,28
k_66,node_9,node_3,42,0,30
k_67,node_16,node_2,24,0,32
k_68,node_7,node_16,69,0,23
k_69,node_5,node_0,30,0,27
k_70,node_8,node_11,53,0,13
k_71,node_18,node_11,81,0,22
k_72,node_7,node_6,19,0,31
k_73,node_9,node_4,100,0,28
k_74,node_4,node_8,6,0,20
k_75,node_2,node_6,65,0,31
k_76,node_0,node_3,7,0,20
k_77,node_16,node_12,55,0,23
k_78,node_16,node_19,20,0,19
k_79,node_10,node_15,77,0,32
k_80,node_3,node_19,52,0,19
k_81,node_14,node_2,42,0,24
k_82,node_3,node_2,59,0,32
k_83,node_0,node_7,76,0,29
