id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_8,node_7,59,28,93,"['e_477', 'e_343', 'e_236', 'e_122']","['node_8', 'node_22', 'node_12', 'node_10', 'node_7']"
k_1,node_2,node_12,25,53,91,"['e_305', 'e_477', 'e_343']","['node_2', 'node_8', 'node_22', 'node_12']"
k_2,node_14,node_3,24,54,97,"['e_440', 'e_472']","['node_14', 'node_11', 'node_3']"
k_3,node_7,node_23,75,44,104,"['e_231', 'e_363', 'e_10']","['node_7', 'node_24', 'node_1', 'node_23']"
k_4,node_22,node_3,14,36,84,"['e_221', 'e_440', 'e_472']","['node_22', 'node_14', 'node_11', 'node_3']"
k_5,node_18,node_1,43,65,116,"['e_281', 'e_21']","['node_18', 'node_21', 'node_1']"
k_6,node_11,node_6,65,55,95,"['e_71', 'e_215', 'e_61']","['node_11', 'node_5', 'node_13', 'node_6']"
k_7,node_1,node_5,9,48,69,"['e_10', 'e_337', 'e_71']","['node_1', 'node_23', 'node_11', 'node_5']"
k_8,node_3,node_18,66,49,66,"['e_274', 'e_313']","['node_3', 'node_19', 'node_18']"
k_9,node_7,node_4,81,40,120,"['e_231', 'e_173', 'e_66']","['node_7', 'node_24', 'node_18', 'node_4']"
k_10,node_20,node_9,86,59,130,"['e_411', 'e_185', 'e_305', 'e_230']","['node_20', 'node_17', 'node_2', 'node_8', 'node_9']"
k_11,node_12,node_7,43,29,73,"['e_236', 'e_122']","['node_12', 'node_10', 'node_7']"
k_12,node_13,node_12,66,52,132,"['e_212', 'e_305', 'e_477', 'e_343']","['node_13', 'node_2', 'node_8', 'node_22', 'node_12']"
k_13,node_0,node_19,96,38,119,"['e_72', 'e_10', 'e_337', 'e_472', 'e_274']","['node_0', 'node_1', 'node_23', 'node_11', 'node_3', 'node_19']"
k_14,node_19,node_20,65,38,124,"['e_313', 'e_141']","['node_19', 'node_18', 'node_20']"
k_15,node_11,node_17,35,28,60,"['e_432', 'e_447']","['node_11', 'node_24', 'node_17']"
