id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_9,38,35,75,"['e_274', 'e_4']","['node_3', 'node_0', 'node_9']"
k_1,node_10,node_12,74,41,123,"['e_61', 'e_46']","['node_10', 'node_18', 'node_12']"
k_2,node_8,node_0,48,37,96,"['e_209', 'e_39', 'e_255']","['node_8', 'node_17', 'node_1', 'node_0']"
k_3,node_17,node_16,68,35,101,"['e_147', 'e_288']","['node_17', 'node_4', 'node_16']"
k_4,node_2,node_0,16,30,96,['e_26'],"['node_2', 'node_0']"
k_5,node_12,node_1,60,37,81,"['e_222', 'e_28', 'e_39']","['node_12', 'node_18', 'node_17', 'node_1']"
k_6,node_9,node_14,6,39,64,"['e_267', 'e_66']","['node_9', 'node_7', 'node_14']"
k_7,node_7,node_17,19,45,96,"['e_66', 'e_84']","['node_7', 'node_14', 'node_17']"
k_8,node_5,node_2,72,38,85,"['e_47', 'e_244']","['node_5', 'node_13', 'node_2']"
k_9,node_1,node_8,86,37,116,"['e_16', 'e_66', 'e_57', 'e_69']","['node_1', 'node_7', 'node_14', 'node_3', 'node_8']"
k_10,node_13,node_8,8,32,91,['e_124'],"['node_13', 'node_8']"
k_11,node_8,node_6,58,40,118,"['e_29', 'e_131', 'e_85']","['node_8', 'node_14', 'node_15', 'node_6']"
k_12,node_8,node_0,41,38,99,"['e_209', 'e_39', 'e_255']","['node_8', 'node_17', 'node_1', 'node_0']"
k_13,node_6,node_11,67,42,111,['e_226'],"['node_6', 'node_11']"
k_14,node_3,node_14,79,43,89,"['e_274', 'e_252']","['node_3', 'node_0', 'node_14']"
k_15,node_5,node_8,27,34,68,['e_126'],"['node_5', 'node_8']"
k_16,node_6,node_15,4,34,81,"['e_18', 'e_292', 'e_62']","['node_6', 'node_5', 'node_7', 'node_15']"
k_17,node_11,node_19,13,42,71,['e_45'],"['node_11', 'node_19']"
k_18,node_7,node_17,35,39,89,"['e_66', 'e_84']","['node_7', 'node_14', 'node_17']"
k_19,node_2,node_5,26,40,87,['e_165'],"['node_2', 'node_5']"
k_20,node_2,node_19,14,30,126,"['e_30', 'e_45']","['node_2', 'node_11', 'node_19']"
k_21,node_19,node_8,16,44,97,"['e_185', 'e_57', 'e_69']","['node_19', 'node_14', 'node_3', 'node_8']"
k_22,node_1,node_0,23,29,57,['e_255'],"['node_1', 'node_0']"
k_23,node_17,node_2,41,47,85,"['e_147', 'e_19']","['node_17', 'node_4', 'node_2']"
k_24,node_13,node_12,8,40,88,"['e_219', 'e_4', 'e_285']","['node_13', 'node_0', 'node_9', 'node_12']"
k_25,node_8,node_19,94,38,133,['e_240'],"['node_8', 'node_19']"
k_26,node_15,node_0,17,41,95,"['e_143', 'e_274']","['node_15', 'node_3', 'node_0']"
k_27,node_10,node_17,7,36,74,['e_23'],"['node_10', 'node_17']"
k_28,node_7,node_11,25,34,117,"['e_62', 'e_241', 'e_235']","['node_7', 'node_15', 'node_16', 'node_11']"
k_29,node_2,node_12,73,39,138,"['e_26', 'e_4', 'e_285']","['node_2', 'node_0', 'node_9', 'node_12']"
k_30,node_13,node_1,5,46,95,"['e_219', 'e_270', 'e_39']","['node_13', 'node_0', 'node_17', 'node_1']"
k_31,node_12,node_2,84,32,65,"['e_284', 'e_64']","['node_12', 'node_6', 'node_2']"
k_32,node_0,node_13,99,27,60,"['e_4', 'e_102', 'e_257']","['node_0', 'node_9', 'node_4', 'node_13']"
k_33,node_15,node_3,15,31,83,['e_143'],"['node_15', 'node_3']"
k_34,node_4,node_9,43,38,78,"['e_257', 'e_219', 'e_4']","['node_4', 'node_13', 'node_0', 'node_9']"
k_35,node_0,node_6,35,43,96,"['e_4', 'e_285', 'e_284']","['node_0', 'node_9', 'node_12', 'node_6']"
k_36,node_17,node_9,9,36,90,"['e_39', 'e_255', 'e_4']","['node_17', 'node_1', 'node_0', 'node_9']"
k_37,node_3,node_19,90,32,85,"['e_274', 'e_4', 'e_157']","['node_3', 'node_0', 'node_9', 'node_19']"
k_38,node_17,node_12,5,44,114,"['e_39', 'e_255', 'e_4', 'e_285']","['node_17', 'node_1', 'node_0', 'node_9', 'node_12']"
k_39,node_3,node_4,15,42,64,['e_53'],"['node_3', 'node_4']"
k_40,node_5,node_2,91,39,84,"['e_47', 'e_244']","['node_5', 'node_13', 'node_2']"
k_41,node_18,node_7,79,39,98,"['e_28', 'e_39', 'e_16']","['node_18', 'node_17', 'node_1', 'node_7']"
k_42,node_10,node_12,19,49,131,"['e_61', 'e_46']","['node_10', 'node_18', 'node_12']"
k_43,node_3,node_1,30,34,83,"['e_274', 'e_270', 'e_39']","['node_3', 'node_0', 'node_17', 'node_1']"
k_44,node_4,node_10,94,36,78,"['e_257', 'e_219', 'e_277']","['node_4', 'node_13', 'node_0', 'node_10']"
k_45,node_13,node_14,86,44,87,"['e_219', 'e_252']","['node_13', 'node_0', 'node_14']"
k_46,node_6,node_14,16,37,87,"['e_18', 'e_292', 'e_66']","['node_6', 'node_5', 'node_7', 'node_14']"
k_47,node_9,node_17,40,46,88,"['e_102', 'e_257', 'e_219', 'e_270']","['node_9', 'node_4', 'node_13', 'node_0', 'node_17']"
k_48,node_17,node_19,94,35,108,"['e_39', 'e_255', 'e_4', 'e_157']","['node_17', 'node_1', 'node_0', 'node_9', 'node_19']"
