id,origin,destination,demand,release_time,deadline
k_0,node_14,node_9,13,0,32
k_1,node_19,node_6,82,0,53
k_2,node_19,node_12,29,0,59
k_3,node_5,node_2,56,0,17
k_4,node_9,node_5,84,0,58
k_5,node_4,node_13,24,0,26
k_6,node_7,node_5,43,0,86
k_7,node_13,node_9,23,0,31
k_8,node_16,node_19,15,0,33
k_9,node_3,node_16,75,0,59
k_10,node_14,node_16,100,0,37
k_11,node_11,node_13,74,0,33
k_12,node_1,node_11,46,0,27
k_13,node_13,node_5,66,0,48
k_14,node_16,node_2,10,0,21
k_15,node_9,node_1,4,0,62
k_16,node_9,node_1,40,0,63
k_17,node_2,node_9,61,0,29
k_18,node_9,node_14,6,0,41
k_19,node_14,node_6,11,0,57
k_20,node_13,node_5,13,0,48
k_21,node_4,node_11,87,0,50
k_22,node_13,node_9,76,0,28
k_23,node_14,node_9,48,0,32
k_24,node_13,node_5,83,0,46
k_25,node_10,node_6,62,0,20
k_26,node_3,node_6,5,0,29
k_27,node_10,node_7,85,0,77
k_28,node_18,node_4,17,0,62
k_29,node_18,node_16,25,0,60
k_30,node_9,node_1,31,0,53
k_31,node_19,node_2,22,0,31
k_32,node_16,node_6,62,0,52
k_33,node_3,node_19,22,0,54
k_34,node_18,node_9,56,0,65
k_35,node_19,node_14,21,0,19
k_36,node_5,node_11,30,0,44
k_37,node_18,node_11,57,0,53
k_38,node_15,node_5,74,0,74
k_39,node_12,node_13,75,0,56
k_40,node_8,node_0,97,0,16
k_41,node_16,node_8,51,0,84
k_42,node_18,node_5,3,0,81
k_43,node_15,node_12,46,0,46
k_44,node_15,node_9,16,0,53
k_45,node_11,node_1,16,0,27
k_46,node_5,node_19,57,0,26
k_47,node_16,node_9,73,0,21
k_48,node_15,node_5,55,0,73
k_49,node_14,node_0,54,0,93
k_50,node_11,node_14,56,0,59
k_51,node_19,node_13,4,0,25
k_52,node_1,node_4,42,0,72
k_53,node_6,node_15,98,0,25
k_54,node_5,node_17,37,0,51
k_55,node_6,node_7,16,0,72
k_56,node_2,node_5,8,0,53
k_57,node_4,node_9,13,0,15
k_58,node_7,node_11,72,0,28
k_59,node_9,node_13,43,0,20
k_60,node_14,node_17,75,0,63
k_61,node_4,node_0,38,0,87
k_62,node_14,node_0,67,0,99
k_63,node_8,node_0,46,0,21
k_64,node_10,node_4,96,0,61
k_65,node_9,node_11,5,0,45
k_66,node_15,node_11,62,0,41
k_67,node_14,node_2,25,0,34
k_68,node_18,node_9,61,0,71
k_69,node_18,node_12,61,0,60
k_70,node_7,node_1,61,0,40
k_71,node_19,node_1,49,0,64
k_72,node_18,node_15,24,0,33
k_73,node_8,node_13,16,0,49
k_74,node_15,node_17,100,0,25
k_75,node_7,node_13,29,0,48
k_76,node_11,node_16,98,0,56
k_77,node_18,node_14,16,0,70
k_78,node_14,node_5,51,0,25
k_79,node_13,node_5,54,0,48
k_80,node_18,node_15,12,0,32
k_81,node_9,node_13,11,0,19
k_82,node_12,node_5,52,0,93
k_83,node_11,node_9,25,0,57
k_84,node_14,node_7,36,0,86
k_85,node_13,node_7,48,0,64
k_86,node_7,node_12,87,0,31
k_87,node_11,node_9,100,0,55
k_88,node_13,node_5,62,0,48
k_89,node_11,node_13,50,0,38
k_90,node_10,node_15,43,0,33
k_91,node_11,node_15,29,0,36
k_92,node_2,node_0,62,0,79
k_93,node_14,node_16,48,0,39
k_94,node_7,node_17,79,0,58
k_95,node_6,node_7,49,0,71
k_96,node_4,node_11,32,0,52
k_97,node_9,node_17,72,0,55
k_98,node_14,node_16,37,0,39
k_99,node_15,node_7,85,0,67
