id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_2,node_8,18,950.2754541108987,57961.445418060204,
e_1,node_2,node_6,19,743.6938336520077,61181.52571906355,
e_2,node_2,node_12,7,826.3264818355641,22540.562107023416,
e_3,node_2,node_16,6,661.0611854684513,19320.481806020067,
e_4,node_8,node_2,18,206.58162045889102,57961.445418060204,
e_5,node_8,node_6,21,661.0611854684513,67621.68632107024,
e_6,node_8,node_12,11,578.4285372848949,35420.88331103679,
e_7,node_8,node_16,18,495.7958891013385,57961.445418060204,
e_8,node_6,node_2,19,454.47956500956025,61181.52571906355,
e_9,node_6,node_8,21,991.591778202677,67621.68632107024,
e_10,node_6,node_12,12,123.94897227533463,38640.963612040134,
e_11,node_6,node_16,13,867.6428059273424,41861.04391304348,
e_12,node_12,node_2,7,1198.173398661568,22540.562107023416,
e_13,node_12,node_8,11,537.1122131931166,35420.88331103679,
e_14,node_12,node_6,12,1198.173398661568,38640.963612040134,
e_15,node_12,node_16,7,289.21426864244745,22540.562107023416,
e_16,node_16,node_2,6,165.26529636711282,19320.481806020067,
e_17,node_16,node_8,18,991.591778202677,57961.445418060204,
e_18,node_16,node_6,13,1115.5407504780117,41861.04391304348,
e_19,node_16,node_12,7,1198.173398661568,22540.562107023416,
e_20,node_5,node_14,26,619.744861376673,83722.08782608696,
e_21,node_10,node_14,13,247.89794455066925,41861.04391304348,
e_22,node_15,node_10,10,1032.9081022944551,32200.803010033444,
e_23,node_12,node_0,23,371.84691682600385,74061.84692307693,
e_24,node_19,node_1,7,1032.9081022944551,22540.562107023416,
e_25,node_6,node_1,13,1198.173398661568,41861.04391304348,
e_26,node_5,node_9,26,619.744861376673,83722.08782608696,
e_27,node_1,node_6,13,165.26529636711282,41861.04391304348,
e_28,node_13,node_8,13,413.16324091778205,41861.04391304348,
e_29,node_10,node_9,9,991.591778202677,28980.722709030102,
e_30,node_5,node_15,9,1239.489722753346,28980.722709030102,
e_31,node_6,node_14,24,743.6938336520077,77281.92722408027,
e_32,node_8,node_3,9,826.3264818355641,28980.722709030102,
e_33,node_10,node_11,10,247.89794455066925,32200.803010033444,
e_34,node_1,node_14,11,206.58162045889102,35420.88331103679,
e_35,node_14,node_5,26,495.7958891013385,83722.08782608696,
e_36,node_5,node_6,4,330.53059273422565,12880.321204013379,
e_37,node_18,node_4,2,578.4285372848949,6440.160602006689,
e_38,node_14,node_1,11,661.0611854684513,35420.88331103679,
e_39,node_1,node_15,10,1156.8570745697898,32200.803010033444,
e_40,node_1,node_11,10,495.7958891013385,32200.803010033444,
e_41,node_1,node_5,15,289.21426864244745,48301.204515050165,
e_42,node_19,node_6,16,247.89794455066925,51521.284816053514,
e_43,node_14,node_19,8,330.53059273422565,25760.642408026757,
e_44,node_14,node_10,13,661.0611854684513,41861.04391304348,
e_45,node_10,node_19,5,289.21426864244745,16100.401505016722,
e_46,node_15,node_1,10,1074.2244263862333,32200.803010033444,
e_47,node_9,node_14,6,619.744861376673,19320.481806020067,
e_48,node_9,node_6,22,495.7958891013385,70841.76662207358,
e_49,node_13,node_3,22,950.2754541108987,70841.76662207358,
e_50,node_11,node_15,18,454.47956500956025,57961.445418060204,
e_51,node_12,node_4,11,991.591778202677,35420.88331103679,
e_52,node_10,node_15,10,289.21426864244745,32200.803010033444,
e_53,node_0,node_18,10,1239.489722753346,32200.803010033444,
e_54,node_7,node_18,5,1115.5407504780117,16100.401505016722,
e_55,node_10,node_6,15,908.9591300191205,48301.204515050165,
e_56,node_14,node_11,3,702.3775095602296,9660.240903010033,
e_57,node_5,node_10,19,123.94897227533463,61181.52571906355,
e_58,node_7,node_0,9,1239.489722753346,28980.722709030102,
e_59,node_6,node_15,5,950.2754541108987,16100.401505016722,
e_60,node_19,node_5,20,82.63264818355641,64401.60602006689,
e_61,node_7,node_4,7,1239.489722753346,22540.562107023416,
e_62,node_4,node_7,7,82.63264818355641,22540.562107023416,
e_63,node_6,node_19,16,165.26529636711282,51521.284816053514,
e_64,node_18,node_12,13,743.6938336520077,41861.04391304348,
