id,origin,destination,demand,release_time,deadline
k_0,node_0,node_15,43,0,21
k_1,node_4,node_3,88,0,20
k_2,node_3,node_5,37,0,8
k_3,node_13,node_18,34,0,10
k_4,node_8,node_1,92,0,25
k_5,node_15,node_12,71,0,11
k_6,node_9,node_0,97,0,29
k_7,node_14,node_4,38,0,16
k_8,node_16,node_11,4,0,34
k_9,node_3,node_11,93,0,25
k_10,node_16,node_9,82,0,30
k_11,node_16,node_14,67,0,11
k_12,node_7,node_17,30,0,20
k_13,node_10,node_1,22,0,14
k_14,node_5,node_14,36,0,16
k_15,node_18,node_11,8,0,25
k_16,node_17,node_16,90,0,14
k_17,node_19,node_17,18,0,16
k_18,node_9,node_11,99,0,19
k_19,node_17,node_9,77,0,24
k_20,node_17,node_1,68,0,25
k_21,node_8,node_7,78,0,21
k_22,node_10,node_8,77,0,17
k_23,node_3,node_6,95,0,21
k_24,node_12,node_5,89,0,21
k_25,node_2,node_17,70,0,23
k_26,node_7,node_17,30,0,16
k_27,node_3,node_11,75,0,25
k_28,node_3,node_7,2,0,17
k_29,node_11,node_9,31,0,30
k_30,node_13,node_19,10,0,17
k_31,node_6,node_9,7,0,35
k_32,node_17,node_3,76,0,24
k_33,node_8,node_4,88,0,16
k_34,node_2,node_8,15,0,25
k_35,node_11,node_2,44,0,29
k_36,node_17,node_2,76,0,29
k_37,node_0,node_13,93,0,23
k_38,node_4,node_12,51,0,26
k_39,node_10,node_3,44,0,17
k_40,node_12,node_5,28,0,21
k_41,node_9,node_14,29,0,11
k_42,node_16,node_11,99,0,34
k_43,node_10,node_1,83,0,14
k_44,node_3,node_17,38,0,23
k_45,node_1,node_5,96,0,27
k_46,node_4,node_2,66,0,29
k_47,node_19,node_16,84,0,19
k_48,node_9,node_6,56,0,29
k_49,node_9,node_0,89,0,29
k_50,node_9,node_7,81,0,21
k_51,node_0,node_18,86,0,20
k_52,node_8,node_10,4,0,17
k_53,node_12,node_2,92,0,29
k_54,node_14,node_3,98,0,33
k_55,node_19,node_3,99,0,17
k_56,node_0,node_5,65,0,15
k_57,node_6,node_16,77,0,33
k_58,node_5,node_17,2,0,20
k_59,node_18,node_8,6,0,17
k_60,node_13,node_9,90,0,18
k_61,node_19,node_12,61,0,26
k_62,node_18,node_6,52,0,21
k_63,node_1,node_5,30,0,27
k_64,node_4,node_14,45,0,16
k_65,node_3,node_18,100,0,20
k_66,node_11,node_18,62,0,28
k_67,node_2,node_8,73,0,25
k_68,node_4,node_7,84,0,17
k_69,node_17,node_7,22,0,17
k_70,node_8,node_13,20,0,20
k_71,node_12,node_2,6,0,29
k_72,node_5,node_19,2,0,9
k_73,node_17,node_0,86,0,21
k_74,node_15,node_16,61,0,19
k_75,node_16,node_3,30,0,13
k_76,node_11,node_1,16,0,25
k_77,node_2,node_13,35,0,29
k_78,node_16,node_2,40,0,19
k_79,node_10,node_12,75,0,9
k_80,node_5,node_19,40,0,9
k_81,node_4,node_15,13,0,21
k_82,node_14,node_9,46,0,29
k_83,node_14,node_9,86,0,24
k_84,node_9,node_7,72,0,21
k_85,node_18,node_6,80,0,24
k_86,node_19,node_6,52,0,36
k_87,node_18,node_6,70,0,24
k_88,node_18,node_5,84,0,21
k_89,node_15,node_16,26,0,24
k_90,node_4,node_3,52,0,20
k_91,node_7,node_15,51,0,9
k_92,node_4,node_14,12,0,16
k_93,node_19,node_15,31,0,24
k_94,node_17,node_3,83,0,24
k_95,node_19,node_10,46,0,25
k_96,node_5,node_1,63,0,10
k_97,node_3,node_10,41,0,12
k_98,node_18,node_9,74,0,24
k_99,node_2,node_18,52,0,28
k_100,node_14,node_8,27,0,25
k_101,node_17,node_0,36,0,21
k_102,node_5,node_14,20,0,16
k_103,node_7,node_15,73,0,9
k_104,node_5,node_19,93,0,9
k_105,node_13,node_8,25,0,17
k_106,node_10,node_9,67,0,18
k_107,node_15,node_8,50,0,25
k_108,node_8,node_0,18,0,21
k_109,node_15,node_8,66,0,25
k_110,node_14,node_6,42,0,24
k_111,node_8,node_12,55,0,16
k_112,node_6,node_11,79,0,30
k_113,node_6,node_15,51,0,33
k_114,node_16,node_8,34,0,25
k_115,node_15,node_6,21,0,17
k_116,node_14,node_15,73,0,16
k_117,node_10,node_18,84,0,14
k_118,node_11,node_5,42,0,21
k_119,node_12,node_8,16,0,17
k_120,node_4,node_7,40,0,17
k_121,node_9,node_4,84,0,10
k_122,node_12,node_11,15,0,19
k_123,node_16,node_0,2,0,29
k_124,node_9,node_1,84,0,25
k_125,node_12,node_2,13,0,29
k_126,node_17,node_18,29,0,20
k_127,node_19,node_11,44,0,19
k_128,node_12,node_1,49,0,14
k_129,node_1,node_6,73,0,21
k_130,node_16,node_15,70,0,21
k_131,node_12,node_5,41,0,21
k_132,node_16,node_11,51,0,30
k_133,node_14,node_7,44,0,21
k_134,node_8,node_19,6,0,21
k_135,node_18,node_15,54,0,21
k_136,node_3,node_6,65,0,24
k_137,node_11,node_19,6,0,21
k_138,node_12,node_1,40,0,14
k_139,node_3,node_5,56,0,8
k_140,node_12,node_15,11,0,24
k_141,node_19,node_8,75,0,19
k_142,node_8,node_19,1,0,21
k_143,node_16,node_0,86,0,23
k_144,node_4,node_1,99,0,25
k_145,node_0,node_6,82,0,29
k_146,node_12,node_9,88,0,24
k_147,node_7,node_14,24,0,18
k_148,node_16,node_6,17,0,30
k_149,node_10,node_2,29,0,19
k_150,node_3,node_5,92,0,10
k_151,node_18,node_8,72,0,17
k_152,node_2,node_9,58,0,29
k_153,node_8,node_5,87,0,21
k_154,node_15,node_8,97,0,19
k_155,node_17,node_13,37,0,20
k_156,node_2,node_18,50,0,28
k_157,node_17,node_5,17,0,15
k_158,node_9,node_4,78,0,10
k_159,node_7,node_14,90,0,18
k_160,node_13,node_17,46,0,20
k_161,node_2,node_11,42,0,25
k_162,node_10,node_19,29,0,12
k_163,node_7,node_0,66,0,21
k_164,node_13,node_17,18,0,16
k_165,node_2,node_13,90,0,23
k_166,node_8,node_7,40,0,21
k_167,node_5,node_0,31,0,21
k_168,node_7,node_1,21,0,25
k_169,node_6,node_2,85,0,35
k_170,node_15,node_0,30,0,14
k_171,node_14,node_4,13,0,16
k_172,node_8,node_9,97,0,7
k_173,node_4,node_18,22,0,20
k_174,node_14,node_16,85,0,24
k_175,node_9,node_3,38,0,24
k_176,node_14,node_5,2,0,23
k_177,node_13,node_10,95,0,20
k_178,node_16,node_11,74,0,34
k_179,node_17,node_11,15,0,10
k_180,node_11,node_5,50,0,21
k_181,node_8,node_10,30,0,17
k_182,node_10,node_13,8,0,20
k_183,node_6,node_5,13,0,23
k_184,node_18,node_1,35,0,25
k_185,node_4,node_11,61,0,30
k_186,node_15,node_8,95,0,25
k_187,node_4,node_18,72,0,20
k_188,node_1,node_17,42,0,41
k_189,node_13,node_9,43,0,18
k_190,node_10,node_19,39,0,17
k_191,node_14,node_7,21,0,21
k_192,node_2,node_16,5,0,24
k_193,node_16,node_19,60,0,17
k_194,node_7,node_18,30,0,9
k_195,node_11,node_6,41,0,36
k_196,node_2,node_4,30,0,23
k_197,node_15,node_4,59,0,23
k_198,node_13,node_10,38,0,17
k_199,node_2,node_19,96,0,9
