id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_10,node_18,38,300.6682867557716,61444.600425363285,
e_1,node_10,node_11,35,1503.341433778858,56593.71091809776,
e_2,node_10,node_13,24,6614.702308626975,38807.11605812418,
e_3,node_10,node_16,36,6614.702308626975,58210.674087186264,
e_4,node_18,node_10,38,3908.687727825031,61444.600425363285,
e_5,node_18,node_11,17,9020.048602673147,27488.37387450463,
e_6,node_18,node_13,14,1804.0097205346297,22637.484367239107,
e_7,node_18,node_16,2,6314.034021871204,3233.926338177015,
e_8,node_11,node_10,35,902.0048602673148,56593.71091809776,
e_9,node_11,node_18,17,3307.3511543134873,27488.37387450463,
e_10,node_11,node_13,15,7817.375455650062,24254.44753632761,
e_11,node_11,node_16,15,601.3365735115432,24254.44753632761,
e_12,node_13,node_10,24,8719.380315917377,38807.11605812418,
e_13,node_13,node_18,14,6314.034021871204,22637.484367239107,
e_14,node_13,node_11,15,6614.702308626975,24254.44753632761,
e_15,node_13,node_16,12,3006.682867557716,19403.55802906209,
e_16,node_16,node_10,36,4209.356014580802,58210.674087186264,
e_17,node_16,node_18,2,9020.048602673147,3233.926338177015,
e_18,node_16,node_11,15,3006.682867557716,24254.44753632761,
e_19,node_16,node_13,12,601.3365735115432,19403.55802906209,
e_20,node_7,node_6,15,5111.360874848117,24254.44753632761,
e_21,node_9,node_13,10,6614.702308626975,16169.631690885073,
e_22,node_14,node_1,14,3006.682867557716,22637.484367239107,
e_23,node_10,node_5,5,8118.043742405833,8084.815845442537,
e_24,node_12,node_8,14,5111.360874848117,22637.484367239107,
e_25,node_15,node_0,11,902.0048602673148,17786.594859973582,
e_26,node_6,node_1,7,6915.370595382747,11318.742183619554,
e_27,node_3,node_11,13,3908.687727825031,21020.521198150596,
e_28,node_0,node_17,30,4810.692588092345,48508.89507265522,
e_29,node_10,node_4,10,2706.0145808019442,16169.631690885073,
e_30,node_15,node_5,9,7216.038882138519,14552.668521796566,
e_31,node_17,node_5,10,4510.024301336573,16169.631690885073,
e_32,node_9,node_6,10,1804.0097205346297,16169.631690885073,
e_33,node_7,node_1,8,8118.043742405833,12935.70535270806,
e_34,node_14,node_9,17,5111.360874848117,27488.37387450463,
e_35,node_4,node_0,5,5111.360874848117,8084.815845442537,
e_36,node_4,node_5,15,3608.0194410692593,24254.44753632761,
e_37,node_13,node_1,7,6614.702308626975,11318.742183619554,
e_38,node_5,node_15,9,8418.712029161605,14552.668521796566,
e_39,node_18,node_12,6,7516.70716889429,9701.779014531045,
e_40,node_15,node_4,6,8118.043742405833,9701.779014531045,
e_41,node_10,node_0,15,6013.365735115432,24254.44753632761,
e_42,node_10,node_15,4,7817.375455650062,6467.85267635403,
e_43,node_18,node_2,15,1503.341433778858,24254.44753632761,
e_44,node_1,node_13,7,3307.3511543134873,11318.742183619554,
e_45,node_1,node_14,14,5111.360874848117,22637.484367239107,
e_46,node_17,node_0,30,3006.682867557716,48508.89507265522,
e_47,node_1,node_6,7,4510.024301336573,11318.742183619554,
e_48,node_1,node_7,8,9020.048602673147,12935.70535270806,
e_49,node_4,node_10,10,3608.0194410692593,16169.631690885073,
