id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_14,node_8,34,36,120,"['e_52', 'e_153', 'e_217', 'e_226']","['node_14', 'node_7', 'node_3', 'node_1', 'node_8']"
k_1,node_11,node_17,65,50,95,"['e_115', 'e_41', 'e_298']","['node_11', 'node_19', 'node_7', 'node_17']"
k_2,node_14,node_11,50,43,99,"['e_52', 'e_289']","['node_14', 'node_7', 'node_11']"
k_3,node_11,node_18,65,33,75,"['e_160', 'e_113']","['node_11', 'node_5', 'node_18']"
k_4,node_13,node_3,74,50,89,"['e_100', 'e_200', 'e_113', 'e_51', 'e_153']","['node_13', 'node_8', 'node_5', 'node_18', 'node_7', 'node_3']"
k_5,node_8,node_4,77,37,63,"['e_17', 'e_151']","['node_8', 'node_0', 'node_4']"
k_6,node_17,node_11,73,48,116,"['e_125', 'e_272']","['node_17', 'node_3', 'node_11']"
k_7,node_9,node_18,87,42,71,['e_118'],"['node_9', 'node_18']"
k_8,node_18,node_1,42,34,58,['e_292'],"['node_18', 'node_1']"
k_9,node_1,node_8,13,46,87,['e_226'],"['node_1', 'node_8']"
k_10,node_8,node_17,61,44,91,"['e_200', 'e_113', 'e_51', 'e_298']","['node_8', 'node_5', 'node_18', 'node_7', 'node_17']"
k_11,node_9,node_15,2,41,113,"['e_20', 'e_107', 'e_95']","['node_9', 'node_5', 'node_13', 'node_15']"
k_12,node_0,node_5,82,43,87,"['e_151', 'e_290']","['node_0', 'node_4', 'node_5']"
k_13,node_3,node_6,23,41,112,['e_163'],"['node_3', 'node_6']"
k_14,node_13,node_3,70,48,90,"['e_100', 'e_200', 'e_113', 'e_51', 'e_153']","['node_13', 'node_8', 'node_5', 'node_18', 'node_7', 'node_3']"
k_15,node_9,node_14,23,32,64,['e_5'],"['node_9', 'node_14']"
k_16,node_13,node_1,68,45,86,"['e_100', 'e_200', 'e_113', 'e_292']","['node_13', 'node_8', 'node_5', 'node_18', 'node_1']"
k_17,node_0,node_2,43,45,140,['e_11'],"['node_0', 'node_2']"
k_18,node_10,node_5,16,49,100,['e_202'],"['node_10', 'node_5']"
k_19,node_9,node_12,76,48,121,"['e_118', 'e_218']","['node_9', 'node_18', 'node_12']"
k_20,node_9,node_6,69,41,80,"['e_136', 'e_131']","['node_9', 'node_10', 'node_6']"
k_21,node_18,node_1,41,45,66,['e_292'],"['node_18', 'node_1']"
k_22,node_12,node_0,27,51,118,['e_267'],"['node_12', 'node_0']"
k_23,node_4,node_16,91,41,144,"['e_290', 'e_113', 'e_292', 'e_182']","['node_4', 'node_5', 'node_18', 'node_1', 'node_16']"
k_24,node_7,node_1,6,49,95,"['e_153', 'e_217']","['node_7', 'node_3', 'node_1']"
k_25,node_10,node_7,99,47,105,"['e_202', 'e_113', 'e_51']","['node_10', 'node_5', 'node_18', 'node_7']"
k_26,node_3,node_1,34,51,93,['e_217'],"['node_3', 'node_1']"
k_27,node_9,node_13,97,41,91,"['e_20', 'e_107']","['node_9', 'node_5', 'node_13']"
k_28,node_6,node_15,91,45,124,"['e_19', 'e_22']","['node_6', 'node_14', 'node_15']"
k_29,node_15,node_13,41,41,113,"['e_214', 'e_132', 'e_200', 'e_107']","['node_15', 'node_19', 'node_8', 'node_5', 'node_13']"
k_30,node_3,node_6,65,46,123,['e_163'],"['node_3', 'node_6']"
k_31,node_8,node_10,72,34,75,"['e_200', 'e_113', 'e_139']","['node_8', 'node_5', 'node_18', 'node_10']"
k_32,node_8,node_7,45,36,59,"['e_200', 'e_113', 'e_51']","['node_8', 'node_5', 'node_18', 'node_7']"
k_33,node_13,node_10,53,27,63,"['e_203', 'e_136']","['node_13', 'node_9', 'node_10']"
k_34,node_0,node_7,14,41,91,"['e_151', 'e_290', 'e_113', 'e_51']","['node_0', 'node_4', 'node_5', 'node_18', 'node_7']"
k_35,node_19,node_9,64,36,99,"['e_41', 'e_153', 'e_91']","['node_19', 'node_7', 'node_3', 'node_9']"
k_36,node_15,node_13,51,43,107,"['e_214', 'e_132', 'e_200', 'e_107']","['node_15', 'node_19', 'node_8', 'node_5', 'node_13']"
k_37,node_17,node_4,93,44,125,"['e_253', 'e_19', 'e_52', 'e_254', 'e_151']","['node_17', 'node_6', 'node_14', 'node_7', 'node_0', 'node_4']"
k_38,node_15,node_10,99,45,90,"['e_169', 'e_147', 'e_136']","['node_15', 'node_12', 'node_9', 'node_10']"
k_39,node_4,node_1,80,35,89,"['e_290', 'e_113', 'e_292']","['node_4', 'node_5', 'node_18', 'node_1']"
k_40,node_18,node_14,39,50,117,"['e_139', 'e_131', 'e_19']","['node_18', 'node_10', 'node_6', 'node_14']"
k_41,node_5,node_10,8,43,82,"['e_113', 'e_139']","['node_5', 'node_18', 'node_10']"
k_42,node_18,node_16,52,51,128,"['e_292', 'e_182']","['node_18', 'node_1', 'node_16']"
k_43,node_3,node_12,23,29,116,"['e_272', 'e_115', 'e_98']","['node_3', 'node_11', 'node_19', 'node_12']"
k_44,node_16,node_4,58,46,107,"['e_185', 'e_100', 'e_17', 'e_151']","['node_16', 'node_13', 'node_8', 'node_0', 'node_4']"
k_45,node_14,node_13,43,47,134,"['e_52', 'e_254', 'e_151', 'e_290', 'e_107']","['node_14', 'node_7', 'node_0', 'node_4', 'node_5', 'node_13']"
k_46,node_5,node_7,7,39,67,"['e_113', 'e_51']","['node_5', 'node_18', 'node_7']"
k_47,node_17,node_3,14,51,85,['e_125'],"['node_17', 'node_3']"
k_48,node_5,node_4,11,41,83,"['e_107', 'e_100', 'e_17', 'e_151']","['node_5', 'node_13', 'node_8', 'node_0', 'node_4']"
k_49,node_19,node_6,12,50,115,['e_197'],"['node_19', 'node_6']"
k_50,node_19,node_17,100,40,77,"['e_41', 'e_298']","['node_19', 'node_7', 'node_17']"
k_51,node_12,node_1,72,46,105,"['e_123', 'e_140']","['node_12', 'node_15', 'node_1']"
k_52,node_0,node_6,87,51,130,"['e_96', 'e_131']","['node_0', 'node_10', 'node_6']"
k_53,node_12,node_10,92,41,81,"['e_147', 'e_136']","['node_12', 'node_9', 'node_10']"
k_54,node_2,node_10,21,46,137,"['e_76', 'e_226', 'e_200', 'e_113', 'e_139']","['node_2', 'node_1', 'node_8', 'node_5', 'node_18', 'node_10']"
k_55,node_9,node_8,9,56,120,"['e_20', 'e_107', 'e_100']","['node_9', 'node_5', 'node_13', 'node_8']"
k_56,node_18,node_10,18,51,80,['e_139'],"['node_18', 'node_10']"
k_57,node_15,node_10,4,51,94,"['e_169', 'e_147', 'e_136']","['node_15', 'node_12', 'node_9', 'node_10']"
k_58,node_11,node_15,57,44,110,"['e_160', 'e_107', 'e_95']","['node_11', 'node_5', 'node_13', 'node_15']"
k_59,node_14,node_11,74,39,97,"['e_52', 'e_289']","['node_14', 'node_7', 'node_11']"
k_60,node_16,node_0,56,46,106,"['e_185', 'e_100', 'e_17']","['node_16', 'node_13', 'node_8', 'node_0']"
k_61,node_13,node_5,22,55,82,"['e_100', 'e_200']","['node_13', 'node_8', 'node_5']"
k_62,node_5,node_19,59,51,102,"['e_107', 'e_95', 'e_214']","['node_5', 'node_13', 'node_15', 'node_19']"
k_63,node_17,node_6,94,38,77,['e_253'],"['node_17', 'node_6']"
k_64,node_16,node_12,9,33,94,"['e_185', 'e_95', 'e_169']","['node_16', 'node_13', 'node_15', 'node_12']"
k_65,node_13,node_18,72,38,74,"['e_100', 'e_200', 'e_113']","['node_13', 'node_8', 'node_5', 'node_18']"
k_66,node_12,node_5,44,51,112,"['e_147', 'e_20']","['node_12', 'node_9', 'node_5']"
k_67,node_12,node_1,27,36,96,"['e_123', 'e_140']","['node_12', 'node_15', 'node_1']"
k_68,node_4,node_16,77,41,144,"['e_290', 'e_113', 'e_292', 'e_182']","['node_4', 'node_5', 'node_18', 'node_1', 'node_16']"
k_69,node_15,node_10,81,51,93,"['e_169', 'e_147', 'e_136']","['node_15', 'node_12', 'node_9', 'node_10']"
k_70,node_3,node_19,77,55,106,"['e_272', 'e_115']","['node_3', 'node_11', 'node_19']"
k_71,node_7,node_18,55,50,124,"['e_254', 'e_151', 'e_290', 'e_113']","['node_7', 'node_0', 'node_4', 'node_5', 'node_18']"
k_72,node_1,node_15,53,41,119,"['e_226', 'e_200', 'e_107', 'e_95']","['node_1', 'node_8', 'node_5', 'node_13', 'node_15']"
k_73,node_11,node_9,93,46,108,"['e_57', 'e_91']","['node_11', 'node_3', 'node_9']"
k_74,node_5,node_16,24,35,113,"['e_113', 'e_292', 'e_182']","['node_5', 'node_18', 'node_1', 'node_16']"
k_75,node_5,node_19,4,54,108,"['e_107', 'e_95', 'e_214']","['node_5', 'node_13', 'node_15', 'node_19']"
k_76,node_1,node_14,48,37,128,"['e_226', 'e_236', 'e_5']","['node_1', 'node_8', 'node_9', 'node_14']"
k_77,node_4,node_18,38,34,78,"['e_290', 'e_113']","['node_4', 'node_5', 'node_18']"
k_78,node_17,node_15,57,38,134,"['e_253', 'e_19', 'e_22']","['node_17', 'node_6', 'node_14', 'node_15']"
k_79,node_6,node_1,88,48,98,"['e_67', 'e_217']","['node_6', 'node_3', 'node_1']"
k_80,node_16,node_10,66,44,102,"['e_185', 'e_203', 'e_136']","['node_16', 'node_13', 'node_9', 'node_10']"
k_81,node_9,node_7,89,51,85,"['e_118', 'e_51']","['node_9', 'node_18', 'node_7']"
k_82,node_1,node_12,62,46,130,"['e_226', 'e_200', 'e_107', 'e_95', 'e_169']","['node_1', 'node_8', 'node_5', 'node_13', 'node_15', 'node_12']"
k_83,node_19,node_16,30,25,93,['e_227'],"['node_19', 'node_16']"
k_84,node_3,node_6,65,39,114,['e_163'],"['node_3', 'node_6']"
k_85,node_9,node_6,3,45,90,"['e_136', 'e_131']","['node_9', 'node_10', 'node_6']"
k_86,node_9,node_2,83,46,106,"['e_5', 'e_258']","['node_9', 'node_14', 'node_2']"
k_87,node_15,node_3,66,35,67,"['e_214', 'e_41', 'e_153']","['node_15', 'node_19', 'node_7', 'node_3']"
k_88,node_1,node_9,17,43,114,"['e_226', 'e_236']","['node_1', 'node_8', 'node_9']"
k_89,node_10,node_15,82,56,134,"['e_202', 'e_107', 'e_95']","['node_10', 'node_5', 'node_13', 'node_15']"
k_90,node_13,node_18,55,42,76,"['e_100', 'e_200', 'e_113']","['node_13', 'node_8', 'node_5', 'node_18']"
k_91,node_5,node_17,23,42,81,"['e_113', 'e_51', 'e_298']","['node_5', 'node_18', 'node_7', 'node_17']"
k_92,node_1,node_10,64,37,107,"['e_226', 'e_200', 'e_113', 'e_139']","['node_1', 'node_8', 'node_5', 'node_18', 'node_10']"
k_93,node_19,node_5,79,46,90,"['e_132', 'e_200']","['node_19', 'node_8', 'node_5']"
k_94,node_18,node_0,35,36,80,"['e_51', 'e_254']","['node_18', 'node_7', 'node_0']"
k_95,node_10,node_18,46,43,92,"['e_202', 'e_113']","['node_10', 'node_5', 'node_18']"
k_96,node_15,node_17,50,32,80,"['e_214', 'e_41', 'e_298']","['node_15', 'node_19', 'node_7', 'node_17']"
k_97,node_4,node_1,49,42,95,"['e_290', 'e_113', 'e_292']","['node_4', 'node_5', 'node_18', 'node_1']"
k_98,node_17,node_14,71,26,71,"['e_253', 'e_19']","['node_17', 'node_6', 'node_14']"
k_99,node_4,node_7,42,58,107,"['e_290', 'e_113', 'e_51']","['node_4', 'node_5', 'node_18', 'node_7']"
k_100,node_1,node_8,6,51,97,['e_226'],"['node_1', 'node_8']"
k_101,node_1,node_16,31,59,120,['e_182'],"['node_1', 'node_16']"
k_102,node_5,node_1,71,44,73,"['e_113', 'e_292']","['node_5', 'node_18', 'node_1']"
k_103,node_7,node_3,13,51,69,['e_153'],"['node_7', 'node_3']"
k_104,node_3,node_9,79,37,84,['e_91'],"['node_3', 'node_9']"
k_105,node_7,node_15,12,51,154,"['e_254', 'e_151', 'e_222']","['node_7', 'node_0', 'node_4', 'node_15']"
k_106,node_8,node_11,17,48,110,"['e_200', 'e_113', 'e_51', 'e_289']","['node_8', 'node_5', 'node_18', 'node_7', 'node_11']"
k_107,node_5,node_13,46,24,51,['e_107'],"['node_5', 'node_13']"
k_108,node_1,node_15,20,43,123,"['e_226', 'e_200', 'e_107', 'e_95']","['node_1', 'node_8', 'node_5', 'node_13', 'node_15']"
k_109,node_16,node_4,36,46,105,"['e_185', 'e_100', 'e_17', 'e_151']","['node_16', 'node_13', 'node_8', 'node_0', 'node_4']"
