id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_2,node_21,100,50,184,"['e_210', 'e_271', 'e_325', 'e_190']","['node_2', 'node_23', 'node_7', 'node_5', 'node_21']"
k_1,node_21,node_18,44,71,141,"['e_226', 'e_358', 'e_86', 'e_127']","['node_21', 'node_4', 'node_5', 'node_17', 'node_18']"
k_2,node_7,node_4,9,67,136,"['e_27', 'e_267', 'e_110', 'e_309']","['node_7', 'node_6', 'node_20', 'node_14', 'node_4']"
k_3,node_5,node_24,77,75,104,"['e_86', 'e_215']","['node_5', 'node_17', 'node_24']"
k_4,node_11,node_16,77,48,96,"['e_44', 'e_319']","['node_11', 'node_1', 'node_16']"
k_5,node_15,node_21,54,42,173,"['e_259', 'e_296']","['node_15', 'node_0', 'node_21']"
k_6,node_20,node_11,46,98,203,"['e_110', 'e_35', 'e_135']","['node_20', 'node_14', 'node_1', 'node_11']"
k_7,node_6,node_8,27,38,121,"['e_267', 'e_198', 'e_23', 'e_126']","['node_6', 'node_20', 'node_18', 'node_17', 'node_8']"
k_8,node_4,node_20,4,63,164,"['e_358', 'e_86', 'e_5', 'e_293']","['node_4', 'node_5', 'node_17', 'node_3', 'node_20']"
k_9,node_1,node_18,46,70,122,"['e_135', 'e_48', 'e_293', 'e_198']","['node_1', 'node_11', 'node_3', 'node_20', 'node_18']"
k_10,node_9,node_21,41,24,167,"['e_84', 'e_223', 'e_278', 'e_190']","['node_9', 'node_8', 'node_18', 'node_5', 'node_21']"
k_11,node_17,node_21,3,60,186,"['e_215', 'e_71']","['node_17', 'node_24', 'node_21']"
k_12,node_18,node_20,40,70,145,"['e_23', 'e_5', 'e_293']","['node_18', 'node_17', 'node_3', 'node_20']"
k_13,node_10,node_12,51,34,94,"['e_317', 'e_354', 'e_207']","['node_10', 'node_2', 'node_13', 'node_12']"
k_14,node_11,node_7,87,56,147,"['e_48', 'e_293', 'e_161']","['node_11', 'node_3', 'node_20', 'node_7']"
k_15,node_23,node_24,28,67,123,['e_232'],"['node_23', 'node_24']"
k_16,node_8,node_18,81,23,36,['e_223'],"['node_8', 'node_18']"
k_17,node_17,node_19,44,42,137,"['e_266', 'e_164', 'e_317', 'e_289']","['node_17', 'node_12', 'node_10', 'node_2', 'node_19']"
k_18,node_9,node_13,34,73,133,"['e_241', 'e_346']","['node_9', 'node_15', 'node_13']"
k_19,node_20,node_15,67,60,144,"['e_110', 'e_147']","['node_20', 'node_14', 'node_15']"
k_20,node_11,node_10,46,57,120,"['e_154', 'e_164']","['node_11', 'node_12', 'node_10']"
k_21,node_6,node_16,13,57,85,"['e_15', 'e_37']","['node_6', 'node_22', 'node_16']"
k_22,node_22,node_0,35,54,154,"['e_166', 'e_195']","['node_22', 'node_7', 'node_0']"
k_23,node_14,node_2,40,50,102,['e_14'],"['node_14', 'node_2']"
k_24,node_0,node_20,17,62,122,"['e_265', 'e_5', 'e_293']","['node_0', 'node_17', 'node_3', 'node_20']"
k_25,node_7,node_1,38,66,158,"['e_325', 'e_86', 'e_215', 'e_70', 'e_114']","['node_7', 'node_5', 'node_17', 'node_24', 'node_9', 'node_1']"
k_26,node_20,node_24,27,81,146,"['e_198', 'e_23', 'e_215']","['node_20', 'node_18', 'node_17', 'node_24']"
k_27,node_21,node_14,37,35,96,"['e_226', 'e_111', 'e_196']","['node_21', 'node_4', 'node_16', 'node_14']"
k_28,node_15,node_7,99,31,103,"['e_259', 'e_32', 'e_166']","['node_15', 'node_0', 'node_22', 'node_7']"
k_29,node_2,node_11,39,31,121,"['e_210', 'e_148', 'e_135']","['node_2', 'node_23', 'node_1', 'node_11']"
k_30,node_0,node_11,59,59,148,"['e_265', 'e_215', 'e_70', 'e_114', 'e_135']","['node_0', 'node_17', 'node_24', 'node_9', 'node_1', 'node_11']"
k_31,node_8,node_15,100,81,149,"['e_223', 'e_23', 'e_215', 'e_70', 'e_241']","['node_8', 'node_18', 'node_17', 'node_24', 'node_9', 'node_15']"
k_32,node_10,node_5,24,40,123,"['e_317', 'e_210', 'e_271', 'e_325']","['node_10', 'node_2', 'node_23', 'node_7', 'node_5']"
