id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_12,node_16,58,80,167,"['e_156', 'e_49', 'e_142', 'e_87']","['node_12', 'node_10', 'node_11', 'node_5', 'node_16']"
k_1,node_11,node_13,48,63,112,"['e_195', 'e_110']","['node_11', 'node_15', 'node_13']"
k_2,node_3,node_7,89,87,167,"['e_199', 'e_69', 'e_119']","['node_3', 'node_9', 'node_6', 'node_7']"
k_3,node_4,node_10,10,74,156,"['e_112', 'e_156']","['node_4', 'node_12', 'node_10']"
k_4,node_15,node_8,87,59,138,"['e_110', 'e_179', 'e_97']","['node_15', 'node_13', 'node_3', 'node_8']"
k_5,node_5,node_0,84,89,222,"['e_87', 'e_180', 'e_119', 'e_15']","['node_5', 'node_16', 'node_6', 'node_7', 'node_0']"
k_6,node_0,node_10,66,66,163,"['e_229', 'e_48']","['node_0', 'node_17', 'node_10']"
k_7,node_2,node_5,15,76,183,"['e_189', 'e_48', 'e_49', 'e_142']","['node_2', 'node_17', 'node_10', 'node_11', 'node_5']"
k_8,node_3,node_4,11,77,179,"['e_199', 'e_69', 'e_192']","['node_3', 'node_9', 'node_6', 'node_4']"
k_9,node_11,node_3,62,56,152,"['e_195', 'e_110', 'e_179']","['node_11', 'node_15', 'node_13', 'node_3']"
k_10,node_4,node_15,34,67,130,['e_96'],"['node_4', 'node_15']"
k_11,node_3,node_13,91,74,176,['e_95'],"['node_3', 'node_13']"
k_12,node_15,node_7,31,54,99,"['e_110', 'e_200', 'e_119']","['node_15', 'node_13', 'node_6', 'node_7']"
k_13,node_18,node_2,78,75,190,"['e_204', 'e_193', 'e_153']","['node_18', 'node_15', 'node_9', 'node_2']"
k_14,node_16,node_14,73,61,170,"['e_180', 'e_166']","['node_16', 'node_6', 'node_14']"
k_15,node_1,node_13,14,55,110,"['e_141', 'e_153', 'e_58']","['node_1', 'node_9', 'node_2', 'node_13']"
k_16,node_2,node_14,12,79,182,"['e_58', 'e_200', 'e_166']","['node_2', 'node_13', 'node_6', 'node_14']"
k_17,node_8,node_12,30,62,185,"['e_22', 'e_11']","['node_8', 'node_2', 'node_12']"
k_18,node_12,node_4,29,76,141,"['e_156', 'e_92', 'e_192']","['node_12', 'node_10', 'node_6', 'node_4']"
k_19,node_18,node_8,9,71,184,"['e_204', 'e_110', 'e_179', 'e_97']","['node_18', 'node_15', 'node_13', 'node_3', 'node_8']"
k_20,node_18,node_3,63,56,162,"['e_204', 'e_110', 'e_179']","['node_18', 'node_15', 'node_13', 'node_3']"
k_21,node_4,node_15,63,75,140,['e_96'],"['node_4', 'node_15']"
k_22,node_7,node_11,72,73,192,"['e_213', 'e_112', 'e_156', 'e_49']","['node_7', 'node_4', 'node_12', 'node_10', 'node_11']"
k_23,node_11,node_5,23,70,110,['e_142'],"['node_11', 'node_5']"
k_24,node_11,node_15,52,58,108,['e_195'],"['node_11', 'node_15']"
k_25,node_6,node_3,95,58,171,"['e_119', 'e_132']","['node_6', 'node_7', 'node_3']"
k_26,node_5,node_11,53,65,141,"['e_87', 'e_208', 'e_49']","['node_5', 'node_16', 'node_10', 'node_11']"
k_27,node_12,node_5,75,69,128,"['e_156', 'e_49', 'e_142']","['node_12', 'node_10', 'node_11', 'node_5']"
k_28,node_7,node_18,64,60,181,['e_188'],"['node_7', 'node_18']"
k_29,node_14,node_3,55,62,153,['e_120'],"['node_14', 'node_3']"
k_30,node_7,node_18,68,52,170,['e_188'],"['node_7', 'node_18']"
k_31,node_10,node_8,52,69,141,"['e_92', 'e_119', 'e_50']","['node_10', 'node_6', 'node_7', 'node_8']"
k_32,node_16,node_11,4,58,110,"['e_208', 'e_49']","['node_16', 'node_10', 'node_11']"
k_33,node_7,node_19,67,58,168,"['e_213', 'e_96', 'e_163']","['node_7', 'node_4', 'node_15', 'node_19']"
k_34,node_7,node_3,79,51,159,['e_132'],"['node_7', 'node_3']"
k_35,node_15,node_19,99,62,93,['e_163'],"['node_15', 'node_19']"
k_36,node_0,node_5,22,54,150,"['e_160', 'e_186']","['node_0', 'node_9', 'node_5']"
k_37,node_2,node_16,63,70,152,"['e_58', 'e_60']","['node_2', 'node_13', 'node_16']"
k_38,node_7,node_2,10,86,178,['e_144'],"['node_7', 'node_2']"
k_39,node_11,node_12,39,75,177,"['e_195', 'e_163', 'e_88']","['node_11', 'node_15', 'node_19', 'node_12']"
