id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_17,node_1,175,16827.11595959596,79248.62717931249,
e_1,node_17,node_13,136,9876.785454545456,61912.98998383789,
e_2,node_6,node_8,145,10608.399191919192,66040.52264942708,
e_3,node_0,node_18,109,13351.950707070708,49530.39198707031,
e_4,node_2,node_18,151,14632.274747474748,68517.04224878059,
e_5,node_10,node_3,78,10974.206060606062,35496.780924067054,
e_6,node_15,node_7,25,5852.909898989899,11557.091463649738,
e_7,node_5,node_14,138,4938.392727272728,62738.496516955725,
e_8,node_18,node_10,93,2743.5515151515156,42100.83318900976,
e_9,node_9,node_17,67,13717.757575757576,30543.741725360025,
e_10,node_6,node_19,122,1463.2274747474748,55308.93771889518,
e_11,node_2,node_12,51,9693.882020202022,23114.182927299476,
e_12,node_1,node_13,153,9145.171717171717,69342.54878189844,
e_13,node_2,node_4,124,7499.040808080808,56134.44425201302,
e_14,node_19,node_11,89,12437.433535353535,40449.82012277409,
e_15,node_7,node_0,58,12620.336969696971,26416.209059770834,
e_16,node_9,node_7,33,8962.268282828283,14859.117596121094,
e_17,node_15,node_11,89,6218.716767676768,40449.82012277409,
e_18,node_9,node_11,135,3658.068686868687,61087.48345072005,
e_19,node_7,node_10,175,4755.489292929293,79248.62717931249,
e_20,node_10,node_1,155,17558.729696969698,70168.05531501627,
e_21,node_1,node_8,149,10059.68888888889,67691.53571566276,
e_22,node_8,node_2,49,8962.268282828283,22288.67639418164,
e_23,node_6,node_10,111,3840.9721212121212,50355.89852018815,
e_24,node_10,node_9,176,7864.8476767676775,80074.13371243034,
e_25,node_1,node_5,4,17741.633131313134,1651.0130662356771,
e_26,node_4,node_18,129,3109.358383838384,58610.963851366534,
e_27,node_16,node_4,149,182.90343434343436,67691.53571566276,
e_28,node_0,node_4,16,2011.937777777778,7429.558798060547,
e_29,node_14,node_17,120,17192.92282828283,54483.43118577734,
e_30,node_0,node_16,80,17375.826262626262,36322.287457184895,
e_31,node_18,node_2,116,10974.206060606062,52832.41811954167,
e_32,node_6,node_13,138,4938.392727272728,62738.496516955725,
e_33,node_11,node_1,127,7133.23393939394,57785.45731824869,
e_34,node_3,node_19,153,182.90343434343436,69342.54878189844,
e_35,node_8,node_6,118,9145.171717171717,53657.9246526595,
e_36,node_14,node_7,5,17558.729696969698,2476.5195993535153,
e_37,node_6,node_18,156,15546.79191919192,70993.56184813411,
e_38,node_5,node_10,180,13717.757575757576,81725.146778666,
e_39,node_2,node_7,173,4572.585858585859,78423.12064619466,
e_40,node_16,node_3,93,5487.103030303031,42100.83318900976,
e_41,node_9,node_10,144,11340.01292929293,65215.01611630924,
e_42,node_6,node_16,162,1280.3240404040405,73470.08144748762,
e_43,node_15,node_18,53,15180.98505050505,23939.689460417318,
e_44,node_3,node_4,82,1097.4206060606061,37147.793990302736,
e_45,node_1,node_16,173,5121.296161616162,78423.12064619466,
e_46,node_0,node_8,105,4755.489292929293,47879.378920834635,
e_47,node_12,node_19,182,16278.405656565657,82550.65331178386,
