id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_14,node_2,85,38,76,"['e_42', 'e_32', 'e_249']","['node_14', 'node_7', 'node_10', 'node_2']"
k_1,node_17,node_2,29,48,81,['e_118'],"['node_17', 'node_2']"
k_2,node_14,node_11,86,65,104,"['e_42', 'e_207']","['node_14', 'node_7', 'node_11']"
k_3,node_13,node_6,27,84,155,"['e_74', 'e_32', 'e_23']","['node_13', 'node_7', 'node_10', 'node_6']"
k_4,node_17,node_19,77,46,105,"['e_29', 'e_161', 'e_246']","['node_17', 'node_11', 'node_5', 'node_19']"
k_5,node_16,node_4,27,80,148,"['e_72', 'e_119', 'e_183']","['node_16', 'node_10', 'node_17', 'node_4']"
k_6,node_1,node_16,16,64,155,"['e_86', 'e_246', 'e_0', 'e_262']","['node_1', 'node_5', 'node_19', 'node_4', 'node_16']"
k_7,node_12,node_17,37,57,139,"['e_190', 'e_32', 'e_119']","['node_12', 'node_7', 'node_10', 'node_17']"
k_8,node_15,node_13,34,34,92,['e_192'],"['node_15', 'node_13']"
k_9,node_19,node_5,21,52,84,['e_164'],"['node_19', 'node_5']"
k_10,node_10,node_15,29,20,83,"['e_119', 'e_130']","['node_10', 'node_17', 'node_15']"
k_11,node_10,node_2,64,46,84,['e_249'],"['node_10', 'node_2']"
k_12,node_8,node_1,3,68,146,"['e_38', 'e_106']","['node_8', 'node_6', 'node_1']"
k_13,node_2,node_0,83,49,133,"['e_222', 'e_132', 'e_155']","['node_2', 'node_3', 'node_5', 'node_0']"
k_14,node_6,node_14,1,47,133,"['e_106', 'e_86', 'e_246', 'e_245']","['node_6', 'node_1', 'node_5', 'node_19', 'node_14']"
k_15,node_1,node_5,68,46,94,['e_86'],"['node_1', 'node_5']"
k_16,node_2,node_3,54,43,78,['e_222'],"['node_2', 'node_3']"
k_17,node_16,node_12,84,49,115,"['e_72', 'e_81']","['node_16', 'node_10', 'node_12']"
k_18,node_2,node_15,40,20,88,"['e_104', 'e_130']","['node_2', 'node_17', 'node_15']"
k_19,node_12,node_0,97,23,108,"['e_44', 'e_276', 'e_51']","['node_12', 'node_4', 'node_18', 'node_0']"
k_20,node_7,node_6,52,55,105,"['e_32', 'e_23']","['node_7', 'node_10', 'node_6']"
k_21,node_19,node_11,30,39,85,"['e_0', 'e_276', 'e_170']","['node_19', 'node_4', 'node_18', 'node_11']"
k_22,node_2,node_14,4,39,91,"['e_222', 'e_175']","['node_2', 'node_3', 'node_14']"
k_23,node_13,node_2,4,37,90,"['e_74', 'e_32', 'e_249']","['node_13', 'node_7', 'node_10', 'node_2']"
k_24,node_3,node_15,51,43,123,"['e_175', 'e_42', 'e_100']","['node_3', 'node_14', 'node_7', 'node_15']"
k_25,node_3,node_13,31,59,136,"['e_175', 'e_107', 'e_239']","['node_3', 'node_14', 'node_6', 'node_13']"
k_26,node_13,node_11,99,35,87,"['e_74', 'e_207']","['node_13', 'node_7', 'node_11']"
k_27,node_0,node_8,94,31,111,"['e_116', 'e_74', 'e_49']","['node_0', 'node_13', 'node_7', 'node_8']"
k_28,node_0,node_11,56,54,126,"['e_116', 'e_74', 'e_207']","['node_0', 'node_13', 'node_7', 'node_11']"
k_29,node_2,node_11,72,38,98,"['e_104', 'e_29']","['node_2', 'node_17', 'node_11']"
k_30,node_9,node_19,86,70,131,"['e_128', 'e_246']","['node_9', 'node_5', 'node_19']"
k_31,node_16,node_12,88,51,119,"['e_72', 'e_81']","['node_16', 'node_10', 'node_12']"
k_32,node_9,node_11,80,53,114,['e_231'],"['node_9', 'node_11']"
k_33,node_12,node_13,88,32,101,['e_24'],"['node_12', 'node_13']"
k_34,node_12,node_15,88,43,106,['e_66'],"['node_12', 'node_15']"
k_35,node_19,node_4,59,75,91,['e_0'],"['node_19', 'node_4']"
k_36,node_1,node_9,47,65,164,"['e_176', 'e_249', 'e_33']","['node_1', 'node_10', 'node_2', 'node_9']"
k_37,node_10,node_5,87,57,116,"['e_249', 'e_222', 'e_132']","['node_10', 'node_2', 'node_3', 'node_5']"
k_38,node_2,node_3,37,58,89,['e_222'],"['node_2', 'node_3']"
k_39,node_10,node_17,94,66,95,['e_119'],"['node_10', 'node_17']"
k_40,node_9,node_16,91,53,109,"['e_120', 'e_262']","['node_9', 'node_4', 'node_16']"
k_41,node_10,node_18,16,33,84,"['e_119', 'e_183', 'e_276']","['node_10', 'node_17', 'node_4', 'node_18']"
k_42,node_8,node_6,65,29,102,['e_38'],"['node_8', 'node_6']"
k_43,node_12,node_8,49,16,101,"['e_190', 'e_49']","['node_12', 'node_7', 'node_8']"
k_44,node_13,node_10,18,52,88,"['e_74', 'e_32']","['node_13', 'node_7', 'node_10']"
k_45,node_18,node_1,76,56,113,"['e_170', 'e_161', 'e_31']","['node_18', 'node_11', 'node_5', 'node_1']"
k_46,node_0,node_2,67,47,130,"['e_116', 'e_74', 'e_32', 'e_249']","['node_0', 'node_13', 'node_7', 'node_10', 'node_2']"
k_47,node_19,node_6,12,41,90,"['e_140', 'e_23']","['node_19', 'node_10', 'node_6']"
k_48,node_7,node_16,45,31,94,"['e_32', 'e_119', 'e_183', 'e_262']","['node_7', 'node_10', 'node_17', 'node_4', 'node_16']"
k_49,node_10,node_5,54,40,96,"['e_249', 'e_222', 'e_132']","['node_10', 'node_2', 'node_3', 'node_5']"
k_50,node_4,node_14,90,36,101,"['e_276', 'e_15']","['node_4', 'node_18', 'node_14']"
k_51,node_1,node_15,76,71,163,"['e_176', 'e_119', 'e_130']","['node_1', 'node_10', 'node_17', 'node_15']"
k_52,node_19,node_15,13,55,121,"['e_140', 'e_119', 'e_130']","['node_19', 'node_10', 'node_17', 'node_15']"
k_53,node_12,node_5,71,23,78,['e_134'],"['node_12', 'node_5']"
k_54,node_7,node_13,93,53,135,"['e_32', 'e_23', 'e_239']","['node_7', 'node_10', 'node_6', 'node_13']"
k_55,node_8,node_18,48,41,92,"['e_88', 'e_276']","['node_8', 'node_4', 'node_18']"
k_56,node_8,node_17,38,47,105,['e_288'],"['node_8', 'node_17']"
k_57,node_12,node_8,49,69,152,"['e_190', 'e_49']","['node_12', 'node_7', 'node_8']"
k_58,node_9,node_16,86,73,130,"['e_120', 'e_262']","['node_9', 'node_4', 'node_16']"
k_59,node_5,node_12,53,60,122,"['e_246', 'e_140', 'e_81']","['node_5', 'node_19', 'node_10', 'node_12']"
k_60,node_2,node_3,42,31,67,['e_222'],"['node_2', 'node_3']"
k_61,node_16,node_15,46,71,158,"['e_72', 'e_119', 'e_130']","['node_16', 'node_10', 'node_17', 'node_15']"
k_62,node_0,node_2,8,33,111,"['e_116', 'e_74', 'e_32', 'e_249']","['node_0', 'node_13', 'node_7', 'node_10', 'node_2']"
k_63,node_1,node_6,63,35,58,['e_202'],"['node_1', 'node_6']"
