id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_22,node_2,136,111.30239520958085,70012.73677934468,
e_1,node_11,node_18,29,3153.5678642714574,14936.050512926866,
e_2,node_9,node_21,96,111.30239520958085,49475.667324070244,
e_3,node_14,node_6,149,3190.668662674651,76547.25887875019,
e_4,node_13,node_12,71,2597.055888223553,36406.62312525923,
e_5,node_2,node_13,100,408.10878243512974,51342.6736381861,
e_6,node_23,node_2,182,482.310379241517,93350.3157057929,
e_7,node_11,node_8,44,1298.5279441117766,22404.075769390296,
e_8,node_5,node_2,113,2819.6606786427146,57877.1957375916,
e_9,node_6,node_24,4,3413.2734530938123,1867.0063141158582,
e_10,node_18,node_19,111,1855.0399201596808,56943.69258053367,
e_11,node_21,node_22,175,927.5199600798404,89616.30307756118,
e_12,node_16,node_12,145,1298.5279441117766,74680.25256463433,
e_13,node_22,node_21,133,2040.5439121756488,68145.73046522883,
e_14,node_9,node_6,56,667.814371257485,28938.5978687958,
e_15,node_7,node_9,120,445.2095808383234,61611.20836582332,
e_16,node_6,node_23,100,1224.3263473053894,51342.6736381861,
e_17,node_0,node_22,136,1187.2255489021957,70012.73677934468,
e_18,node_1,node_21,178,148.40319361277446,91483.30939167704,
e_19,node_19,node_17,125,1558.2335329341317,64411.71783699711,
e_20,node_10,node_13,164,2114.745508982036,84015.28413521362,
e_21,node_12,node_8,182,296.8063872255489,93350.3157057929,
e_22,node_24,node_15,49,445.2095808383234,25204.585240564084,
e_23,node_15,node_11,9,3264.870259481038,4667.5157852896455,
e_24,node_16,node_23,49,1298.5279441117766,25204.585240564084,
e_25,node_5,node_13,98,3598.7774451097807,50409.17048112817,
e_26,node_3,node_1,113,3710.0798403193617,57877.1957375916,
e_27,node_9,node_17,107,1892.1407185628743,55076.68626641782,
e_28,node_12,node_18,158,1892.1407185628743,81214.77466403983,
e_29,node_1,node_23,22,1298.5279441117766,11202.037884695148,
e_30,node_9,node_24,140,296.8063872255489,71879.74309346054,
e_31,node_21,node_11,31,2819.6606786427146,15869.553669984794,
e_32,node_24,node_7,158,148.40319361277446,81214.77466403983,
e_33,node_2,node_4,127,1224.3263473053894,65345.22099405504,
e_34,node_17,node_16,53,3005.164670658683,27071.591554679944,
e_35,node_15,node_0,175,1706.6367265469062,89616.30307756118,
e_36,node_18,node_1,113,1817.939121756487,57877.1957375916,
