id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_19,node_2,56,36,89,"['e_273', 'e_193']","['node_19', 'node_14', 'node_2']"
k_1,node_19,node_3,74,50,97,"['e_286', 'e_49', 'e_1', 'e_224']","['node_19', 'node_9', 'node_6', 'node_12', 'node_3']"
k_2,node_4,node_16,85,38,116,"['e_122', 'e_225', 'e_61', 'e_278']","['node_4', 'node_7', 'node_6', 'node_18', 'node_16']"
k_3,node_12,node_17,41,37,67,"['e_239', 'e_32']","['node_12', 'node_7', 'node_17']"
k_4,node_18,node_11,9,43,94,"['e_4', 'e_152']","['node_18', 'node_5', 'node_11']"
k_5,node_5,node_0,49,29,63,"['e_20', 'e_116']","['node_5', 'node_10', 'node_0']"
k_6,node_17,node_3,86,35,62,['e_121'],"['node_17', 'node_3']"
k_7,node_18,node_15,11,40,105,"['e_4', 'e_152', 'e_285']","['node_18', 'node_5', 'node_11', 'node_15']"
k_8,node_5,node_11,62,39,68,['e_152'],"['node_5', 'node_11']"
k_9,node_1,node_12,89,40,126,"['e_215', 'e_17', 'e_122', 'e_225', 'e_1']","['node_1', 'node_16', 'node_4', 'node_7', 'node_6', 'node_12']"
k_10,node_1,node_19,86,39,103,"['e_12', 'e_146', 'e_73']","['node_1', 'node_13', 'node_0', 'node_19']"
k_11,node_4,node_19,9,40,102,"['e_168', 'e_254']","['node_4', 'node_8', 'node_19']"
k_12,node_18,node_17,24,34,82,"['e_4', 'e_84']","['node_18', 'node_5', 'node_17']"
k_13,node_0,node_17,75,41,118,"['e_73', 'e_286', 'e_49', 'e_1', 'e_239', 'e_32']","['node_0', 'node_19', 'node_9', 'node_6', 'node_12', 'node_7', 'node_17']"
k_14,node_4,node_6,67,41,68,"['e_122', 'e_225']","['node_4', 'node_7', 'node_6']"
k_15,node_14,node_13,23,40,105,"['e_193', 'e_105', 'e_196']","['node_14', 'node_2', 'node_8', 'node_13']"
k_16,node_16,node_5,85,34,117,"['e_250', 'e_4']","['node_16', 'node_18', 'node_5']"
k_17,node_8,node_17,35,54,120,"['e_196', 'e_23']","['node_8', 'node_13', 'node_17']"
k_18,node_13,node_6,94,28,95,"['e_146', 'e_73', 'e_286', 'e_49']","['node_13', 'node_0', 'node_19', 'node_9', 'node_6']"
k_19,node_17,node_11,95,45,108,"['e_68', 'e_179']","['node_17', 'node_10', 'node_11']"
k_20,node_2,node_8,28,48,75,['e_105'],"['node_2', 'node_8']"
k_21,node_11,node_19,27,42,78,"['e_285', 'e_243']","['node_11', 'node_15', 'node_19']"
k_22,node_16,node_19,6,33,105,"['e_17', 'e_168', 'e_254']","['node_16', 'node_4', 'node_8', 'node_19']"
k_23,node_1,node_0,22,41,94,"['e_12', 'e_146']","['node_1', 'node_13', 'node_0']"
k_24,node_8,node_0,37,41,81,"['e_254', 'e_9']","['node_8', 'node_19', 'node_0']"
k_25,node_17,node_16,58,42,109,['e_170'],"['node_17', 'node_16']"
k_26,node_12,node_2,10,43,79,"['e_239', 'e_15']","['node_12', 'node_7', 'node_2']"
k_27,node_19,node_6,50,46,74,"['e_286', 'e_49']","['node_19', 'node_9', 'node_6']"
k_28,node_14,node_6,16,49,94,"['e_193', 'e_288']","['node_14', 'node_2', 'node_6']"
k_29,node_5,node_4,83,46,58,['e_203'],"['node_5', 'node_4']"
k_30,node_16,node_1,61,45,111,"['e_58', 'e_281']","['node_16', 'node_17', 'node_1']"
k_31,node_9,node_19,39,42,98,"['e_56', 'e_73']","['node_9', 'node_0', 'node_19']"
k_32,node_16,node_5,10,44,122,"['e_250', 'e_4']","['node_16', 'node_18', 'node_5']"
k_33,node_8,node_2,13,49,121,"['e_254', 'e_273', 'e_193']","['node_8', 'node_19', 'node_14', 'node_2']"
k_34,node_16,node_8,84,44,105,"['e_17', 'e_168']","['node_16', 'node_4', 'node_8']"
k_35,node_19,node_17,67,44,113,"['e_286', 'e_49', 'e_1', 'e_239', 'e_32']","['node_19', 'node_9', 'node_6', 'node_12', 'node_7', 'node_17']"
k_36,node_3,node_0,85,53,116,"['e_109', 'e_254', 'e_9']","['node_3', 'node_8', 'node_19', 'node_0']"
k_37,node_14,node_2,100,50,74,['e_193'],"['node_14', 'node_2']"
k_38,node_13,node_18,24,62,141,"['e_146', 'e_73', 'e_40']","['node_13', 'node_0', 'node_19', 'node_18']"
k_39,node_18,node_5,11,46,82,['e_4'],"['node_18', 'node_5']"
k_40,node_13,node_11,22,32,101,"['e_146', 'e_245', 'e_290']","['node_13', 'node_0', 'node_15', 'node_11']"
k_41,node_6,node_17,64,41,92,"['e_1', 'e_239', 'e_32']","['node_6', 'node_12', 'node_7', 'node_17']"
k_42,node_7,node_17,43,51,79,['e_32'],"['node_7', 'node_17']"
k_43,node_3,node_19,61,47,95,"['e_109', 'e_254']","['node_3', 'node_8', 'node_19']"
