id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_7,node_12,22,74,163,"['e_76', 'e_36']","['node_7', 'node_8', 'node_12']"
k_1,node_1,node_18,52,55,116,"['e_295', 'e_107', 'e_164']","['node_1', 'node_2', 'node_7', 'node_18']"
k_2,node_3,node_13,40,52,139,"['e_18', 'e_164', 'e_181']","['node_3', 'node_7', 'node_18', 'node_13']"
k_3,node_1,node_9,12,50,96,['e_199'],"['node_1', 'node_9']"
k_4,node_15,node_1,22,70,104,['e_258'],"['node_15', 'node_1']"
k_5,node_6,node_12,44,62,170,"['e_104', 'e_69', 'e_181', 'e_264', 'e_16']","['node_6', 'node_16', 'node_18', 'node_13', 'node_1', 'node_12']"
k_6,node_8,node_6,28,53,121,"['e_245', 'e_78', 'e_105']","['node_8', 'node_18', 'node_10', 'node_6']"
k_7,node_18,node_15,27,47,67,['e_116'],"['node_18', 'node_15']"
k_8,node_5,node_14,41,55,184,"['e_284', 'e_92']","['node_5', 'node_19', 'node_14']"
k_9,node_14,node_16,45,43,145,"['e_291', 'e_104']","['node_14', 'node_6', 'node_16']"
k_10,node_19,node_13,36,56,131,"['e_197', 'e_222']","['node_19', 'node_17', 'node_13']"
k_11,node_4,node_2,9,36,80,"['e_249', 'e_258', 'e_295']","['node_4', 'node_15', 'node_1', 'node_2']"
k_12,node_5,node_18,58,62,177,"['e_225', 'e_107', 'e_164']","['node_5', 'node_2', 'node_7', 'node_18']"
k_13,node_6,node_16,83,55,92,['e_104'],"['node_6', 'node_16']"
k_14,node_9,node_1,61,56,130,['e_113'],"['node_9', 'node_1']"
k_15,node_11,node_13,73,55,108,['e_4'],"['node_11', 'node_13']"
k_16,node_10,node_11,70,50,132,"['e_105', 'e_104', 'e_69', 'e_116', 'e_206']","['node_10', 'node_6', 'node_16', 'node_18', 'node_15', 'node_11']"
k_17,node_16,node_7,26,44,95,"['e_69', 'e_181', 'e_264', 'e_295', 'e_107']","['node_16', 'node_18', 'node_13', 'node_1', 'node_2', 'node_7']"
k_18,node_4,node_19,3,60,150,"['e_249', 'e_258', 'e_295', 'e_38']","['node_4', 'node_15', 'node_1', 'node_2', 'node_19']"
k_19,node_17,node_13,84,51,67,['e_222'],"['node_17', 'node_13']"
