id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_6,node_7,93,30,45,['e_24'],"['node_6', 'node_7']"
k_1,node_8,node_19,8,36,100,"['e_200', 'e_19', 'e_69']","['node_8', 'node_2', 'node_20', 'node_19']"
k_2,node_14,node_7,1,45,113,"['e_2', 'e_284', 'e_73', 'e_24']","['node_14', 'node_21', 'node_1', 'node_6', 'node_7']"
k_3,node_11,node_14,36,38,59,"['e_18', 'e_252', 'e_229']","['node_11', 'node_10', 'node_9', 'node_14']"
k_4,node_20,node_14,59,56,95,"['e_69', 'e_139']","['node_20', 'node_19', 'node_14']"
k_5,node_8,node_17,70,43,120,"['e_103', 'e_186', 'e_154']","['node_8', 'node_14', 'node_16', 'node_17']"
k_6,node_22,node_17,14,64,154,"['e_292', 'e_229', 'e_186', 'e_154']","['node_22', 'node_9', 'node_14', 'node_16', 'node_17']"
k_7,node_6,node_12,23,34,82,"['e_24', 'e_256', 'e_290']","['node_6', 'node_7', 'node_4', 'node_12']"
k_8,node_19,node_24,72,50,123,"['e_99', 'e_316']","['node_19', 'node_20', 'node_24']"
k_9,node_14,node_8,14,22,104,"['e_250', 'e_117', 'e_257', 'e_251']","['node_14', 'node_3', 'node_15', 'node_4', 'node_8']"
k_10,node_4,node_16,38,50,90,"['e_251', 'e_103', 'e_186']","['node_4', 'node_8', 'node_14', 'node_16']"
k_11,node_8,node_0,73,61,110,"['e_12', 'e_73', 'e_24', 'e_336']","['node_8', 'node_1', 'node_6', 'node_7', 'node_0']"
k_12,node_15,node_20,35,43,99,['e_153'],"['node_15', 'node_20']"
k_13,node_19,node_14,34,50,77,['e_139'],"['node_19', 'node_14']"
k_14,node_8,node_4,78,47,101,"['e_12', 'e_73', 'e_24', 'e_256']","['node_8', 'node_1', 'node_6', 'node_7', 'node_4']"
k_15,node_23,node_3,19,34,109,['e_353'],"['node_23', 'node_3']"
k_16,node_14,node_3,93,32,57,['e_250'],"['node_14', 'node_3']"
k_17,node_2,node_3,20,51,116,"['e_19', 'e_102', 'e_159']","['node_2', 'node_20', 'node_18', 'node_3']"
k_18,node_14,node_22,28,15,85,"['e_166', 'e_77']","['node_14', 'node_10', 'node_22']"
k_19,node_22,node_18,61,49,102,"['e_292', 'e_304']","['node_22', 'node_9', 'node_18']"
k_20,node_22,node_0,55,42,73,"['e_191', 'e_336']","['node_22', 'node_7', 'node_0']"
k_21,node_5,node_15,7,18,73,"['e_253', 'e_182']","['node_5', 'node_19', 'node_15']"
