id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_17,node_2,36.0,732.3781424581006,57744.185450797035,
e_1,node_4,node_0,11.0,2115.7590782122907,17323.25563523911,
e_2,node_8,node_17,35.0,895.1288407821229,54856.97617825719,
e_3,node_5,node_7,15.0,2441.2604748603353,23097.674180318816,
e_4,node_10,node_15,45.0,244.12604748603354,72180.2318134963,
e_5,node_1,node_18,15.0,244.12604748603354,23097.674180318816,
e_6,node_12,node_17,22.0,2441.2604748603353,34646.51127047822,
e_7,node_8,node_12,45.0,732.3781424581006,72180.2318134963,
e_8,node_16,node_13,38.0,1546.1316340782123,60631.39472333689,
e_9,node_12,node_11,33.0,813.7534916201117,51969.76690571733,
e_10,node_11,node_4,4.0,1627.5069832402235,5774.418545079704,
e_11,node_1,node_10,45.0,2197.1344273743016,72180.2318134963,
e_12,node_17,node_15,25.0,2115.7590782122907,40420.92981555792,
e_13,node_10,node_12,22.0,1546.1316340782123,34646.51127047822,
e_14,node_1,node_7,47.0,2115.7590782122907,75067.44108603615,
e_15,node_5,node_8,27.0,1871.633030726257,43308.13908809778,
e_16,node_3,node_17,29.0,1383.38093575419,46195.34836063763,
e_17,node_14,node_2,4.0,2441.2604748603353,5774.418545079704,
e_18,node_0,node_6,40.0,2115.7590782122907,63518.60399587674,
e_19,node_16,node_7,45.0,732.3781424581006,72180.2318134963,
e_20,node_8,node_7,44.0,1220.6302374301677,69293.02254095644,
e_21,node_16,node_10,16.0,1383.38093575419,25984.883452858667,
e_22,node_19,node_0,51.0,406.87674581005587,80841.85963111585,
e_23,node_11,node_14,35.0,325.5013966480447,54856.97617825719,
e_24,node_6,node_14,29.0,1708.8823324022346,46195.34836063763,
e_25,node_0,node_3,45.0,1953.0083798882683,72180.2318134963,
e_26,node_5,node_10,9.0,1790.2576815642458,14436.046362699259,
e_27,node_0,node_18,7.0,1790.2576815642458,11548.837090159408,
e_28,node_19,node_5,24.0,1302.0055865921788,37533.72054301808,
e_29,node_10,node_2,9.0,2441.2604748603353,14436.046362699259,
e_30,node_10,node_7,47.0,813.7534916201117,75067.44108603615,
e_31,node_0,node_15,49.0,1871.633030726257,77954.65035857601,
e_32,node_3,node_18,2.0,1790.2576815642458,2887.209272539852,
e_33,node_4,node_13,18.0,1627.5069832402235,28872.092725398517,
e_34,node_10,node_0,40.0,244.12604748603354,63518.60399587674,
e_35,node_3,node_2,51.0,1057.8795391061453,80841.85963111585,
e_36,node_9,node_4,49.0,1057.8795391061453,77954.65035857601,
e_37,node_11,node_9,45.0,325.5013966480447,72180.2318134963,
e_38,node_19,node_9,35.0,1302.0055865921788,54856.97617825719,
e_39,node_15,node_11,15.0,2034.3837290502795,23097.674180318816,
e_40,node_10,node_19,9.0,1383.38093575419,14436.046362699259,
e_41,node_15,node_0,31.0,1953.0083798882683,49082.55763317748,
e_42,node_2,node_12,11.0,1790.2576815642458,17323.25563523911,
e_43,node_6,node_10,55.0,813.7534916201117,86616.27817619556,
e_44,node_7,node_10,40.0,2197.1344273743016,63518.60399587674,
e_45,node_4,node_5,45.0,1546.1316340782123,72180.2318134963,
e_46,node_15,node_19,53.0,2034.3837290502795,83729.0689036557,
e_47,node_3,node_19,13.0,1220.6302374301677,20210.46490777896,
e_48,node_6,node_18,53.0,488.2520949720671,83729.0689036557,
e_49,node_16,node_2,16.0,569.6274441340782,25984.883452858667,
e_50,node_8,node_9,42.0,1139.2548882681565,66405.81326841659,
e_51,node_12,node_15,45.0,976.5041899441342,72180.2318134963,
e_52,node_0,node_1,36.0,244.12604748603354,57744.185450797035,
e_53,node_13,node_3,20.0,732.3781424581006,31759.30199793837,
e_54,node_19,node_3,44.0,569.6274441340782,69293.02254095644,
e_55,node_13,node_7,13.0,1057.8795391061453,20210.46490777896,
e_56,node_1,node_3,16.0,162.75069832402235,25984.883452858667,
e_57,node_14,node_17,11.0,1627.5069832402235,17323.25563523911,
e_58,node_18,node_13,11.0,1057.8795391061453,17323.25563523911,
e_59,node_6,node_11,22.0,325.5013966480447,34646.51127047822,
e_60,node_1,node_13,27.0,651.0027932960894,43308.13908809778,
e_61,node_8,node_11,29.0,1627.5069832402235,46195.34836063763,
e_62,node_7,node_8,13.0,325.5013966480447,20210.46490777896,
e_63,node_12,node_13,5.0,732.3781424581006,8661.627817619556,
e_64,node_8,node_18,27.0,244.12604748603354,43308.13908809778,
e_65,node_8,node_13,29.0,895.1288407821229,46195.34836063763,
e_66,node_14,node_16,13.0,1546.1316340782123,20210.46490777896,
e_67,node_6,node_12,22.0,406.87674581005587,34646.51127047822,
e_68,node_13,node_10,45.0,325.5013966480447,72180.2318134963,
e_69,node_2,node_10,20.0,162.75069832402235,31759.30199793837,
e_70,node_4,node_19,29.0,1057.8795391061453,46195.34836063763,
e_71,node_1,node_6,15.0,1383.38093575419,23097.674180318816,
e_72,node_6,node_0,11.0,1139.2548882681565,17323.25563523911,
e_73,node_19,node_18,7.0,162.75069832402235,11548.837090159408,
e_74,node_17,node_18,51.0,244.12604748603354,80841.85963111585,
e_75,node_5,node_13,36.0,1464.7562849162011,57744.185450797035,
e_76,node_3,node_12,18.0,732.3781424581006,28872.092725398517,
e_77,node_14,node_5,2.0,244.12604748603354,2887.209272539852,
e_78,node_4,node_1,49.0,325.5013966480447,77954.65035857601,
e_79,node_14,node_12,49.0,81.37534916201118,77954.65035857601,
e_80,node_5,node_4,35.0,1790.2576815642458,54856.97617825719,
e_81,node_13,node_8,31.0,1871.633030726257,49082.55763317748,
e_82,node_3,node_5,7.0,1627.5069832402235,11548.837090159408,
e_83,node_2,node_0,27.0,1546.1316340782123,43308.13908809778,
e_84,node_9,node_8,15.0,1139.2548882681565,23097.674180318816,
e_85,node_11,node_15,9.0,1790.2576815642458,14436.046362699259,
e_86,node_16,node_5,25.0,895.1288407821229,40420.92981555792,
e_87,node_12,node_5,9.0,244.12604748603354,14436.046362699259,
e_88,node_17,node_4,25.0,2034.3837290502795,40420.92981555792,
e_89,node_14,node_7,5.0,244.12604748603354,8661.627817619556,
e_90,node_14,node_19,18.0,1464.7562849162011,28872.092725398517,
e_91,node_2,node_11,9.0,2441.2604748603353,14436.046362699259,
e_92,node_1,node_0,7.0,1139.2548882681565,11548.837090159408,
e_93,node_18,node_2,31.0,325.5013966480447,49082.55763317748,
e_94,node_11,node_17,25.0,2197.1344273743016,40420.92981555792,
e_95,node_9,node_3,53.0,976.5041899441342,83729.0689036557,
e_96,node_17,node_14,16.0,1953.0083798882683,25984.883452858667,
e_97,node_4,node_3,35.0,2197.1344273743016,54856.97617825719,
e_98,node_6,node_2,31.0,2115.7590782122907,49082.55763317748,
e_99,node_11,node_12,7.0,569.6274441340782,11548.837090159408,
e_100,node_15,node_10,15.0,1627.5069832402235,23097.674180318816,
e_101,node_2,node_8,9.0,162.75069832402235,14436.046362699259,
e_102,node_12,node_6,44.0,1708.8823324022346,69293.02254095644,
e_103,node_8,node_3,55.0,2359.885125698324,86616.27817619556,
e_104,node_7,node_15,22.0,895.1288407821229,34646.51127047822,
e_105,node_2,node_17,25.0,1953.0083798882683,40420.92981555792,
e_106,node_3,node_6,20.0,406.87674581005587,31759.30199793837,
e_107,node_17,node_3,9.0,1220.6302374301677,14436.046362699259,
e_108,node_6,node_9,7.0,162.75069832402235,11548.837090159408,
