id,origin,destination,demand,release_time,deadline
k_0,node_16,node_3,38,0,15
k_1,node_13,node_8,33,0,20
k_2,node_6,node_14,37,0,11
k_3,node_6,node_4,99,0,23
k_4,node_10,node_7,72,0,17
k_5,node_0,node_4,15,0,8
k_6,node_11,node_15,59,0,26
k_7,node_5,node_15,41,0,10
k_8,node_15,node_9,23,0,15
k_9,node_15,node_8,56,0,15
k_10,node_4,node_6,12,0,11
k_11,node_15,node_1,87,0,13
k_12,node_13,node_11,21,0,18
k_13,node_2,node_11,15,0,18
k_14,node_1,node_9,12,0,15
k_15,node_15,node_1,100,0,11
k_16,node_14,node_11,37,0,11
k_17,node_8,node_6,92,0,7
k_18,node_5,node_14,5,0,12
k_19,node_6,node_11,57,0,18
k_20,node_18,node_3,73,0,15
k_21,node_1,node_3,41,0,10
k_22,node_12,node_19,11,0,35
k_23,node_12,node_19,6,0,35
k_24,node_14,node_19,17,0,23
k_25,node_2,node_16,5,0,12
k_26,node_3,node_10,17,0,23
k_27,node_18,node_4,48,0,18
k_28,node_9,node_18,26,0,13
k_29,node_0,node_11,69,0,18
k_30,node_2,node_8,46,0,7
k_31,node_1,node_0,54,0,19
k_32,node_12,node_3,69,0,19
k_33,node_1,node_3,81,0,10
k_34,node_11,node_5,91,0,26
k_35,node_11,node_3,91,0,15
k_36,node_13,node_6,13,0,18
k_37,node_12,node_0,88,0,23
k_38,node_14,node_19,17,0,24
k_39,node_13,node_6,47,0,18
k_40,node_17,node_8,63,0,17
k_41,node_10,node_11,54,0,18
k_42,node_3,node_4,70,0,23
k_43,node_5,node_17,83,0,21
k_44,node_19,node_6,70,0,18
k_45,node_16,node_10,26,0,15
k_46,node_6,node_2,81,0,26
k_47,node_4,node_19,28,0,23
k_48,node_2,node_18,73,0,23
k_49,node_17,node_0,44,0,23
k_50,node_9,node_1,50,0,7
k_51,node_11,node_16,94,0,18
k_52,node_5,node_12,81,0,33
k_53,node_7,node_5,66,0,29
k_54,node_1,node_12,89,0,33
k_55,node_2,node_19,94,0,28
k_56,node_0,node_18,65,0,23
k_57,node_11,node_8,25,0,15
k_58,node_18,node_6,23,0,18
k_59,node_14,node_7,48,0,17
k_60,node_3,node_6,43,0,18
k_61,node_16,node_18,37,0,13
k_62,node_18,node_6,65,0,18
k_63,node_16,node_4,2,0,23
k_64,node_1,node_10,8,0,23
k_65,node_8,node_1,6,0,11
k_66,node_4,node_10,11,0,15
k_67,node_8,node_0,68,0,10
k_68,node_19,node_14,84,0,11
k_69,node_9,node_4,33,0,18
k_70,node_3,node_7,95,0,17
k_71,node_17,node_9,94,0,15
k_72,node_15,node_9,56,0,15
k_73,node_8,node_1,58,0,11
k_74,node_11,node_9,52,0,15
k_75,node_5,node_11,81,0,18
k_76,node_16,node_7,59,0,17
k_77,node_19,node_5,24,0,29
k_78,node_10,node_3,12,0,15
k_79,node_15,node_17,9,0,14
k_80,node_10,node_2,38,0,19
k_81,node_10,node_4,23,0,14
k_82,node_19,node_8,74,0,15
k_83,node_11,node_6,4,0,12
k_84,node_11,node_17,46,0,21
k_85,node_6,node_7,43,0,12
k_86,node_8,node_13,54,0,15
k_87,node_4,node_16,3,0,9
k_88,node_9,node_8,30,0,7
k_89,node_6,node_0,8,0,19
k_90,node_11,node_12,67,0,19
k_91,node_6,node_9,87,0,8
k_92,node_5,node_3,3,0,15
k_93,node_6,node_19,89,0,31
k_94,node_3,node_14,80,0,11
k_95,node_13,node_14,52,0,17
k_96,node_8,node_5,35,0,20
k_97,node_14,node_12,46,0,28
k_98,node_8,node_15,8,0,26
k_99,node_19,node_3,55,0,19
k_100,node_15,node_11,15,0,11
k_101,node_8,node_6,48,0,7
k_102,node_4,node_19,20,0,24
k_103,node_5,node_18,75,0,6
k_104,node_17,node_3,2,0,10
k_105,node_0,node_14,75,0,17
k_106,node_1,node_6,62,0,18
k_107,node_13,node_8,26,0,20
k_108,node_10,node_6,93,0,18
k_109,node_2,node_4,24,0,8
k_110,node_14,node_10,22,0,15
k_111,node_2,node_17,24,0,14
k_112,node_3,node_8,45,0,15
k_113,node_12,node_6,1,0,22
k_114,node_7,node_5,7,0,29
k_115,node_0,node_11,47,0,18
k_116,node_10,node_16,72,0,18
k_117,node_14,node_5,82,0,26
k_118,node_10,node_18,52,0,13
k_119,node_7,node_2,2,0,26
k_120,node_0,node_9,52,0,21
k_121,node_8,node_4,68,0,14
k_122,node_19,node_7,54,0,21
k_123,node_17,node_5,63,0,11
k_124,node_17,node_13,3,0,21
k_125,node_5,node_11,87,0,18
k_126,node_10,node_17,41,0,21
k_127,node_11,node_12,93,0,19
k_128,node_15,node_9,56,0,15
k_129,node_19,node_2,95,0,11
k_130,node_16,node_19,26,0,19
k_131,node_8,node_2,84,0,19
k_132,node_8,node_14,22,0,5
k_133,node_5,node_17,51,0,21
k_134,node_12,node_10,70,0,29
k_135,node_1,node_14,98,0,11
k_136,node_17,node_2,69,0,26
k_137,node_6,node_13,30,0,21
k_138,node_17,node_6,61,0,22
k_139,node_12,node_14,65,0,17
k_140,node_6,node_18,99,0,18
k_141,node_8,node_14,50,0,5
k_142,node_6,node_19,47,0,31
k_143,node_5,node_14,54,0,17
k_144,node_5,node_6,72,0,18
k_145,node_14,node_8,79,0,15
k_146,node_2,node_5,13,0,20
k_147,node_8,node_5,37,0,20
k_148,node_4,node_13,44,0,15
k_149,node_0,node_15,85,0,28
