id,origin,destination,demand,release_time,deadline
k_0,node_15,node_16,13,0,39
k_1,node_12,node_8,97,0,21
k_2,node_8,node_4,92,0,17
k_3,node_2,node_0,39,0,7
k_4,node_18,node_2,71,0,11
k_5,node_3,node_16,51,0,34
k_6,node_3,node_13,91,0,26
k_7,node_15,node_16,71,0,37
k_8,node_16,node_11,94,0,18
k_9,node_18,node_9,100,0,13
k_10,node_11,node_5,34,0,59
k_11,node_4,node_19,21,0,20
k_12,node_16,node_12,57,0,26
k_13,node_2,node_5,19,0,56
k_14,node_5,node_15,97,0,21
k_15,node_4,node_19,95,0,21
k_16,node_2,node_1,46,0,18
k_17,node_14,node_1,80,0,49
k_18,node_13,node_14,39,0,13
k_19,node_9,node_16,98,0,46
k_20,node_3,node_5,43,0,40
k_21,node_12,node_8,72,0,20
k_22,node_17,node_13,35,0,22
k_23,node_2,node_19,37,0,33
k_24,node_6,node_0,22,0,25
k_25,node_17,node_4,98,0,31
k_26,node_13,node_6,43,0,33
k_27,node_2,node_15,22,0,40
k_28,node_18,node_17,89,0,56
k_29,node_9,node_16,63,0,47
k_30,node_15,node_16,100,0,39
k_31,node_9,node_17,99,0,52
k_32,node_15,node_1,55,0,49
k_33,node_4,node_5,94,0,58
k_34,node_15,node_14,51,0,40
k_35,node_2,node_13,10,0,38
k_36,node_1,node_19,97,0,40
k_37,node_18,node_2,40,0,9
k_38,node_18,node_13,65,0,42
k_39,node_12,node_0,93,0,28
k_40,node_5,node_19,72,0,24
k_41,node_5,node_6,57,0,25
k_42,node_5,node_4,40,0,37
k_43,node_11,node_8,2,0,18
k_44,node_16,node_15,96,0,38
k_45,node_4,node_3,95,0,39
k_46,node_18,node_19,39,0,40
k_47,node_1,node_12,37,0,38
k_48,node_8,node_15,34,0,31
k_49,node_11,node_14,9,0,17
k_50,node_5,node_8,97,0,25
k_51,node_9,node_4,21,0,52
k_52,node_13,node_8,46,0,8
k_53,node_2,node_3,10,0,36
k_54,node_12,node_19,26,0,18
k_55,node_8,node_5,82,0,48
k_56,node_3,node_5,16,0,42
k_57,node_4,node_3,74,0,38
k_58,node_2,node_17,55,0,51
k_59,node_6,node_4,35,0,39
k_60,node_17,node_14,87,0,23
k_61,node_8,node_4,40,0,18
k_62,node_12,node_8,17,0,19
k_63,node_5,node_11,69,0,37
k_64,node_6,node_16,68,0,37
k_65,node_19,node_8,53,0,9
k_66,node_16,node_17,92,0,24
k_67,node_6,node_11,24,0,41
k_68,node_14,node_8,39,0,12
k_69,node_11,node_14,64,0,15
k_70,node_16,node_17,71,0,25
k_71,node_6,node_13,67,0,32
k_72,node_14,node_16,18,0,16
k_73,node_14,node_2,89,0,43
k_74,node_2,node_12,72,0,28
k_75,node_17,node_6,49,0,43
k_76,node_5,node_4,62,0,37
k_77,node_13,node_3,81,0,30
k_78,node_18,node_15,63,0,44
k_79,node_2,node_11,84,0,46
k_80,node_19,node_3,96,0,23
k_81,node_16,node_8,8,0,12
k_82,node_15,node_17,92,0,45
k_83,node_18,node_16,53,0,48
k_84,node_1,node_17,29,0,58
k_85,node_14,node_17,14,0,25
k_86,node_15,node_13,22,0,31
k_87,node_15,node_14,93,0,39
k_88,node_12,node_8,84,0,20
k_89,node_19,node_8,71,0,9
k_90,node_0,node_16,87,0,42
k_91,node_8,node_5,60,0,49
k_92,node_9,node_2,66,0,12
k_93,node_6,node_1,99,0,24
k_94,node_2,node_13,18,0,37
k_95,node_19,node_14,10,0,15
k_96,node_18,node_1,65,0,19
k_97,node_18,node_11,46,0,50
k_98,node_8,node_13,11,0,14
k_99,node_11,node_2,48,0,46
