id,origin,destination,demand,release_time,deadline
k_0,node_13,node_3,16,0,68
k_1,node_4,node_3,62,0,64
k_2,node_4,node_12,62,0,73
k_3,node_18,node_17,5,0,89
k_4,node_11,node_16,45,0,52
k_5,node_15,node_11,48,0,61
k_6,node_15,node_17,94,0,22
k_7,node_10,node_9,92,0,40
k_8,node_11,node_16,37,0,50
k_9,node_17,node_5,24,0,49
k_10,node_0,node_11,91,0,40
k_11,node_4,node_1,13,0,27
k_12,node_15,node_1,64,0,43
k_13,node_11,node_12,28,0,61
k_14,node_7,node_12,99,0,40
k_15,node_12,node_0,12,0,47
k_16,node_12,node_9,95,0,53
k_17,node_11,node_12,32,0,60
k_18,node_11,node_0,13,0,30
k_19,node_9,node_18,40,0,29
k_20,node_8,node_14,29,0,16
k_21,node_18,node_17,25,0,91
k_22,node_13,node_15,20,0,70
k_23,node_18,node_2,50,0,57
k_24,node_7,node_0,10,0,27
k_25,node_3,node_1,22,0,42
k_26,node_17,node_11,88,0,75
k_27,node_0,node_17,46,0,82
k_28,node_13,node_18,11,0,55
k_29,node_3,node_2,58,0,27
k_30,node_2,node_15,6,0,33
k_31,node_11,node_18,56,0,35
k_32,node_18,node_12,84,0,85
k_33,node_12,node_10,25,0,23
k_34,node_18,node_13,54,0,18
k_35,node_9,node_7,40,0,68
k_36,node_9,node_5,55,0,83
k_37,node_10,node_7,81,0,36
k_38,node_4,node_12,71,0,73
k_39,node_0,node_10,1,0,68
k_40,node_16,node_10,81,0,49
k_41,node_11,node_17,64,0,65
k_42,node_9,node_5,94,0,87
k_43,node_10,node_12,91,0,17
k_44,node_12,node_10,90,0,23
k_45,node_2,node_0,46,0,14
k_46,node_11,node_7,57,0,35
k_47,node_16,node_2,93,0,26
k_48,node_13,node_17,52,0,84
k_49,node_7,node_13,3,0,32
k_50,node_7,node_18,8,0,33
k_51,node_3,node_4,28,0,57
k_52,node_4,node_1,14,0,24
k_53,node_11,node_17,85,0,64
k_54,node_7,node_13,1,0,30
k_55,node_15,node_12,15,0,21
k_56,node_12,node_16,34,0,66
k_57,node_0,node_11,75,0,41
k_58,node_15,node_9,71,0,42
k_59,node_4,node_5,65,0,69
k_60,node_15,node_0,73,0,39
k_61,node_2,node_11,17,0,41
k_62,node_3,node_17,46,0,43
k_63,node_15,node_7,50,0,32
k_64,node_16,node_12,14,0,59
k_65,node_3,node_6,95,0,56
k_66,node_11,node_13,97,0,45
k_67,node_13,node_12,65,0,79
k_68,node_12,node_13,52,0,54
k_69,node_9,node_1,82,0,15
k_70,node_9,node_15,69,0,81
k_71,node_2,node_6,65,0,40
k_72,node_15,node_18,91,0,46
k_73,node_17,node_9,36,0,52
k_74,node_16,node_15,25,0,50
k_75,node_3,node_11,95,0,60
k_76,node_9,node_11,28,0,51
k_77,node_0,node_18,92,0,16
k_78,node_0,node_17,33,0,80
k_79,node_11,node_6,6,0,41
k_80,node_11,node_3,96,0,50
k_81,node_11,node_15,44,0,52
k_82,node_13,node_1,5,0,39
k_83,node_2,node_3,55,0,28
k_84,node_15,node_1,13,0,42
k_85,node_2,node_1,60,0,21
k_86,node_9,node_13,22,0,39
k_87,node_4,node_2,18,0,47
k_88,node_16,node_5,88,0,55
k_89,node_12,node_11,59,0,70
k_90,node_16,node_6,79,0,59
k_91,node_11,node_10,13,0,51
k_92,node_0,node_7,70,0,54
k_93,node_0,node_6,60,0,66
k_94,node_10,node_17,26,0,24
k_95,node_16,node_15,18,0,49
k_96,node_12,node_17,1,0,12
k_97,node_10,node_12,94,0,18
k_98,node_10,node_9,86,0,41
k_99,node_11,node_7,61,0,36
