id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_19,node_2,56,35,94,"['e_273', 'e_193']","['node_19', 'node_14', 'node_2']"
k_1,node_19,node_3,74,49,105,"['e_286', 'e_49', 'e_1', 'e_224']","['node_19', 'node_9', 'node_6', 'node_12', 'node_3']"
k_2,node_4,node_16,85,42,123,"['e_122', 'e_225', 'e_61', 'e_278']","['node_4', 'node_7', 'node_6', 'node_18', 'node_16']"
k_3,node_12,node_17,41,50,86,"['e_239', 'e_32']","['node_12', 'node_7', 'node_17']"
k_4,node_18,node_11,9,48,107,"['e_4', 'e_152']","['node_18', 'node_5', 'node_11']"
k_5,node_5,node_0,49,48,89,"['e_20', 'e_116']","['node_5', 'node_10', 'node_0']"
k_6,node_17,node_3,86,47,80,['e_121'],"['node_17', 'node_3']"
k_7,node_18,node_15,11,50,121,"['e_4', 'e_152', 'e_285']","['node_18', 'node_5', 'node_11', 'node_15']"
k_8,node_5,node_11,62,53,85,['e_152'],"['node_5', 'node_11']"
k_9,node_1,node_12,89,47,139,"['e_215', 'e_17', 'e_122', 'e_225', 'e_1']","['node_1', 'node_16', 'node_4', 'node_7', 'node_6', 'node_12']"
k_10,node_1,node_19,86,42,108,"['e_12', 'e_146', 'e_73']","['node_1', 'node_13', 'node_0', 'node_19']"
k_11,node_4,node_19,9,41,109,"['e_168', 'e_254']","['node_4', 'node_8', 'node_19']"
k_12,node_18,node_17,24,49,101,"['e_4', 'e_84']","['node_18', 'node_5', 'node_17']"
k_13,node_0,node_17,75,45,126,"['e_73', 'e_286', 'e_49', 'e_1', 'e_239', 'e_32']","['node_0', 'node_19', 'node_9', 'node_6', 'node_12', 'node_7', 'node_17']"
k_14,node_4,node_6,67,51,88,"['e_122', 'e_225']","['node_4', 'node_7', 'node_6']"
k_15,node_14,node_13,23,46,115,"['e_193', 'e_105', 'e_196']","['node_14', 'node_2', 'node_8', 'node_13']"
k_16,node_16,node_5,85,49,132,"['e_250', 'e_4']","['node_16', 'node_18', 'node_5']"
k_17,node_8,node_17,35,48,124,"['e_196', 'e_23']","['node_8', 'node_13', 'node_17']"
k_18,node_13,node_6,94,41,116,"['e_146', 'e_73', 'e_286', 'e_49']","['node_13', 'node_0', 'node_19', 'node_9', 'node_6']"
k_19,node_17,node_11,95,42,110,"['e_68', 'e_179']","['node_17', 'node_10', 'node_11']"
k_20,node_2,node_8,28,45,80,['e_105'],"['node_2', 'node_8']"
k_21,node_11,node_19,27,45,89,"['e_285', 'e_243']","['node_11', 'node_15', 'node_19']"
k_22,node_16,node_19,6,51,135,"['e_17', 'e_168', 'e_254']","['node_16', 'node_4', 'node_8', 'node_19']"
k_23,node_1,node_0,22,45,106,"['e_12', 'e_146']","['node_1', 'node_13', 'node_0']"
k_24,node_8,node_0,37,45,91,"['e_254', 'e_9']","['node_8', 'node_19', 'node_0']"
k_25,node_17,node_16,58,46,118,['e_170'],"['node_17', 'node_16']"
k_26,node_12,node_2,10,44,90,"['e_239', 'e_15']","['node_12', 'node_7', 'node_2']"
k_27,node_19,node_6,50,44,79,"['e_286', 'e_49']","['node_19', 'node_9', 'node_6']"
k_28,node_14,node_6,16,43,97,"['e_193', 'e_288']","['node_14', 'node_2', 'node_6']"
k_29,node_5,node_4,83,47,66,['e_203'],"['node_5', 'node_4']"
k_30,node_16,node_1,61,46,122,"['e_58', 'e_281']","['node_16', 'node_17', 'node_1']"
k_31,node_9,node_19,39,48,108,"['e_56', 'e_73']","['node_9', 'node_0', 'node_19']"
k_32,node_16,node_5,10,49,138,"['e_250', 'e_4']","['node_16', 'node_18', 'node_5']"
k_33,node_8,node_2,13,39,121,"['e_254', 'e_273', 'e_193']","['node_8', 'node_19', 'node_14', 'node_2']"
k_34,node_16,node_8,84,44,113,"['e_17', 'e_168']","['node_16', 'node_4', 'node_8']"
k_35,node_19,node_17,67,48,123,"['e_286', 'e_49', 'e_1', 'e_239', 'e_32']","['node_19', 'node_9', 'node_6', 'node_12', 'node_7', 'node_17']"
k_36,node_3,node_0,85,42,114,"['e_109', 'e_254', 'e_9']","['node_3', 'node_8', 'node_19', 'node_0']"
k_37,node_14,node_2,100,48,74,['e_193'],"['node_14', 'node_2']"
k_38,node_13,node_18,24,47,131,"['e_146', 'e_73', 'e_40']","['node_13', 'node_0', 'node_19', 'node_18']"
k_39,node_18,node_5,11,51,93,['e_4'],"['node_18', 'node_5']"
k_40,node_13,node_11,22,45,124,"['e_146', 'e_245', 'e_290']","['node_13', 'node_0', 'node_15', 'node_11']"
k_41,node_6,node_17,64,38,92,"['e_1', 'e_239', 'e_32']","['node_6', 'node_12', 'node_7', 'node_17']"
k_42,node_7,node_17,43,35,65,['e_32'],"['node_7', 'node_17']"
k_43,node_3,node_19,61,39,93,"['e_109', 'e_254']","['node_3', 'node_8', 'node_19']"
k_44,node_19,node_16,95,55,117,['e_41'],"['node_19', 'node_16']"
k_45,node_12,node_11,69,46,110,"['e_72', 'e_290']","['node_12', 'node_15', 'node_11']"
k_46,node_10,node_1,60,39,67,['e_149'],"['node_10', 'node_1']"
k_47,node_16,node_8,57,46,108,"['e_17', 'e_168']","['node_16', 'node_4', 'node_8']"
k_48,node_1,node_6,32,43,115,"['e_215', 'e_17', 'e_122', 'e_225']","['node_1', 'node_16', 'node_4', 'node_7', 'node_6']"
k_49,node_4,node_13,26,46,120,"['e_168', 'e_196']","['node_4', 'node_8', 'node_13']"
k_50,node_4,node_15,77,42,123,"['e_122', 'e_225', 'e_1', 'e_72']","['node_4', 'node_7', 'node_6', 'node_12', 'node_15']"
k_51,node_1,node_11,38,49,139,"['e_12', 'e_146', 'e_245', 'e_290']","['node_1', 'node_13', 'node_0', 'node_15', 'node_11']"
k_52,node_14,node_11,78,45,119,['e_37'],"['node_14', 'node_11']"
k_53,node_11,node_7,71,40,74,"['e_277', 'e_239']","['node_11', 'node_12', 'node_7']"
k_54,node_2,node_4,56,43,112,"['e_8', 'e_4', 'e_203']","['node_2', 'node_18', 'node_5', 'node_4']"
k_55,node_2,node_13,45,52,109,"['e_105', 'e_196']","['node_2', 'node_8', 'node_13']"
k_56,node_9,node_13,34,44,123,"['e_155', 'e_12']","['node_9', 'node_1', 'node_13']"
k_57,node_4,node_0,3,48,124,"['e_122', 'e_32', 'e_68', 'e_116']","['node_4', 'node_7', 'node_17', 'node_10', 'node_0']"
k_58,node_1,node_16,50,51,96,['e_215'],"['node_1', 'node_16']"
k_59,node_16,node_8,24,52,114,"['e_17', 'e_168']","['node_16', 'node_4', 'node_8']"
k_60,node_6,node_17,63,46,100,"['e_1', 'e_239', 'e_32']","['node_6', 'node_12', 'node_7', 'node_17']"
k_61,node_6,node_2,61,44,104,"['e_1', 'e_239', 'e_15']","['node_6', 'node_12', 'node_7', 'node_2']"
k_62,node_3,node_7,96,53,107,"['e_27', 'e_203', 'e_122']","['node_3', 'node_5', 'node_4', 'node_7']"
k_63,node_1,node_15,73,36,105,"['e_12', 'e_146', 'e_245']","['node_1', 'node_13', 'node_0', 'node_15']"
k_64,node_7,node_0,77,48,120,"['e_32', 'e_68', 'e_116']","['node_7', 'node_17', 'node_10', 'node_0']"
k_65,node_6,node_5,86,44,109,"['e_1', 'e_224', 'e_27']","['node_6', 'node_12', 'node_3', 'node_5']"
k_66,node_19,node_17,60,42,117,"['e_286', 'e_49', 'e_1', 'e_239', 'e_32']","['node_19', 'node_9', 'node_6', 'node_12', 'node_7', 'node_17']"
k_67,node_8,node_7,38,42,115,"['e_254', 'e_286', 'e_49', 'e_1', 'e_239']","['node_8', 'node_19', 'node_9', 'node_6', 'node_12', 'node_7']"
k_68,node_6,node_18,3,51,91,['e_61'],"['node_6', 'node_18']"
k_69,node_12,node_0,59,51,125,"['e_224', 'e_109', 'e_254', 'e_9']","['node_12', 'node_3', 'node_8', 'node_19', 'node_0']"
k_70,node_16,node_5,67,47,133,"['e_250', 'e_4']","['node_16', 'node_18', 'node_5']"
k_71,node_8,node_0,29,46,90,"['e_254', 'e_9']","['node_8', 'node_19', 'node_0']"
k_72,node_15,node_17,80,45,120,"['e_290', 'e_277', 'e_239', 'e_32']","['node_15', 'node_11', 'node_12', 'node_7', 'node_17']"
