id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_4,node_12,45.0,2029.3324775353017,58044.1614717434,
e_1,node_16,node_5,29.0,2029.3324775353017,37148.26334191578,
e_2,node_16,node_4,31.0,676.4441591784339,39470.02980078551,
e_3,node_13,node_15,38.0,676.4441591784339,48757.09563626446,
e_4,node_11,node_18,36.0,2198.4435173299103,46435.32917739472,
e_5,node_5,node_10,53.0,1099.2217586649551,67331.22730722235,
e_6,node_15,node_5,25.0,2367.5545571245184,32504.730424176305,
e_7,node_1,node_17,11.0,253.6665596919127,13930.598753218415,
e_8,node_7,node_2,49.0,253.6665596919127,62687.69438948287,
e_9,node_18,node_15,44.0,1521.9993581514764,55722.39501287366,
e_10,node_2,node_16,51.0,2536.665596919127,65009.46084835261,
e_11,node_8,node_18,5.0,1352.8883183568678,6965.299376609208,
e_12,node_15,node_11,11.0,1437.443838254172,13930.598753218415,
e_13,node_5,node_4,20.0,253.6665596919127,25539.431047567097,
e_14,node_18,node_11,38.0,1944.7769576379974,48757.09563626446,
e_15,node_10,node_11,53.0,2113.887997432606,67331.22730722235,
e_16,node_11,node_13,42.0,169.11103979460847,53400.62855400393,
e_17,node_5,node_2,18.0,1775.665917843389,23217.66458869736,
e_18,node_9,node_12,51.0,84.55551989730424,65009.46084835261,
e_19,node_0,node_18,35.0,2452.1100770218227,44113.56271852498,
e_20,node_0,node_12,44.0,2282.9990372272146,55722.39501287366,
e_21,node_14,node_12,33.0,760.9996790757382,41791.796259655246,
e_22,node_1,node_5,47.0,2452.1100770218227,60365.927930613136,
e_23,node_0,node_7,27.0,507.3331193838254,34826.49688304604,
e_24,node_10,node_7,47.0,676.4441591784339,60365.927930613136,
e_25,node_0,node_17,53.0,1099.2217586649551,67331.22730722235,
e_26,node_12,node_14,25.0,1691.1103979460847,32504.730424176305,
e_27,node_5,node_17,24.0,2367.5545571245184,30182.963965306568,
e_28,node_19,node_16,55.0,1099.2217586649551,69652.99376609208,
e_29,node_13,node_16,5.0,1183.7772785622592,6965.299376609208,
e_30,node_13,node_2,25.0,1860.221437740693,32504.730424176305,
e_31,node_16,node_3,36.0,930.1107188703465,46435.32917739472,
e_32,node_17,node_12,2.0,1521.9993581514764,2321.766458869736,
e_33,node_18,node_8,49.0,2029.3324775353017,62687.69438948287,
e_34,node_6,node_9,42.0,253.6665596919127,53400.62855400393,
e_35,node_12,node_10,5.0,1606.5548780487804,6965.299376609208,
e_36,node_19,node_7,24.0,507.3331193838254,30182.963965306568,
e_37,node_16,node_18,9.0,1437.443838254172,11608.83229434868,
e_38,node_7,node_19,45.0,1691.1103979460847,58044.1614717434,
e_39,node_10,node_1,42.0,930.1107188703465,53400.62855400393,
e_40,node_3,node_11,11.0,845.5551989730424,13930.598753218415,
e_41,node_17,node_1,29.0,1691.1103979460847,37148.26334191578,
e_42,node_11,node_7,44.0,84.55551989730424,55722.39501287366,
