id,origin,destination,demand,release_time,deadline
k_0,node_2,node_8,96,0,12
k_1,node_2,node_4,19,0,16
k_2,node_17,node_10,100,0,14
k_3,node_5,node_16,71,0,34
k_4,node_13,node_10,92,0,14
k_5,node_1,node_4,100,0,25
k_6,node_19,node_6,53,0,17
k_7,node_8,node_3,89,0,26
k_8,node_8,node_15,73,0,21
k_9,node_6,node_17,66,0,17
k_10,node_9,node_10,42,0,23
k_11,node_11,node_3,65,0,26
k_12,node_1,node_16,73,0,25
k_13,node_6,node_16,87,0,25
k_14,node_17,node_7,12,0,22
k_15,node_19,node_0,73,0,18
k_16,node_10,node_19,69,0,28
k_17,node_12,node_8,45,0,24
k_18,node_14,node_17,97,0,15
k_19,node_0,node_9,53,0,20
k_20,node_8,node_11,63,0,13
k_21,node_17,node_0,61,0,18
k_22,node_15,node_18,51,0,23
k_23,node_9,node_12,11,0,27
k_24,node_9,node_3,55,0,26
k_25,node_19,node_2,84,0,24
k_26,node_11,node_14,77,0,27
k_27,node_2,node_4,11,0,16
k_28,node_6,node_1,21,0,12
k_29,node_17,node_4,8,0,16
k_30,node_11,node_6,8,0,23
k_31,node_13,node_5,44,0,25
k_32,node_11,node_16,37,0,34
k_33,node_4,node_16,84,0,25
k_34,node_17,node_16,6,0,25
k_35,node_0,node_14,46,0,20
k_36,node_4,node_15,92,0,15
k_37,node_14,node_2,70,0,24
k_38,node_7,node_18,94,0,20
k_39,node_2,node_15,93,0,21
k_40,node_9,node_16,29,0,25
k_41,node_5,node_8,90,0,35
k_42,node_2,node_15,49,0,21
k_43,node_15,node_12,75,0,9
k_44,node_0,node_12,91,0,16
k_45,node_4,node_12,12,0,16
k_46,node_1,node_3,41,0,26
k_47,node_13,node_3,58,0,18
k_48,node_1,node_6,28,0,17
k_49,node_16,node_8,18,0,21
k_50,node_4,node_13,29,0,28
k_51,node_7,node_4,54,0,16
k_52,node_11,node_19,49,0,28
k_53,node_5,node_18,38,0,23
k_54,node_0,node_18,34,0,20
k_55,node_11,node_4,90,0,11
k_56,node_5,node_8,36,0,35
k_57,node_13,node_15,36,0,21
k_58,node_2,node_14,58,0,20
k_59,node_18,node_14,59,0,20
k_60,node_13,node_14,8,0,20
k_61,node_5,node_13,83,0,28
k_62,node_9,node_1,61,0,29
k_63,node_3,node_12,18,0,16
k_64,node_16,node_19,46,0,17
k_65,node_10,node_4,64,0,25
k_66,node_9,node_3,42,0,26
k_67,node_16,node_2,24,0,31
k_68,node_7,node_16,69,0,25
k_69,node_5,node_0,30,0,23
k_70,node_8,node_11,53,0,13
k_71,node_18,node_11,81,0,13
k_72,node_7,node_6,19,0,23
k_73,node_9,node_4,100,0,25
k_74,node_4,node_8,6,0,21
k_75,node_2,node_6,65,0,17
k_76,node_0,node_3,7,0,14
k_77,node_16,node_12,55,0,9
k_78,node_16,node_19,20,0,17
k_79,node_10,node_15,77,0,29
k_80,node_3,node_19,52,0,17
k_81,node_14,node_2,42,0,24
k_82,node_3,node_2,59,0,24
k_83,node_0,node_7,76,0,29
k_84,node_16,node_1,97,0,19
k_85,node_5,node_9,67,0,20
k_86,node_5,node_19,6,0,34
k_87,node_0,node_17,46,0,15
k_88,node_10,node_19,18,0,28
k_89,node_1,node_15,63,0,29
k_90,node_0,node_19,73,0,14
k_91,node_12,node_16,17,0,25
k_92,node_13,node_18,17,0,20
k_93,node_12,node_10,33,0,14
k_94,node_11,node_9,73,0,25
k_95,node_9,node_17,91,0,28
k_96,node_19,node_7,84,0,29
k_97,node_4,node_5,42,0,25
k_98,node_1,node_19,14,0,28
k_99,node_3,node_16,15,0,17
k_100,node_5,node_8,50,0,24
k_101,node_7,node_19,92,0,17
k_102,node_13,node_5,88,0,25
k_103,node_12,node_14,45,0,27
k_104,node_12,node_11,39,0,13
k_105,node_6,node_15,1,0,21
k_106,node_9,node_1,67,0,29
k_107,node_2,node_4,91,0,16
k_108,node_8,node_12,81,0,16
k_109,node_16,node_3,38,0,14
k_110,node_18,node_11,74,0,13
k_111,node_18,node_6,71,0,14
k_112,node_3,node_10,71,0,18
k_113,node_18,node_1,42,0,12
k_114,node_8,node_12,98,0,16
k_115,node_2,node_14,45,0,20
k_116,node_1,node_12,50,0,27
k_117,node_16,node_2,65,0,31
k_118,node_1,node_15,33,0,29
k_119,node_18,node_1,100,0,12
k_120,node_18,node_19,4,0,17
k_121,node_13,node_0,63,0,23
k_122,node_4,node_8,11,0,21
k_123,node_1,node_3,9,0,26
k_124,node_0,node_5,35,0,25
k_125,node_11,node_16,82,0,34
k_126,node_2,node_11,39,0,13
k_127,node_2,node_18,98,0,20
k_128,node_16,node_5,59,0,25
k_129,node_0,node_11,24,0,18
k_130,node_14,node_3,45,0,14
k_131,node_1,node_0,14,0,18
k_132,node_5,node_17,58,0,28
k_133,node_18,node_17,86,0,15
k_134,node_10,node_9,60,0,13
k_135,node_4,node_2,29,0,31
k_136,node_1,node_19,79,0,28
k_137,node_9,node_5,49,0,18
k_138,node_15,node_9,96,0,13
k_139,node_11,node_4,81,0,7
k_140,node_18,node_6,82,0,14
k_141,node_6,node_7,37,0,22
k_142,node_10,node_4,17,0,25
k_143,node_19,node_12,71,0,27
k_144,node_17,node_1,100,0,29
k_145,node_18,node_0,44,0,10
k_146,node_0,node_4,32,0,25
k_147,node_19,node_14,33,0,30
k_148,node_11,node_7,19,0,36
k_149,node_16,node_3,40,0,14
k_150,node_14,node_16,25,0,17
k_151,node_3,node_5,87,0,18
k_152,node_1,node_5,20,0,25
k_153,node_13,node_10,29,0,14
k_154,node_2,node_4,62,0,16
k_155,node_18,node_11,94,0,18
