id,origin,destination,demand,release_time,deadline
k_0,node_6,node_0,52,0,27
k_1,node_9,node_7,68,0,21
k_2,node_3,node_8,13,0,38
k_3,node_11,node_0,1,0,27
k_4,node_0,node_17,24,0,18
k_5,node_3,node_15,98,0,14
k_6,node_16,node_10,85,0,27
k_7,node_10,node_9,87,0,30
k_8,node_12,node_14,24,0,26
k_9,node_1,node_4,47,0,26
k_10,node_18,node_15,86,0,21
k_11,node_19,node_6,34,0,47
k_12,node_5,node_14,92,0,17
k_13,node_4,node_3,9,0,26
k_14,node_15,node_3,83,0,19
k_15,node_4,node_10,49,0,27
k_16,node_11,node_16,83,0,25
k_17,node_9,node_13,4,0,33
k_18,node_5,node_19,49,0,34
k_19,node_18,node_19,75,0,34
k_20,node_15,node_2,23,0,24
k_21,node_5,node_16,53,0,25
k_22,node_11,node_14,62,0,26
k_23,node_0,node_18,17,0,23
k_24,node_1,node_14,96,0,26
k_25,node_9,node_17,42,0,27
k_26,node_1,node_19,55,0,24
k_27,node_5,node_12,48,0,26
k_28,node_4,node_5,68,0,28
k_29,node_15,node_14,78,0,26
k_30,node_10,node_0,60,0,27
k_31,node_6,node_14,3,0,17
k_32,node_16,node_8,19,0,22
k_33,node_8,node_1,81,0,21
k_34,node_15,node_18,79,0,23
k_35,node_11,node_13,26,0,16
k_36,node_9,node_15,4,0,21
k_37,node_7,node_8,80,0,38
k_38,node_19,node_12,37,0,38
k_39,node_6,node_7,65,0,21
k_40,node_16,node_2,42,0,6
k_41,node_1,node_5,15,0,18
k_42,node_16,node_3,24,0,19
k_43,node_10,node_0,59,0,34
k_44,node_17,node_10,47,0,27
k_45,node_16,node_11,98,0,30
k_46,node_13,node_9,92,0,17
k_47,node_8,node_16,59,0,25
k_48,node_18,node_13,58,0,22
k_49,node_12,node_1,99,0,34
k_50,node_6,node_19,65,0,24
k_51,node_11,node_7,65,0,21
k_52,node_12,node_0,67,0,27
k_53,node_19,node_6,11,0,47
k_54,node_9,node_0,55,0,18
k_55,node_8,node_2,32,0,10
k_56,node_17,node_16,19,0,6
k_57,node_10,node_16,52,0,25
k_58,node_17,node_19,4,0,24
k_59,node_15,node_9,59,0,25
k_60,node_18,node_9,84,0,30
k_61,node_16,node_12,4,0,26
k_62,node_12,node_7,29,0,21
k_63,node_12,node_3,8,0,26
k_64,node_8,node_9,14,0,25
k_65,node_17,node_0,58,0,18
k_66,node_17,node_0,57,0,18
k_67,node_7,node_3,91,0,19
k_68,node_16,node_5,98,0,18
k_69,node_19,node_5,40,0,28
k_70,node_4,node_0,1,0,18
k_71,node_0,node_16,85,0,25
k_72,node_13,node_4,59,0,26
k_73,node_6,node_14,19,0,17
k_74,node_17,node_0,32,0,18
k_75,node_6,node_12,88,0,11
k_76,node_10,node_12,45,0,26
k_77,node_4,node_12,89,0,26
k_78,node_3,node_12,40,0,26
k_79,node_19,node_15,36,0,21
k_80,node_16,node_17,49,0,18
k_81,node_13,node_6,33,0,30
k_82,node_17,node_7,70,0,21
k_83,node_17,node_2,70,0,10
k_84,node_6,node_2,40,0,24
k_85,node_1,node_16,18,0,25
k_86,node_15,node_16,89,0,10
k_87,node_4,node_3,10,0,26
k_88,node_16,node_10,6,0,17
k_89,node_5,node_1,58,0,21
k_90,node_5,node_19,20,0,34
k_91,node_1,node_5,87,0,18
k_92,node_0,node_6,100,0,30
k_93,node_13,node_7,32,0,21
k_94,node_1,node_9,48,0,25
k_95,node_1,node_18,25,0,23
k_96,node_10,node_12,94,0,26
k_97,node_16,node_6,49,0,39
k_98,node_3,node_9,79,0,17
k_99,node_7,node_10,4,0,17
k_100,node_16,node_8,11,0,22
k_101,node_9,node_19,55,0,24
k_102,node_0,node_6,31,0,30
k_103,node_15,node_14,31,0,26
k_104,node_10,node_8,61,0,38
k_105,node_7,node_18,95,0,23
k_106,node_1,node_5,89,0,18
k_107,node_8,node_0,82,0,27
k_108,node_8,node_17,66,0,27
k_109,node_2,node_1,94,0,21
k_110,node_4,node_12,52,0,26
k_111,node_0,node_17,34,0,18
k_112,node_17,node_0,92,0,18
k_113,node_7,node_2,74,0,24
k_114,node_10,node_3,3,0,26
k_115,node_11,node_3,5,0,19
k_116,node_15,node_0,81,0,27
k_117,node_15,node_4,75,0,26
k_118,node_9,node_2,49,0,24
k_119,node_11,node_13,95,0,16
k_120,node_17,node_0,2,0,18
k_121,node_6,node_17,95,0,18
k_122,node_18,node_5,84,0,18
k_123,node_0,node_18,43,0,23
k_124,node_3,node_1,70,0,12
k_125,node_6,node_11,100,0,30
k_126,node_0,node_6,97,0,30
k_127,node_0,node_6,87,0,30
k_128,node_9,node_1,35,0,21
k_129,node_17,node_14,76,0,26
k_130,node_6,node_17,79,0,18
k_131,node_8,node_12,36,0,26
k_132,node_9,node_2,3,0,24
k_133,node_2,node_14,19,0,26
k_134,node_12,node_14,58,0,26
k_135,node_8,node_19,66,0,24
k_136,node_1,node_19,6,0,24
k_137,node_2,node_7,39,0,21
k_138,node_8,node_10,40,0,17
k_139,node_18,node_11,98,0,23
k_140,node_14,node_4,40,0,26
k_141,node_14,node_1,66,0,9
k_142,node_7,node_11,14,0,23
k_143,node_10,node_12,12,0,26
k_144,node_16,node_5,46,0,18
k_145,node_1,node_0,24,0,27
k_146,node_4,node_1,1,0,21
k_147,node_3,node_15,84,0,14
k_148,node_1,node_0,12,0,27
k_149,node_19,node_9,51,0,25
