id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_20,node_22,47,49,134,"['e_10', 'e_98', 'e_272', 'e_173']","['node_20', 'node_9', 'node_15', 'node_17', 'node_22']"
k_1,node_21,node_7,69,33,73,"['e_277', 'e_74']","['node_21', 'node_12', 'node_7']"
k_2,node_12,node_1,60,49,139,"['e_284', 'e_259', 'e_91']","['node_12', 'node_13', 'node_4', 'node_1']"
k_3,node_8,node_10,6,38,88,"['e_266', 'e_327', 'e_214']","['node_8', 'node_15', 'node_6', 'node_10']"
k_4,node_5,node_13,71,49,110,"['e_167', 'e_272', 'e_245', 'e_250']","['node_5', 'node_15', 'node_17', 'node_9', 'node_13']"
k_5,node_23,node_5,10,46,131,"['e_55', 'e_191', 'e_293']","['node_23', 'node_15', 'node_11', 'node_5']"
k_6,node_4,node_12,58,29,97,"['e_69', 'e_11']","['node_4', 'node_2', 'node_12']"
k_7,node_21,node_1,44,53,144,"['e_18', 'e_167', 'e_327', 'e_214', 'e_127', 'e_91']","['node_21', 'node_5', 'node_15', 'node_6', 'node_10', 'node_4', 'node_1']"
k_8,node_18,node_17,63,32,89,"['e_13', 'e_272']","['node_18', 'node_15', 'node_17']"
k_9,node_6,node_9,88,39,111,"['e_214', 'e_125', 'e_26', 'e_272', 'e_245']","['node_6', 'node_10', 'node_3', 'node_15', 'node_17', 'node_9']"
k_10,node_13,node_4,26,25,85,['e_259'],"['node_13', 'node_4']"
k_11,node_13,node_12,8,46,75,['e_92'],"['node_13', 'node_12']"
k_12,node_10,node_20,45,58,122,"['e_125', 'e_26', 'e_272', 'e_90']","['node_10', 'node_3', 'node_15', 'node_17', 'node_20']"
k_13,node_9,node_5,39,61,118,"['e_150', 'e_18']","['node_9', 'node_21', 'node_5']"
k_14,node_11,node_22,75,54,130,"['e_293', 'e_167', 'e_272', 'e_173']","['node_11', 'node_5', 'node_15', 'node_17', 'node_22']"
k_15,node_5,node_8,3,55,111,"['e_167', 'e_272', 'e_296']","['node_5', 'node_15', 'node_17', 'node_8']"
k_16,node_8,node_23,46,50,142,"['e_266', 'e_272', 'e_111']","['node_8', 'node_15', 'node_17', 'node_23']"
k_17,node_0,node_2,24,34,136,"['e_188', 'e_103', 'e_18', 'e_41', 'e_344']","['node_0', 'node_12', 'node_21', 'node_5', 'node_24', 'node_2']"
k_18,node_7,node_23,90,56,122,['e_174'],"['node_7', 'node_23']"
k_19,node_2,node_13,51,47,100,"['e_11', 'e_284']","['node_2', 'node_12', 'node_13']"
k_20,node_19,node_16,62,48,91,['e_233'],"['node_19', 'node_16']"
k_21,node_22,node_2,75,48,116,"['e_195', 'e_69']","['node_22', 'node_4', 'node_2']"
k_22,node_8,node_4,30,43,123,"['e_266', 'e_327', 'e_214', 'e_127']","['node_8', 'node_15', 'node_6', 'node_10', 'node_4']"
k_23,node_18,node_17,91,29,87,"['e_13', 'e_272']","['node_18', 'node_15', 'node_17']"
k_24,node_19,node_5,67,54,141,['e_301'],"['node_19', 'node_5']"
