id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_12,node_9,31,50,123,"['e_206', 'e_18', 'e_251']","['node_12', 'node_5', 'node_11', 'node_9']"
k_1,node_10,node_22,30,37,140,"['e_128', 'e_284', 'e_79', 'e_254']","['node_10', 'node_2', 'node_1', 'node_8', 'node_22']"
k_2,node_15,node_5,80,52,139,"['e_132', 'e_167', 'e_235']","['node_15', 'node_8', 'node_18', 'node_5']"
k_3,node_0,node_11,4,47,93,"['e_187', 'e_79', 'e_61']","['node_0', 'node_1', 'node_8', 'node_11']"
k_4,node_17,node_10,24,45,115,"['e_350', 'e_357']","['node_17', 'node_6', 'node_10']"
k_5,node_23,node_1,42,40,86,"['e_84', 'e_69', 'e_248', 'e_187']","['node_23', 'node_20', 'node_3', 'node_0', 'node_1']"
k_6,node_3,node_6,21,55,113,"['e_248', 'e_187', 'e_79', 'e_167', 'e_88']","['node_3', 'node_0', 'node_1', 'node_8', 'node_18', 'node_6']"
k_7,node_7,node_2,50,46,151,"['e_144', 'e_121']","['node_7', 'node_5', 'node_2']"
k_8,node_19,node_0,18,57,128,"['e_102', 'e_206', 'e_18', 'e_168']","['node_19', 'node_12', 'node_5', 'node_11', 'node_0']"
k_9,node_3,node_21,24,58,99,"['e_248', 'e_196']","['node_3', 'node_0', 'node_21']"
k_10,node_18,node_7,62,56,146,"['e_235', 'e_18', 'e_183']","['node_18', 'node_5', 'node_11', 'node_7']"
k_11,node_9,node_17,32,54,84,['e_322'],"['node_9', 'node_17']"
k_12,node_19,node_22,22,47,121,['e_253'],"['node_19', 'node_22']"
k_13,node_13,node_18,78,47,74,['e_321'],"['node_13', 'node_18']"
k_14,node_1,node_15,25,47,90,"['e_79', 'e_167', 'e_88', 'e_334']","['node_1', 'node_8', 'node_18', 'node_6', 'node_15']"
k_15,node_9,node_6,32,59,100,"['e_134', 'e_167', 'e_88']","['node_9', 'node_8', 'node_18', 'node_6']"
k_16,node_10,node_23,92,56,138,"['e_128', 'e_284', 'e_79', 'e_167', 'e_68']","['node_10', 'node_2', 'node_1', 'node_8', 'node_18', 'node_23']"
k_17,node_13,node_12,78,45,91,"['e_225', 'e_102']","['node_13', 'node_19', 'node_12']"
k_18,node_6,node_11,99,34,66,"['e_269', 'e_61']","['node_6', 'node_8', 'node_11']"
k_19,node_18,node_7,66,44,137,"['e_235', 'e_18', 'e_183']","['node_18', 'node_5', 'node_11', 'node_7']"
k_20,node_10,node_15,56,35,116,"['e_303', 'e_351', 'e_255', 'e_334']","['node_10', 'node_16', 'node_5', 'node_6', 'node_15']"
k_21,node_10,node_0,80,49,129,"['e_303', 'e_351', 'e_18', 'e_168']","['node_10', 'node_16', 'node_5', 'node_11', 'node_0']"
k_22,node_4,node_23,73,55,95,"['e_286', 'e_249']","['node_4', 'node_13', 'node_23']"
k_23,node_1,node_18,13,46,78,"['e_79', 'e_167']","['node_1', 'node_8', 'node_18']"
