id,origin,destination,demand,release_time,deadline
k_0,node_5,node_19,27,0,55
k_1,node_17,node_14,17,0,19
k_2,node_14,node_0,29,0,27
k_3,node_15,node_13,29,0,29
k_4,node_1,node_8,29,0,33
k_5,node_14,node_7,90,0,37
k_6,node_18,node_0,93,0,13
k_7,node_1,node_19,74,0,29
k_8,node_5,node_17,41,0,17
k_9,node_5,node_16,30,0,38
k_10,node_15,node_16,69,0,27
k_11,node_1,node_14,69,0,27
k_12,node_5,node_8,48,0,37
k_13,node_15,node_17,22,0,37
k_14,node_11,node_12,64,0,8
k_15,node_3,node_7,7,0,36
k_16,node_3,node_17,3,0,10
k_17,node_5,node_13,30,0,43
k_18,node_16,node_13,19,0,21
k_19,node_8,node_10,34,0,30
k_20,node_17,node_8,60,0,27
k_21,node_5,node_14,99,0,30
k_22,node_15,node_7,80,0,50
k_23,node_10,node_14,88,0,25
k_24,node_8,node_14,29,0,28
k_25,node_18,node_0,22,0,12
k_26,node_18,node_9,79,0,32
k_27,node_10,node_13,39,0,19
k_28,node_3,node_8,10,0,27
k_29,node_1,node_17,50,0,29
k_30,node_3,node_10,38,0,25
k_31,node_8,node_13,87,0,41
k_32,node_5,node_19,34,0,57
k_33,node_17,node_7,32,0,36
k_34,node_8,node_0,54,0,47
k_35,node_14,node_10,58,0,20
k_36,node_14,node_10,58,0,23
k_37,node_0,node_9,60,0,24
k_38,node_14,node_8,68,0,25
k_39,node_8,node_19,66,0,51
k_40,node_18,node_17,70,0,43
k_41,node_17,node_9,23,0,34
k_42,node_5,node_10,44,0,37
k_43,node_1,node_19,80,0,27
k_44,node_8,node_0,19,0,45
k_45,node_8,node_14,57,0,27
k_46,node_11,node_7,70,0,21
k_47,node_5,node_9,53,0,43
k_48,node_15,node_0,95,0,36
k_49,node_3,node_14,90,0,20
k_50,node_15,node_19,63,0,36
k_51,node_11,node_7,17,0,20
k_52,node_15,node_19,19,0,38
k_53,node_3,node_16,12,0,27
k_54,node_5,node_14,80,0,29
k_55,node_18,node_14,5,0,33
k_56,node_8,node_9,50,0,37
k_57,node_3,node_7,49,0,38
k_58,node_10,node_17,24,0,24
k_59,node_1,node_13,70,0,19
k_60,node_1,node_16,89,0,15
k_61,node_17,node_10,48,0,26
k_62,node_10,node_17,36,0,26
k_63,node_17,node_16,25,0,27
k_64,node_0,node_16,69,0,21
k_65,node_3,node_16,25,0,26
k_66,node_16,node_0,35,0,19
k_67,node_5,node_4,96,0,19
k_68,node_1,node_9,93,0,22
k_69,node_3,node_0,64,0,40
k_70,node_14,node_10,64,0,24
k_71,node_18,node_0,9,0,14
k_72,node_1,node_13,33,0,19
k_73,node_14,node_17,42,0,20
k_74,node_3,node_10,31,0,26
k_75,node_3,node_19,52,0,44
k_76,node_3,node_13,75,0,36
k_77,node_14,node_9,26,0,22
k_78,node_8,node_19,94,0,48
k_79,node_0,node_9,63,0,25
k_80,node_11,node_7,37,0,16
k_81,node_0,node_17,3,0,37
k_82,node_16,node_19,34,0,34
k_83,node_11,node_12,41,0,11
k_84,node_1,node_19,7,0,27
k_85,node_11,node_12,61,0,13
k_86,node_14,node_8,29,0,27
k_87,node_5,node_8,61,0,37
k_88,node_0,node_8,15,0,41
k_89,node_1,node_17,14,0,26
k_90,node_8,node_10,17,0,32
k_91,node_8,node_16,25,0,32
k_92,node_5,node_7,46,0,47
k_93,node_17,node_10,11,0,24
k_94,node_8,node_17,85,0,28
k_95,node_3,node_8,78,0,28
k_96,node_15,node_10,76,0,21
k_97,node_10,node_8,46,0,27
k_98,node_18,node_10,51,0,28
k_99,node_3,node_7,80,0,36
