id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_15,node_12,31,4585.282258064516,108361.86129195408,
e_1,node_15,node_8,17,7030.7661290322585,59424.24651494256,
e_2,node_15,node_9,19,3056.8548387096776,66415.33434022992,
e_3,node_15,node_1,28,7947.822580645161,97875.22955402304,
e_4,node_15,node_3,24,7030.7661290322585,83893.05390344832,
e_5,node_12,node_15,31,6419.395161290323,108361.86129195408,
e_6,node_12,node_8,14,8864.879032258064,48937.61477701152,
e_7,node_12,node_9,22,2751.1693548387098,76901.96607816096,
e_8,node_12,node_1,11,4279.596774193548,38450.98303908048,
e_9,node_12,node_3,7,6725.080645161291,24468.80738850576,
e_10,node_8,node_15,17,611.3709677419355,59424.24651494256,
e_11,node_8,node_12,14,7947.822580645161,48937.61477701152,
e_12,node_8,node_9,8,5808.024193548387,27964.35130114944,
e_13,node_8,node_1,11,5196.653225806452,38450.98303908048,
e_14,node_8,node_3,7,2445.483870967742,24468.80738850576,
e_15,node_9,node_15,19,305.68548387096774,66415.33434022992,
e_16,node_9,node_12,22,6113.709677419355,76901.96607816096,
e_17,node_9,node_8,8,3668.2258064516127,27964.35130114944,
e_18,node_9,node_1,11,5196.653225806452,38450.98303908048,
e_19,node_9,node_3,15,611.3709677419355,52433.158689655196,
e_20,node_1,node_15,28,5502.3387096774195,97875.22955402304,
e_21,node_1,node_12,11,4279.596774193548,38450.98303908048,
e_22,node_1,node_8,11,5502.3387096774195,38450.98303908048,
e_23,node_1,node_9,11,917.0564516129032,38450.98303908048,
e_24,node_1,node_3,4,6113.709677419355,13982.17565057472,
e_25,node_3,node_15,24,5808.024193548387,83893.05390344832,
e_26,node_3,node_12,7,5196.653225806452,24468.80738850576,
e_27,node_3,node_8,7,6113.709677419355,24468.80738850576,
e_28,node_3,node_9,15,7336.451612903225,52433.158689655196,
e_29,node_3,node_1,4,7336.451612903225,13982.17565057472,
e_30,node_17,node_7,6,5808.024193548387,20973.26347586208,
e_31,node_15,node_2,6,1834.1129032258063,20973.26347586208,
e_32,node_8,node_19,3,6419.395161290323,10486.63173793104,
e_33,node_19,node_13,5,4585.282258064516,17477.719563218398,
e_34,node_7,node_6,5,8864.879032258064,17477.719563218398,
e_35,node_16,node_2,14,6113.709677419355,48937.61477701152,
e_36,node_6,node_9,9,3056.8548387096776,31459.89521379312,
e_37,node_13,node_19,5,8559.193548387097,17477.719563218398,
e_38,node_6,node_10,11,6113.709677419355,38450.98303908048,
e_39,node_15,node_11,9,7947.822580645161,31459.89521379312,
e_40,node_18,node_12,8,4890.967741935484,27964.35130114944,
e_41,node_5,node_11,24,2139.798387096774,83893.05390344832,
e_42,node_11,node_16,13,2445.483870967742,45442.07086436784,
e_43,node_0,node_2,8,7947.822580645161,27964.35130114944,
e_44,node_16,node_15,8,7947.822580645161,27964.35130114944,
e_45,node_9,node_10,6,6113.709677419355,20973.26347586208,
e_46,node_5,node_2,13,4279.596774193548,45442.07086436784,
e_47,node_10,node_9,6,5502.3387096774195,20973.26347586208,
e_48,node_11,node_0,9,3362.5403225806454,31459.89521379312,
e_49,node_19,node_14,18,6725.080645161291,62919.79042758624,
e_50,node_0,node_5,15,8253.508064516129,52433.158689655196,
e_51,node_15,node_5,15,611.3709677419355,52433.158689655196,
e_52,node_7,node_9,6,6113.709677419355,20973.26347586208,
e_53,node_8,node_13,2,7030.7661290322585,6991.08782528736,
e_54,node_15,node_0,2,5502.3387096774195,6991.08782528736,
e_55,node_0,node_11,9,2139.798387096774,31459.89521379312,
e_56,node_10,node_7,6,2139.798387096774,20973.26347586208,
e_57,node_17,node_6,3,611.3709677419355,10486.63173793104,
e_58,node_14,node_8,15,8253.508064516129,52433.158689655196,
e_59,node_17,node_9,8,1222.741935483871,27964.35130114944,
