id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_6,65,36,66,"['e_149', 'e_229']","['node_3', 'node_19', 'node_6']"
k_1,node_0,node_5,39,49,98,"['e_355', 'e_21', 'e_268', 'e_267', 'e_64']","['node_0', 'node_10', 'node_19', 'node_12', 'node_7', 'node_5']"
k_2,node_4,node_6,90,41,91,"['e_155', 'e_254', 'e_21', 'e_229']","['node_4', 'node_14', 'node_10', 'node_19', 'node_6']"
k_3,node_18,node_19,67,44,86,"['e_36', 'e_127', 'e_21']","['node_18', 'node_22', 'node_10', 'node_19']"
k_4,node_21,node_13,100,48,137,"['e_269', 'e_267', 'e_64', 'e_256']","['node_21', 'node_12', 'node_7', 'node_5', 'node_13']"
k_5,node_4,node_13,22,35,121,"['e_110', 'e_276']","['node_4', 'node_2', 'node_13']"
k_6,node_16,node_22,50,50,117,"['e_76', 'e_261', 'e_176']","['node_16', 'node_9', 'node_24', 'node_22']"
k_7,node_13,node_12,25,45,63,"['e_216', 'e_21', 'e_268']","['node_13', 'node_10', 'node_19', 'node_12']"
k_8,node_19,node_9,29,58,105,"['e_268', 'e_267', 'e_353', 'e_153']","['node_19', 'node_12', 'node_7', 'node_3', 'node_9']"
k_9,node_5,node_18,7,33,97,"['e_329', 'e_66']","['node_5', 'node_6', 'node_18']"
k_10,node_3,node_13,3,62,139,"['e_100', 'e_276']","['node_3', 'node_2', 'node_13']"
k_11,node_21,node_13,34,49,135,"['e_269', 'e_267', 'e_64', 'e_256']","['node_21', 'node_12', 'node_7', 'node_5', 'node_13']"
k_12,node_1,node_17,26,47,76,"['e_138', 'e_299']","['node_1', 'node_23', 'node_17']"
k_13,node_3,node_20,98,40,122,"['e_153', 'e_187', 'e_330']","['node_3', 'node_9', 'node_16', 'node_20']"
k_14,node_7,node_11,16,42,67,['e_34'],"['node_7', 'node_11']"
k_15,node_18,node_15,14,43,92,"['e_36', 'e_46', 'e_323']","['node_18', 'node_22', 'node_14', 'node_15']"
k_16,node_11,node_7,94,41,104,"['e_195', 'e_295']","['node_11', 'node_18', 'node_7']"
k_17,node_14,node_11,84,50,97,"['e_323', 'e_156', 'e_251']","['node_14', 'node_15', 'node_3', 'node_11']"
k_18,node_21,node_6,19,52,119,"['e_269', 'e_267', 'e_64', 'e_329']","['node_21', 'node_12', 'node_7', 'node_5', 'node_6']"
k_19,node_4,node_1,98,41,101,"['e_155', 'e_338']","['node_4', 'node_14', 'node_1']"
k_20,node_12,node_3,27,32,73,"['e_267', 'e_353']","['node_12', 'node_7', 'node_3']"
k_21,node_6,node_9,71,44,120,"['e_66', 'e_315', 'e_273']","['node_6', 'node_18', 'node_23', 'node_9']"
k_22,node_24,node_13,92,43,112,['e_331'],"['node_24', 'node_13']"
k_23,node_22,node_13,85,34,106,"['e_127', 'e_72', 'e_276']","['node_22', 'node_10', 'node_2', 'node_13']"
k_24,node_10,node_14,72,47,121,"['e_21', 'e_229', 'e_347']","['node_10', 'node_19', 'node_6', 'node_14']"
k_25,node_0,node_2,24,51,99,"['e_355', 'e_72']","['node_0', 'node_10', 'node_2']"
k_26,node_14,node_21,7,51,80,"['e_254', 'e_21', 'e_268', 'e_93']","['node_14', 'node_10', 'node_19', 'node_12', 'node_21']"
k_27,node_12,node_21,48,47,61,['e_93'],"['node_12', 'node_21']"
k_28,node_1,node_20,52,60,148,"['e_138', 'e_299', 'e_128']","['node_1', 'node_23', 'node_17', 'node_20']"
k_29,node_14,node_6,25,35,63,"['e_254', 'e_21', 'e_229']","['node_14', 'node_10', 'node_19', 'node_6']"
k_30,node_4,node_6,100,43,91,"['e_155', 'e_254', 'e_21', 'e_229']","['node_4', 'node_14', 'node_10', 'node_19', 'node_6']"
k_31,node_24,node_3,53,54,126,"['e_176', 'e_140', 'e_350']","['node_24', 'node_22', 'node_23', 'node_3']"
k_32,node_18,node_5,14,54,80,"['e_295', 'e_64']","['node_18', 'node_7', 'node_5']"
k_33,node_11,node_24,10,48,132,"['e_314', 'e_127', 'e_21', 'e_239']","['node_11', 'node_22', 'node_10', 'node_19', 'node_24']"
k_34,node_7,node_20,11,38,104,"['e_64', 'e_256', 'e_19']","['node_7', 'node_5', 'node_13', 'node_20']"
k_35,node_1,node_6,63,40,79,['e_120'],"['node_1', 'node_6']"
k_36,node_23,node_22,87,52,96,"['e_350', 'e_9']","['node_23', 'node_3', 'node_22']"
k_37,node_7,node_12,69,44,95,"['e_353', 'e_149', 'e_268']","['node_7', 'node_3', 'node_19', 'node_12']"
k_38,node_7,node_3,64,52,82,['e_353'],"['node_7', 'node_3']"
k_39,node_3,node_12,100,54,80,"['e_149', 'e_268']","['node_3', 'node_19', 'node_12']"
k_40,node_23,node_19,94,33,78,"['e_350', 'e_149']","['node_23', 'node_3', 'node_19']"
k_41,node_1,node_5,90,47,109,"['e_138', 'e_301', 'e_295', 'e_64']","['node_1', 'node_23', 'node_18', 'node_7', 'node_5']"
k_42,node_4,node_18,83,50,117,"['e_27', 'e_157']","['node_4', 'node_15', 'node_18']"
k_43,node_10,node_6,37,47,69,"['e_21', 'e_229']","['node_10', 'node_19', 'node_6']"
k_44,node_10,node_4,68,54,112,['e_348'],"['node_10', 'node_4']"
k_45,node_1,node_23,31,40,50,['e_138'],"['node_1', 'node_23']"
k_46,node_6,node_11,40,55,119,"['e_248', 'e_269', 'e_267', 'e_34']","['node_6', 'node_21', 'node_12', 'node_7', 'node_11']"
k_47,node_9,node_22,17,44,102,"['e_261', 'e_176']","['node_9', 'node_24', 'node_22']"
k_48,node_8,node_5,48,48,73,"['e_2', 'e_64']","['node_8', 'node_7', 'node_5']"
k_49,node_8,node_15,13,48,96,['e_165'],"['node_8', 'node_15']"
k_50,node_4,node_15,21,44,77,['e_27'],"['node_4', 'node_15']"
k_51,node_2,node_15,64,48,119,"['e_312', 'e_323']","['node_2', 'node_14', 'node_15']"
k_52,node_20,node_1,97,46,100,"['e_230', 'e_338']","['node_20', 'node_14', 'node_1']"
k_53,node_16,node_3,6,42,127,"['e_76', 'e_320', 'e_323', 'e_156']","['node_16', 'node_9', 'node_14', 'node_15', 'node_3']"
k_54,node_8,node_9,68,38,84,"['e_2', 'e_353', 'e_153']","['node_8', 'node_7', 'node_3', 'node_9']"
k_55,node_20,node_12,83,43,86,"['e_230', 'e_254', 'e_21', 'e_268']","['node_20', 'node_14', 'node_10', 'node_19', 'node_12']"
k_56,node_16,node_17,35,43,123,"['e_76', 'e_320', 'e_7']","['node_16', 'node_9', 'node_14', 'node_17']"
k_57,node_20,node_0,59,53,75,['e_282'],"['node_20', 'node_0']"
k_58,node_8,node_13,81,41,110,"['e_2', 'e_64', 'e_256']","['node_8', 'node_7', 'node_5', 'node_13']"
k_59,node_6,node_19,48,32,73,['e_61'],"['node_6', 'node_19']"
k_60,node_0,node_23,16,40,87,"['e_344', 'e_140']","['node_0', 'node_22', 'node_23']"
k_61,node_20,node_7,1,51,90,"['e_79', 'e_2']","['node_20', 'node_8', 'node_7']"
k_62,node_16,node_15,92,32,102,"['e_76', 'e_320', 'e_323']","['node_16', 'node_9', 'node_14', 'node_15']"
k_63,node_10,node_11,60,35,76,"['e_21', 'e_268', 'e_267', 'e_34']","['node_10', 'node_19', 'node_12', 'node_7', 'node_11']"
k_64,node_21,node_16,2,46,121,"['e_269', 'e_267', 'e_353', 'e_153', 'e_187']","['node_21', 'node_12', 'node_7', 'node_3', 'node_9', 'node_16']"
k_65,node_23,node_5,3,39,97,"['e_301', 'e_295', 'e_64']","['node_23', 'node_18', 'node_7', 'node_5']"
k_66,node_3,node_10,69,36,76,"['e_9', 'e_127']","['node_3', 'node_22', 'node_10']"
k_67,node_5,node_11,31,50,136,"['e_329', 'e_248', 'e_269', 'e_267', 'e_34']","['node_5', 'node_6', 'node_21', 'node_12', 'node_7', 'node_11']"
k_68,node_12,node_14,58,42,112,"['e_267', 'e_353', 'e_9', 'e_46']","['node_12', 'node_7', 'node_3', 'node_22', 'node_14']"
k_69,node_12,node_16,73,47,92,"['e_267', 'e_353', 'e_153', 'e_187']","['node_12', 'node_7', 'node_3', 'node_9', 'node_16']"
k_70,node_12,node_9,54,39,85,"['e_267', 'e_353', 'e_153']","['node_12', 'node_7', 'node_3', 'node_9']"
k_71,node_2,node_5,43,47,69,"['e_335', 'e_64']","['node_2', 'node_7', 'node_5']"
k_72,node_4,node_22,95,51,121,"['e_213', 'e_344']","['node_4', 'node_0', 'node_22']"
k_73,node_10,node_18,7,43,92,['e_116'],"['node_10', 'node_18']"
k_74,node_10,node_17,7,52,110,"['e_21', 'e_268', 'e_267', 'e_34', 'e_148']","['node_10', 'node_19', 'node_12', 'node_7', 'node_11', 'node_17']"
k_75,node_17,node_24,3,45,109,"['e_210', 'e_261']","['node_17', 'node_9', 'node_24']"
k_76,node_9,node_2,13,28,107,"['e_320', 'e_254', 'e_72']","['node_9', 'node_14', 'node_10', 'node_2']"
k_77,node_14,node_20,77,50,127,"['e_254', 'e_72', 'e_276', 'e_19']","['node_14', 'node_10', 'node_2', 'node_13', 'node_20']"
k_78,node_10,node_23,42,53,120,"['e_116', 'e_315']","['node_10', 'node_18', 'node_23']"
k_79,node_16,node_5,39,60,137,"['e_330', 'e_336']","['node_16', 'node_20', 'node_5']"
k_80,node_4,node_12,21,43,88,"['e_155', 'e_254', 'e_21', 'e_268']","['node_4', 'node_14', 'node_10', 'node_19', 'node_12']"
k_81,node_21,node_15,65,41,123,"['e_269', 'e_158', 'e_165']","['node_21', 'node_12', 'node_8', 'node_15']"
k_82,node_19,node_10,45,44,76,['e_224'],"['node_19', 'node_10']"
k_83,node_14,node_5,90,50,84,"['e_254', 'e_21', 'e_268', 'e_267', 'e_64']","['node_14', 'node_10', 'node_19', 'node_12', 'node_7', 'node_5']"
k_84,node_9,node_5,73,40,116,"['e_320', 'e_254', 'e_21', 'e_268', 'e_267', 'e_64']","['node_9', 'node_14', 'node_10', 'node_19', 'node_12', 'node_7', 'node_5']"
k_85,node_15,node_14,100,34,89,"['e_156', 'e_9', 'e_46']","['node_15', 'node_3', 'node_22', 'node_14']"
k_86,node_23,node_5,72,45,102,"['e_301', 'e_295', 'e_64']","['node_23', 'node_18', 'node_7', 'node_5']"
k_87,node_10,node_0,56,45,107,"['e_21', 'e_268', 'e_267', 'e_279']","['node_10', 'node_19', 'node_12', 'node_7', 'node_0']"
k_88,node_6,node_14,96,48,114,['e_347'],"['node_6', 'node_14']"
k_89,node_17,node_5,1,44,103,['e_298'],"['node_17', 'node_5']"
k_90,node_24,node_0,67,37,127,"['e_331', 'e_19', 'e_282']","['node_24', 'node_13', 'node_20', 'node_0']"
k_91,node_15,node_24,77,52,100,"['e_156', 'e_153', 'e_261']","['node_15', 'node_3', 'node_9', 'node_24']"
k_92,node_21,node_24,46,62,150,"['e_269', 'e_204']","['node_21', 'node_12', 'node_24']"
k_93,node_1,node_8,56,54,113,"['e_138', 'e_350', 'e_149', 'e_268', 'e_158']","['node_1', 'node_23', 'node_3', 'node_19', 'node_12', 'node_8']"
k_94,node_14,node_7,89,38,71,"['e_254', 'e_21', 'e_268', 'e_267']","['node_14', 'node_10', 'node_19', 'node_12', 'node_7']"
k_95,node_4,node_19,1,40,82,"['e_155', 'e_254', 'e_21']","['node_4', 'node_14', 'node_10', 'node_19']"
k_96,node_7,node_11,18,53,79,['e_34'],"['node_7', 'node_11']"
k_97,node_24,node_0,29,54,142,"['e_331', 'e_19', 'e_282']","['node_24', 'node_13', 'node_20', 'node_0']"
k_98,node_6,node_1,80,46,120,"['e_66', 'e_315', 'e_318']","['node_6', 'node_18', 'node_23', 'node_1']"
k_99,node_11,node_2,45,51,128,"['e_314', 'e_127', 'e_72']","['node_11', 'node_22', 'node_10', 'node_2']"
k_100,node_5,node_20,9,47,109,"['e_256', 'e_19']","['node_5', 'node_13', 'node_20']"
k_101,node_19,node_23,36,39,104,"['e_229', 'e_66', 'e_315']","['node_19', 'node_6', 'node_18', 'node_23']"
k_102,node_14,node_6,54,44,74,"['e_254', 'e_21', 'e_229']","['node_14', 'node_10', 'node_19', 'node_6']"
k_103,node_19,node_22,56,40,96,"['e_268', 'e_267', 'e_353', 'e_9']","['node_19', 'node_12', 'node_7', 'node_3', 'node_22']"
k_104,node_2,node_1,72,33,108,"['e_335', 'e_353', 'e_115']","['node_2', 'node_7', 'node_3', 'node_1']"
k_105,node_7,node_9,75,53,89,"['e_353', 'e_153']","['node_7', 'node_3', 'node_9']"
k_106,node_12,node_9,59,36,81,"['e_267', 'e_353', 'e_153']","['node_12', 'node_7', 'node_3', 'node_9']"
k_107,node_13,node_5,64,57,86,"['e_19', 'e_336']","['node_13', 'node_20', 'node_5']"
k_108,node_17,node_11,37,48,148,"['e_247', 'e_248', 'e_269', 'e_267', 'e_34']","['node_17', 'node_6', 'node_21', 'node_12', 'node_7', 'node_11']"
k_109,node_1,node_14,33,34,91,"['e_138', 'e_273', 'e_320']","['node_1', 'node_23', 'node_9', 'node_14']"
k_110,node_10,node_22,24,46,109,"['e_21', 'e_268', 'e_267', 'e_353', 'e_9']","['node_10', 'node_19', 'node_12', 'node_7', 'node_3', 'node_22']"
k_111,node_1,node_10,70,39,97,"['e_138', 'e_350', 'e_9', 'e_127']","['node_1', 'node_23', 'node_3', 'node_22', 'node_10']"
k_112,node_7,node_3,27,47,80,['e_353'],"['node_7', 'node_3']"
k_113,node_21,node_11,20,53,113,"['e_269', 'e_267', 'e_34']","['node_21', 'node_12', 'node_7', 'node_11']"
k_114,node_14,node_19,60,41,64,"['e_254', 'e_21']","['node_14', 'node_10', 'node_19']"
k_115,node_9,node_24,63,45,80,['e_261'],"['node_9', 'node_24']"
k_116,node_23,node_4,87,36,102,"['e_299', 'e_354']","['node_23', 'node_17', 'node_4']"
k_117,node_18,node_13,78,25,95,"['e_295', 'e_64', 'e_256']","['node_18', 'node_7', 'node_5', 'node_13']"
k_118,node_8,node_13,19,39,103,"['e_2', 'e_64', 'e_256']","['node_8', 'node_7', 'node_5', 'node_13']"
k_119,node_5,node_22,18,49,127,"['e_329', 'e_66', 'e_36']","['node_5', 'node_6', 'node_18', 'node_22']"
k_120,node_19,node_7,70,30,53,"['e_268', 'e_267']","['node_19', 'node_12', 'node_7']"
k_121,node_11,node_15,74,54,121,"['e_314', 'e_46', 'e_323']","['node_11', 'node_22', 'node_14', 'node_15']"
k_122,node_7,node_4,27,37,83,['e_82'],"['node_7', 'node_4']"
k_123,node_19,node_10,29,59,96,['e_224'],"['node_19', 'node_10']"
k_124,node_4,node_22,84,53,122,"['e_213', 'e_344']","['node_4', 'node_0', 'node_22']"
k_125,node_18,node_0,96,47,110,"['e_295', 'e_279']","['node_18', 'node_7', 'node_0']"
k_126,node_17,node_21,49,54,99,"['e_247', 'e_248']","['node_17', 'node_6', 'node_21']"
k_127,node_24,node_14,86,44,102,"['e_176', 'e_46']","['node_24', 'node_22', 'node_14']"
k_128,node_12,node_7,94,37,54,['e_267'],"['node_12', 'node_7']"
k_129,node_13,node_24,73,53,93,"['e_216', 'e_21', 'e_239']","['node_13', 'node_10', 'node_19', 'node_24']"
k_130,node_4,node_13,81,38,126,"['e_110', 'e_276']","['node_4', 'node_2', 'node_13']"
k_131,node_16,node_5,1,40,117,"['e_330', 'e_336']","['node_16', 'node_20', 'node_5']"
k_132,node_22,node_11,66,46,94,"['e_140', 'e_296']","['node_22', 'node_23', 'node_11']"
k_133,node_19,node_13,89,44,109,"['e_268', 'e_267', 'e_64', 'e_256']","['node_19', 'node_12', 'node_7', 'node_5', 'node_13']"
k_134,node_5,node_16,69,43,101,"['e_284', 'e_187']","['node_5', 'node_9', 'node_16']"
k_135,node_2,node_19,61,48,96,"['e_276', 'e_216', 'e_21']","['node_2', 'node_13', 'node_10', 'node_19']"
k_136,node_4,node_7,63,47,103,"['e_155', 'e_254', 'e_21', 'e_268', 'e_267']","['node_4', 'node_14', 'node_10', 'node_19', 'node_12', 'node_7']"
k_137,node_20,node_10,53,52,86,"['e_230', 'e_254']","['node_20', 'node_14', 'node_10']"
