id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_17,node_19,32,44,68,['e_271'],"['node_17', 'node_19']"
k_1,node_10,node_0,55,50,100,['e_295'],"['node_10', 'node_0']"
k_2,node_9,node_1,79,41,85,['e_136'],"['node_9', 'node_1']"
k_3,node_7,node_15,80,43,78,['e_207'],"['node_7', 'node_15']"
k_4,node_8,node_6,85,38,50,['e_251'],"['node_8', 'node_6']"
k_5,node_16,node_10,33,49,100,['e_155'],"['node_16', 'node_10']"
k_6,node_19,node_12,35,46,99,"['e_67', 'e_88', 'e_105']","['node_19', 'node_13', 'node_9', 'node_12']"
k_7,node_16,node_9,69,31,61,['e_170'],"['node_16', 'node_9']"
k_8,node_7,node_4,79,55,103,"['e_35', 'e_108']","['node_7', 'node_6', 'node_4']"
k_9,node_11,node_12,20,46,80,"['e_27', 'e_251', 'e_158', 'e_105']","['node_11', 'node_8', 'node_6', 'node_9', 'node_12']"
k_10,node_17,node_7,37,61,128,['e_161'],"['node_17', 'node_7']"
k_11,node_0,node_8,4,46,63,['e_195'],"['node_0', 'node_8']"
k_12,node_1,node_5,86,46,86,"['e_182', 'e_153']","['node_1', 'node_18', 'node_5']"
k_13,node_11,node_13,55,50,92,['e_79'],"['node_11', 'node_13']"
k_14,node_15,node_1,12,37,106,"['e_86', 'e_111']","['node_15', 'node_8', 'node_1']"
k_15,node_2,node_5,83,41,92,"['e_28', 'e_128', 'e_153']","['node_2', 'node_15', 'node_18', 'node_5']"
k_16,node_2,node_14,67,41,118,"['e_28', 'e_128', 'e_163', 'e_202']","['node_2', 'node_15', 'node_18', 'node_9', 'node_14']"
k_17,node_2,node_17,53,31,92,"['e_275', 'e_185']","['node_2', 'node_4', 'node_17']"
k_18,node_2,node_18,96,59,97,"['e_28', 'e_128']","['node_2', 'node_15', 'node_18']"
k_19,node_19,node_10,8,35,105,['e_227'],"['node_19', 'node_10']"
k_20,node_1,node_12,66,51,77,['e_214'],"['node_1', 'node_12']"
k_21,node_18,node_0,64,43,95,['e_178'],"['node_18', 'node_0']"
k_22,node_16,node_3,43,54,124,"['e_170', 'e_242', 'e_24']","['node_16', 'node_9', 'node_11', 'node_3']"
k_23,node_19,node_11,39,50,113,"['e_67', 'e_193']","['node_19', 'node_13', 'node_11']"
k_24,node_4,node_19,49,43,72,"['e_185', 'e_271']","['node_4', 'node_17', 'node_19']"
k_25,node_0,node_9,63,40,69,"['e_195', 'e_251', 'e_158']","['node_0', 'node_8', 'node_6', 'node_9']"
k_26,node_17,node_12,19,53,99,"['e_134', 'e_105']","['node_17', 'node_9', 'node_12']"
k_27,node_8,node_15,61,53,99,"['e_251', 'e_56']","['node_8', 'node_6', 'node_15']"
k_28,node_14,node_18,83,44,92,"['e_282', 'e_59']","['node_14', 'node_11', 'node_18']"
k_29,node_15,node_0,41,50,127,"['e_128', 'e_178']","['node_15', 'node_18', 'node_0']"
k_30,node_19,node_5,8,45,110,"['e_80', 'e_195', 'e_65']","['node_19', 'node_0', 'node_8', 'node_5']"
k_31,node_15,node_14,17,44,105,"['e_128', 'e_163', 'e_202']","['node_15', 'node_18', 'node_9', 'node_14']"
k_32,node_17,node_2,15,45,97,"['e_134', 'e_244']","['node_17', 'node_9', 'node_2']"
