id,origin,destination,demand,release_time,deadline
k_0,node_19,node_8,72,0,52
k_1,node_14,node_10,49,0,97
k_2,node_10,node_2,25,0,63
k_3,node_3,node_16,92,0,42
k_4,node_6,node_0,49,0,24
k_5,node_10,node_14,13,0,73
k_6,node_17,node_5,9,0,63
k_7,node_17,node_2,18,0,45
k_8,node_10,node_5,19,0,41
k_9,node_4,node_1,82,0,63
k_10,node_9,node_17,41,0,21
k_11,node_4,node_16,61,0,49
k_12,node_7,node_6,53,0,43
k_13,node_0,node_14,61,0,67
k_14,node_1,node_9,100,0,56
k_15,node_14,node_7,48,0,28
k_16,node_17,node_0,40,0,51
k_17,node_17,node_14,19,0,22
k_18,node_10,node_0,74,0,66
k_19,node_10,node_14,77,0,74
k_20,node_19,node_14,23,0,57
k_21,node_17,node_1,47,0,44
k_22,node_8,node_12,63,0,58
k_23,node_5,node_3,36,0,65
k_24,node_9,node_2,97,0,58
k_25,node_19,node_1,68,0,43
k_26,node_16,node_7,94,0,42
k_27,node_15,node_18,82,0,17
k_28,node_10,node_19,74,0,55
k_29,node_14,node_1,25,0,60
k_30,node_8,node_5,22,0,16
k_31,node_13,node_8,99,0,10
k_32,node_19,node_17,32,0,41
k_33,node_19,node_4,94,0,50
k_34,node_10,node_9,43,0,70
k_35,node_5,node_10,92,0,30
k_36,node_14,node_7,31,0,28
k_37,node_4,node_10,55,0,102
k_38,node_10,node_1,53,0,25
k_39,node_12,node_11,81,0,14
k_40,node_4,node_16,20,0,50
k_41,node_12,node_16,14,0,69
k_42,node_11,node_0,48,0,11
k_43,node_4,node_11,71,0,61
k_44,node_0,node_1,31,0,50
k_45,node_8,node_15,23,0,53
k_46,node_12,node_4,2,0,57
k_47,node_3,node_14,7,0,34
k_48,node_15,node_2,51,0,21
k_49,node_4,node_1,98,0,64
k_50,node_9,node_3,67,0,32
k_51,node_4,node_11,92,0,64
k_52,node_9,node_11,29,0,62
k_53,node_15,node_4,21,0,55
k_54,node_13,node_4,40,0,71
k_55,node_13,node_15,80,0,56
k_56,node_10,node_3,87,0,74
k_57,node_11,node_4,93,0,63
k_58,node_19,node_6,39,0,14
k_59,node_12,node_17,58,0,46
k_60,node_16,node_10,99,0,112
k_61,node_13,node_0,69,0,62
k_62,node_10,node_18,11,0,55
k_63,node_5,node_12,8,0,59
k_64,node_13,node_8,94,0,11
k_65,node_5,node_10,83,0,28
k_66,node_13,node_6,11,0,58
k_67,node_3,node_19,19,0,44
k_68,node_17,node_1,41,0,41
k_69,node_5,node_6,25,0,55
k_70,node_14,node_11,22,0,66
k_71,node_14,node_17,76,0,23
k_72,node_11,node_1,68,0,52
k_73,node_5,node_2,11,0,54
k_74,node_1,node_0,60,0,53
k_75,node_6,node_18,73,0,17
k_76,node_0,node_12,58,0,11
k_77,node_0,node_15,89,0,15
k_78,node_11,node_9,87,0,62
k_79,node_3,node_17,52,0,21
k_80,node_9,node_6,47,0,58
k_81,node_6,node_14,69,0,63
k_82,node_0,node_11,12,0,10
k_83,node_16,node_9,41,0,46
k_84,node_17,node_0,76,0,48
k_85,node_4,node_1,92,0,64
k_86,node_12,node_2,66,0,25
k_87,node_11,node_8,22,0,61
k_88,node_1,node_6,7,0,47
k_89,node_18,node_5,9,0,54
k_90,node_8,node_16,59,0,74
k_91,node_13,node_9,60,0,64
k_92,node_11,node_7,8,0,49
k_93,node_3,node_11,25,0,56
k_94,node_14,node_2,34,0,61
k_95,node_10,node_12,53,0,60
k_96,node_18,node_15,99,0,13
k_97,node_7,node_19,58,0,39
k_98,node_12,node_10,2,0,85
k_99,node_11,node_12,28,0,14
