id,origin,destination,transit_time,capacity,fixed_cost,variable_cost
e_0,node_8,node_3,42.0,305.8442463081638,19279.59790751445,
e_1,node_4,node_13,16.0,1773.8966285873503,7544.190485549133,
e_2,node_19,node_0,7.0,1468.0523822791863,3352.973549132948,
e_3,node_11,node_5,38.0,1101.0392867093897,17603.111132947975,
e_4,node_5,node_15,40.0,244.67539704653106,18441.354520231213,
e_5,node_5,node_7,49.0,1223.3769852326552,22632.571456647398,
e_6,node_17,node_11,49.0,428.18194483142935,22632.571456647398,
e_7,node_11,node_10,20.0,428.18194483142935,9220.677260115606,
e_8,node_16,node_14,35.0,734.0261911395932,15926.624358381503,
e_9,node_8,node_7,49.0,734.0261911395932,22632.571456647398,
e_10,node_6,node_0,53.0,1835.065477848983,24309.058231213872,
e_11,node_0,node_19,24.0,1162.2081359710226,10897.16403468208,
e_12,node_2,node_7,44.0,1284.545834494288,20117.841294797687,
e_13,node_19,node_10,47.0,244.67539704653106,21794.32806936416,
e_14,node_5,node_4,45.0,1406.8835330175536,20956.084682080924,
e_15,node_4,node_0,15.0,1590.3900808024518,6705.947098265896,
e_16,node_7,node_12,42.0,428.18194483142935,19279.59790751445,
e_17,node_8,node_17,16.0,1223.3769852326552,7544.190485549133,
e_18,node_8,node_10,7.0,1468.0523822791863,3352.973549132948,
e_19,node_4,node_11,16.0,734.0261911395932,7544.190485549133,
e_20,node_3,node_0,24.0,1468.0523822791863,10897.16403468208,
e_21,node_1,node_12,45.0,1651.5589300640847,20956.084682080924,
e_22,node_9,node_13,2.0,1835.065477848983,838.243387283237,
e_23,node_18,node_15,38.0,1039.870437447757,17603.111132947975,
e_24,node_16,node_1,49.0,856.3638896628587,22632.571456647398,
e_25,node_17,node_18,7.0,611.6884926163276,3352.973549132948,
e_26,node_15,node_17,35.0,1406.8835330175536,15926.624358381503,
e_27,node_7,node_16,53.0,550.5196433546948,24309.058231213872,
e_28,node_2,node_13,31.0,489.3507940930621,14250.137583815029,
e_29,node_3,node_7,27.0,1651.5589300640847,12573.650809248555,
e_30,node_10,node_17,47.0,61.168849261632765,21794.32806936416,
e_31,node_9,node_2,13.0,122.33769852326553,5867.703710982659,
e_32,node_4,node_14,13.0,428.18194483142935,5867.703710982659,
e_33,node_12,node_13,38.0,1651.5589300640847,17603.111132947975,
e_34,node_0,node_1,31.0,367.0130955697966,14250.137583815029,
e_35,node_0,node_17,55.0,795.1950404012259,25147.30161849711,
e_36,node_3,node_1,49.0,1712.7277793257174,22632.571456647398,
e_37,node_14,node_7,20.0,122.33769852326553,9220.677260115606,
e_38,node_8,node_6,24.0,428.18194483142935,10897.16403468208,
e_39,node_10,node_2,45.0,1345.7146837559208,20956.084682080924,
e_40,node_1,node_14,5.0,734.0261911395932,2514.730161849711,
e_41,node_16,node_13,2.0,1529.2212315408192,838.243387283237,
e_42,node_7,node_5,53.0,1835.065477848983,24309.058231213872,
e_43,node_3,node_11,25.0,795.1950404012259,11735.407421965318,
e_44,node_17,node_6,20.0,1162.2081359710226,9220.677260115606,
e_45,node_5,node_13,13.0,856.3638896628587,5867.703710982659,
e_46,node_17,node_19,16.0,1590.3900808024518,7544.190485549133,
e_47,node_4,node_10,44.0,489.3507940930621,20117.841294797687,
e_48,node_0,node_15,9.0,489.3507940930621,4191.2169364161855,
e_49,node_5,node_11,4.0,1651.5589300640847,1676.486774566474,
e_50,node_1,node_18,40.0,856.3638896628587,18441.354520231213,
e_51,node_13,node_3,44.0,672.8573418779604,20117.841294797687,
e_52,node_9,node_4,4.0,734.0261911395932,1676.486774566474,
e_53,node_3,node_5,4.0,978.7015881861242,1676.486774566474,
e_54,node_7,node_2,25.0,305.8442463081638,11735.407421965318,
e_55,node_7,node_3,2.0,672.8573418779604,838.243387283237,
e_56,node_17,node_15,22.0,795.1950404012259,10058.920647398843,
e_57,node_13,node_14,45.0,978.7015881861242,20956.084682080924,
e_58,node_15,node_0,44.0,61.168849261632765,20117.841294797687,
e_59,node_0,node_12,44.0,1529.2212315408192,20117.841294797687,
e_60,node_13,node_18,44.0,305.8442463081638,20117.841294797687,
e_61,node_9,node_17,2.0,244.67539704653106,838.243387283237,
e_62,node_15,node_7,47.0,1468.0523822791863,21794.32806936416,
e_63,node_9,node_19,38.0,1712.7277793257174,17603.111132947975,
e_64,node_0,node_10,25.0,244.67539704653106,11735.407421965318,
e_65,node_15,node_4,33.0,734.0261911395932,15088.380971098266,
e_66,node_12,node_19,53.0,1101.0392867093897,24309.058231213872,
e_67,node_1,node_16,38.0,672.8573418779604,17603.111132947975,
