id,origin,destination,demand,release_time,deadline
k_0,node_19,node_6,32,0,22
k_1,node_13,node_4,4,0,35
k_2,node_12,node_11,35,0,34
k_3,node_3,node_19,21,0,22
k_4,node_5,node_15,96,0,29
k_5,node_13,node_17,83,0,20
k_6,node_7,node_13,67,0,20
k_7,node_1,node_8,75,0,26
k_8,node_10,node_4,12,0,35
k_9,node_19,node_4,46,0,35
k_10,node_12,node_3,5,0,33
k_11,node_8,node_2,88,0,30
k_12,node_3,node_6,35,0,34
k_13,node_15,node_4,24,0,17
k_14,node_11,node_19,55,0,15
k_15,node_15,node_4,75,0,17
k_16,node_1,node_17,13,0,34
k_17,node_19,node_2,98,0,25
k_18,node_14,node_5,48,0,24
k_19,node_11,node_0,3,0,28
k_20,node_11,node_13,53,0,33
k_21,node_10,node_3,79,0,33
k_22,node_10,node_8,96,0,33
k_23,node_1,node_14,68,0,26
k_24,node_19,node_4,17,0,35
k_25,node_7,node_12,98,0,18
k_26,node_1,node_0,38,0,18
k_27,node_4,node_7,51,0,24
k_28,node_9,node_11,10,0,34
k_29,node_18,node_5,64,0,30
k_30,node_3,node_18,89,0,13
k_31,node_16,node_1,25,0,30
k_32,node_9,node_14,59,0,34
k_33,node_18,node_8,45,0,26
k_34,node_12,node_17,36,0,34
k_35,node_11,node_12,86,0,29
k_36,node_19,node_16,4,0,32
k_37,node_7,node_15,45,0,26
k_38,node_13,node_12,99,0,18
k_39,node_10,node_9,65,0,42
k_40,node_10,node_11,90,0,34
k_41,node_16,node_5,6,0,24
k_42,node_8,node_9,75,0,42
k_43,node_8,node_3,59,0,33
k_44,node_12,node_9,66,0,42
k_45,node_1,node_4,32,0,35
k_46,node_14,node_12,82,0,29
k_47,node_12,node_8,9,0,33
k_48,node_5,node_10,35,0,21
k_49,node_14,node_11,97,0,39
k_50,node_4,node_19,46,0,22
k_51,node_9,node_11,27,0,34
k_52,node_2,node_17,8,0,34
k_53,node_15,node_8,1,0,26
k_54,node_9,node_17,100,0,44
k_55,node_15,node_11,28,0,34
k_56,node_3,node_2,76,0,25
k_57,node_16,node_7,42,0,24
k_58,node_5,node_2,50,0,25
k_59,node_12,node_1,38,0,10
k_60,node_4,node_17,26,0,34
k_61,node_7,node_1,65,0,21
k_62,node_5,node_4,15,0,35
k_63,node_1,node_9,65,0,42
k_64,node_11,node_10,72,0,21
k_65,node_2,node_8,99,0,26
k_66,node_18,node_7,8,0,24
k_67,node_12,node_4,61,0,35
k_68,node_8,node_19,10,0,43
k_69,node_7,node_12,34,0,18
k_70,node_4,node_12,75,0,29
k_71,node_18,node_3,51,0,21
k_72,node_12,node_3,84,0,33
k_73,node_3,node_9,74,0,16
k_74,node_3,node_7,46,0,24
k_75,node_10,node_5,46,0,24
k_76,node_13,node_15,27,0,29
k_77,node_2,node_18,36,0,31
k_78,node_16,node_14,79,0,26
k_79,node_5,node_8,40,0,26
k_80,node_18,node_3,21,0,21
k_81,node_6,node_3,93,0,21
k_82,node_14,node_18,20,0,37
k_83,node_12,node_1,27,0,10
k_84,node_11,node_10,34,0,16
k_85,node_2,node_6,3,0,34
k_86,node_10,node_16,17,0,19
k_87,node_13,node_4,43,0,35
k_88,node_7,node_4,39,0,35
k_89,node_14,node_13,29,0,33
k_90,node_1,node_3,23,0,33
k_91,node_9,node_19,99,0,43
k_92,node_9,node_1,46,0,21
k_93,node_18,node_11,61,0,34
k_94,node_14,node_15,88,0,44
k_95,node_14,node_4,34,0,35
k_96,node_8,node_19,2,0,43
k_97,node_18,node_15,73,0,26
k_98,node_18,node_3,37,0,21
k_99,node_4,node_13,67,0,20
k_100,node_11,node_18,80,0,20
k_101,node_17,node_14,20,0,26
k_102,node_14,node_0,84,0,43
k_103,node_19,node_14,94,0,26
k_104,node_19,node_10,20,0,16
k_105,node_5,node_17,30,0,17
k_106,node_12,node_14,73,0,26
k_107,node_19,node_2,38,0,25
k_108,node_18,node_1,38,0,21
k_109,node_2,node_17,5,0,34
k_110,node_5,node_14,91,0,26
k_111,node_11,node_9,94,0,42
k_112,node_8,node_6,81,0,43
k_113,node_11,node_2,93,0,25
k_114,node_9,node_2,56,0,43
k_115,node_14,node_15,6,0,43
k_116,node_12,node_6,37,0,22
k_117,node_16,node_2,13,0,30
k_118,node_18,node_4,45,0,35
k_119,node_15,node_11,88,0,34
k_120,node_3,node_16,84,0,19
k_121,node_7,node_8,10,0,11
k_122,node_19,node_14,81,0,26
k_123,node_14,node_12,70,0,39
k_124,node_15,node_14,67,0,26
k_125,node_2,node_7,73,0,24
k_126,node_12,node_11,18,0,34
k_127,node_0,node_3,73,0,33
k_128,node_12,node_19,66,0,22
k_129,node_7,node_13,95,0,20
k_130,node_16,node_2,55,0,30
k_131,node_16,node_0,17,0,11
k_132,node_13,node_8,60,0,26
k_133,node_12,node_13,40,0,20
k_134,node_15,node_6,81,0,34
k_135,node_13,node_3,34,0,33
k_136,node_10,node_2,86,0,43
k_137,node_17,node_8,55,0,26
k_138,node_12,node_15,44,0,29
k_139,node_4,node_18,15,0,31
k_140,node_17,node_8,90,0,26
k_141,node_5,node_19,40,0,22
k_142,node_13,node_11,6,0,15
k_143,node_7,node_11,100,0,19
k_144,node_8,node_0,51,0,18
k_145,node_12,node_14,52,0,26
k_146,node_16,node_10,13,0,39
k_147,node_19,node_15,86,0,43
k_148,node_12,node_14,36,0,26
k_149,node_16,node_11,48,0,34
