id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_2,node_21,100,61,203,"['e_210', 'e_271', 'e_325', 'e_190']","['node_2', 'node_23', 'node_7', 'node_5', 'node_21']"
k_1,node_21,node_18,44,55,125,"['e_226', 'e_358', 'e_86', 'e_127']","['node_21', 'node_4', 'node_5', 'node_17', 'node_18']"
k_2,node_7,node_4,9,52,130,"['e_27', 'e_267', 'e_110', 'e_309']","['node_7', 'node_6', 'node_20', 'node_14', 'node_4']"
k_3,node_5,node_24,77,73,114,"['e_86', 'e_215']","['node_5', 'node_17', 'node_24']"
k_4,node_11,node_16,77,59,113,"['e_44', 'e_319']","['node_11', 'node_1', 'node_16']"
k_5,node_15,node_21,54,68,194,"['e_259', 'e_296']","['node_15', 'node_0', 'node_21']"
k_6,node_20,node_11,46,43,147,"['e_110', 'e_35', 'e_135']","['node_20', 'node_14', 'node_1', 'node_11']"
k_7,node_6,node_8,27,61,151,"['e_267', 'e_198', 'e_23', 'e_126']","['node_6', 'node_20', 'node_18', 'node_17', 'node_8']"
k_8,node_4,node_20,4,64,176,"['e_358', 'e_86', 'e_5', 'e_293']","['node_4', 'node_5', 'node_17', 'node_3', 'node_20']"
k_9,node_1,node_18,46,52,106,"['e_135', 'e_48', 'e_293', 'e_198']","['node_1', 'node_11', 'node_3', 'node_20', 'node_18']"
k_10,node_9,node_21,41,39,189,"['e_84', 'e_223', 'e_278', 'e_190']","['node_9', 'node_8', 'node_18', 'node_5', 'node_21']"
k_11,node_17,node_21,3,60,185,"['e_215', 'e_71']","['node_17', 'node_24', 'node_21']"
k_12,node_18,node_20,40,61,144,"['e_23', 'e_5', 'e_293']","['node_18', 'node_17', 'node_3', 'node_20']"
k_13,node_10,node_12,51,50,119,"['e_317', 'e_354', 'e_207']","['node_10', 'node_2', 'node_13', 'node_12']"
k_14,node_11,node_7,87,58,157,"['e_48', 'e_293', 'e_161']","['node_11', 'node_3', 'node_20', 'node_7']"
k_15,node_23,node_24,28,53,115,['e_232'],"['node_23', 'node_24']"
k_16,node_8,node_18,81,65,82,['e_223'],"['node_8', 'node_18']"
k_17,node_17,node_19,44,70,174,"['e_266', 'e_164', 'e_317', 'e_289']","['node_17', 'node_12', 'node_10', 'node_2', 'node_19']"
k_18,node_9,node_13,34,60,133,"['e_241', 'e_346']","['node_9', 'node_15', 'node_13']"
k_19,node_20,node_15,67,60,149,"['e_110', 'e_147']","['node_20', 'node_14', 'node_15']"
k_20,node_11,node_10,46,58,125,"['e_154', 'e_164']","['node_11', 'node_12', 'node_10']"
k_21,node_6,node_16,13,58,97,"['e_15', 'e_37']","['node_6', 'node_22', 'node_16']"
k_22,node_22,node_0,35,65,177,"['e_166', 'e_195']","['node_22', 'node_7', 'node_0']"
k_23,node_14,node_2,40,55,116,['e_14'],"['node_14', 'node_2']"
k_24,node_0,node_20,17,48,116,"['e_265', 'e_5', 'e_293']","['node_0', 'node_17', 'node_3', 'node_20']"
k_25,node_7,node_1,38,59,160,"['e_325', 'e_86', 'e_215', 'e_70', 'e_114']","['node_7', 'node_5', 'node_17', 'node_24', 'node_9', 'node_1']"
k_26,node_20,node_24,27,67,139,"['e_198', 'e_23', 'e_215']","['node_20', 'node_18', 'node_17', 'node_24']"
k_27,node_21,node_14,37,57,128,"['e_226', 'e_111', 'e_196']","['node_21', 'node_4', 'node_16', 'node_14']"
k_28,node_15,node_7,99,45,131,"['e_259', 'e_32', 'e_166']","['node_15', 'node_0', 'node_22', 'node_7']"
k_29,node_2,node_11,39,55,161,"['e_210', 'e_148', 'e_135']","['node_2', 'node_23', 'node_1', 'node_11']"
k_30,node_0,node_11,59,67,167,"['e_265', 'e_215', 'e_70', 'e_114', 'e_135']","['node_0', 'node_17', 'node_24', 'node_9', 'node_1', 'node_11']"
k_31,node_8,node_15,100,64,135,"['e_223', 'e_23', 'e_215', 'e_70', 'e_241']","['node_8', 'node_18', 'node_17', 'node_24', 'node_9', 'node_15']"
k_32,node_10,node_5,24,45,132,"['e_317', 'e_210', 'e_271', 'e_325']","['node_10', 'node_2', 'node_23', 'node_7', 'node_5']"
k_33,node_24,node_6,88,44,109,"['e_70', 'e_241', 'e_113']","['node_24', 'node_9', 'node_15', 'node_6']"
k_34,node_14,node_5,80,69,153,"['e_309', 'e_358']","['node_14', 'node_4', 'node_5']"
k_35,node_10,node_1,21,63,144,"['e_317', 'e_210', 'e_148']","['node_10', 'node_2', 'node_23', 'node_1']"
k_36,node_9,node_18,37,65,98,"['e_84', 'e_223']","['node_9', 'node_8', 'node_18']"
k_37,node_23,node_14,49,52,136,"['e_13', 'e_267', 'e_110']","['node_23', 'node_6', 'node_20', 'node_14']"
k_38,node_4,node_11,90,54,195,"['e_358', 'e_86', 'e_215', 'e_70', 'e_114', 'e_135']","['node_4', 'node_5', 'node_17', 'node_24', 'node_9', 'node_1', 'node_11']"
k_39,node_16,node_11,21,56,167,"['e_196', 'e_35', 'e_135']","['node_16', 'node_14', 'node_1', 'node_11']"
k_40,node_8,node_10,29,66,126,"['e_223', 'e_23', 'e_266', 'e_164']","['node_8', 'node_18', 'node_17', 'node_12', 'node_10']"
k_41,node_2,node_6,85,45,119,"['e_210', 'e_13']","['node_2', 'node_23', 'node_6']"
k_42,node_0,node_18,27,52,79,"['e_265', 'e_127']","['node_0', 'node_17', 'node_18']"
k_43,node_10,node_11,67,69,180,"['e_317', 'e_210', 'e_148', 'e_135']","['node_10', 'node_2', 'node_23', 'node_1', 'node_11']"
k_44,node_12,node_10,58,65,100,['e_164'],"['node_12', 'node_10']"
k_45,node_22,node_0,82,40,146,"['e_166', 'e_195']","['node_22', 'node_7', 'node_0']"
k_46,node_16,node_15,50,59,148,"['e_196', 'e_147']","['node_16', 'node_14', 'node_15']"
k_47,node_19,node_24,43,81,112,['e_359'],"['node_19', 'node_24']"
k_48,node_6,node_9,19,68,152,"['e_15', 'e_91']","['node_6', 'node_22', 'node_9']"
k_49,node_0,node_19,82,73,179,"['e_265', 'e_266', 'e_164', 'e_317', 'e_289']","['node_0', 'node_17', 'node_12', 'node_10', 'node_2', 'node_19']"
k_50,node_14,node_6,32,54,155,"['e_68', 'e_7', 'e_125']","['node_14', 'node_16', 'node_13', 'node_6']"
k_51,node_11,node_22,80,55,124,['e_353'],"['node_11', 'node_22']"
k_52,node_21,node_9,50,62,154,"['e_226', 'e_358', 'e_86', 'e_215', 'e_70']","['node_21', 'node_4', 'node_5', 'node_17', 'node_24', 'node_9']"
k_53,node_1,node_16,61,74,126,['e_319'],"['node_1', 'node_16']"
k_54,node_19,node_9,61,56,92,"['e_359', 'e_70']","['node_19', 'node_24', 'node_9']"
