id,origin,destination,demand,release_time,deadline
k_0,node_9,node_10,68,0,21
k_1,node_6,node_5,65,0,29
k_2,node_17,node_14,51,0,50
k_3,node_1,node_19,54,0,42
k_4,node_1,node_2,64,0,24
k_5,node_2,node_3,47,0,50
k_6,node_17,node_0,25,0,38
k_7,node_16,node_19,7,0,53
k_8,node_1,node_16,11,0,49
k_9,node_0,node_9,37,0,58
k_10,node_4,node_10,44,0,58
k_11,node_14,node_16,4,0,69
k_12,node_10,node_13,11,0,70
k_13,node_7,node_0,9,0,51
k_14,node_12,node_13,1,0,18
k_15,node_12,node_13,38,0,19
k_16,node_16,node_10,92,0,26
k_17,node_1,node_7,23,0,49
k_18,node_4,node_8,66,0,26
k_19,node_3,node_5,7,0,15
k_20,node_5,node_12,6,0,28
k_21,node_8,node_12,89,0,35
k_22,node_16,node_1,41,0,53
k_23,node_11,node_5,50,0,21
k_24,node_7,node_8,61,0,45
k_25,node_3,node_11,62,0,16
k_26,node_19,node_0,74,0,51
k_27,node_11,node_6,73,0,30
k_28,node_12,node_8,37,0,37
k_29,node_0,node_3,12,0,56
k_30,node_14,node_12,47,0,29
k_31,node_17,node_2,17,0,35
k_32,node_17,node_19,28,0,49
k_33,node_14,node_19,96,0,26
k_34,node_0,node_4,100,0,29
k_35,node_19,node_11,26,0,29
k_36,node_6,node_9,96,0,68
k_37,node_7,node_13,40,0,29
k_38,node_11,node_19,88,0,27
k_39,node_1,node_14,16,0,45
k_40,node_8,node_3,90,0,47
k_41,node_14,node_13,17,0,22
k_42,node_4,node_10,52,0,63
k_43,node_14,node_7,62,0,27
k_44,node_10,node_7,57,0,70
k_45,node_10,node_17,21,0,68
k_46,node_10,node_2,99,0,69
k_47,node_5,node_0,10,0,57
k_48,node_4,node_5,75,0,51
k_49,node_10,node_17,8,0,70
k_50,node_5,node_3,97,0,19
k_51,node_15,node_0,55,0,37
k_52,node_4,node_11,63,0,45
k_53,node_19,node_1,47,0,49
k_54,node_16,node_8,18,0,52
k_55,node_4,node_17,100,0,31
k_56,node_12,node_18,48,0,28
k_57,node_11,node_7,12,0,32
k_58,node_19,node_9,28,0,63
k_59,node_18,node_0,70,0,23
k_60,node_7,node_6,80,0,30
k_61,node_12,node_9,8,0,51
k_62,node_6,node_10,90,0,78
k_63,node_1,node_9,7,0,58
k_64,node_2,node_17,47,0,32
k_65,node_5,node_18,16,0,50
k_66,node_7,node_11,67,0,31
k_67,node_0,node_14,11,0,51
k_68,node_9,node_19,3,0,78
k_69,node_15,node_13,89,0,54
k_70,node_10,node_8,66,0,66
k_71,node_4,node_15,40,0,23
k_72,node_12,node_1,11,0,36
k_73,node_0,node_7,66,0,50
k_74,node_0,node_13,1,0,50
k_75,node_3,node_9,2,0,65
k_76,node_9,node_12,23,0,72
k_77,node_11,node_15,33,0,55
k_78,node_0,node_2,46,0,24
k_79,node_7,node_16,73,0,60
k_80,node_6,node_2,56,0,58
k_81,node_11,node_2,95,0,54
k_82,node_6,node_12,42,0,33
k_83,node_4,node_2,16,0,23
k_84,node_4,node_7,64,0,41
k_85,node_17,node_8,100,0,32
k_86,node_9,node_15,48,0,78
k_87,node_18,node_11,88,0,41
k_88,node_12,node_3,51,0,23
k_89,node_0,node_9,45,0,60
k_90,node_13,node_9,1,0,65
k_91,node_15,node_1,14,0,30
k_92,node_19,node_16,80,0,60
k_93,node_7,node_6,96,0,30
k_94,node_12,node_2,16,0,36
k_95,node_13,node_6,13,0,22
k_96,node_16,node_11,36,0,59
k_97,node_4,node_0,82,0,30
k_98,node_6,node_16,30,0,66
k_99,node_16,node_0,75,0,54
