id,origin,destination,demand,release_time,deadline,arc_list,node_list
k_0,node_3,node_18,60,45,115,"['e_71', 'e_89']","['node_3', 'node_7', 'node_18']"
k_1,node_0,node_3,94,47,106,"['e_128', 'e_98', 'e_73']","['node_0', 'node_1', 'node_13', 'node_3']"
k_2,node_9,node_8,36,52,142,"['e_15', 'e_289']","['node_9', 'node_15', 'node_8']"
k_3,node_5,node_18,68,51,107,"['e_65', 'e_167', 'e_273', 'e_290']","['node_5', 'node_6', 'node_11', 'node_2', 'node_18']"
k_4,node_5,node_3,31,41,100,"['e_24', 'e_14', 'e_188', 'e_53']","['node_5', 'node_16', 'node_8', 'node_4', 'node_3']"
k_5,node_4,node_10,22,54,120,['e_272'],"['node_4', 'node_10']"
k_6,node_19,node_7,50,52,119,"['e_180', 'e_71']","['node_19', 'node_3', 'node_7']"
k_7,node_6,node_14,94,48,119,"['e_167', 'e_273', 'e_290', 'e_11']","['node_6', 'node_11', 'node_2', 'node_18', 'node_14']"
k_8,node_6,node_15,8,46,139,['e_146'],"['node_6', 'node_15']"
k_9,node_5,node_8,6,45,71,"['e_24', 'e_14']","['node_5', 'node_16', 'node_8']"
k_10,node_13,node_14,40,42,96,"['e_226', 'e_14', 'e_188', 'e_191', 'e_297']","['node_13', 'node_16', 'node_8', 'node_4', 'node_17', 'node_14']"
k_11,node_15,node_12,43,52,123,['e_233'],"['node_15', 'node_12']"
k_12,node_18,node_1,90,40,80,"['e_247', 'e_112', 'e_128']","['node_18', 'node_19', 'node_0', 'node_1']"
k_13,node_1,node_6,24,41,87,"['e_168', 'e_127']","['node_1', 'node_17', 'node_6']"
k_14,node_17,node_18,96,48,98,"['e_297', 'e_189']","['node_17', 'node_14', 'node_18']"
k_15,node_3,node_10,21,48,154,"['e_158', 'e_226', 'e_14', 'e_188', 'e_272']","['node_3', 'node_13', 'node_16', 'node_8', 'node_4', 'node_10']"
k_16,node_10,node_5,49,47,125,"['e_75', 'e_229', 'e_191', 'e_151']","['node_10', 'node_11', 'node_4', 'node_17', 'node_5']"
k_17,node_2,node_11,38,44,104,"['e_50', 'e_128', 'e_148']","['node_2', 'node_0', 'node_1', 'node_11']"
k_18,node_4,node_19,19,55,123,"['e_191', 'e_297', 'e_189', 'e_247']","['node_4', 'node_17', 'node_14', 'node_18', 'node_19']"
k_19,node_7,node_15,33,44,93,['e_253'],"['node_7', 'node_15']"
k_20,node_18,node_8,41,46,105,"['e_237', 'e_24', 'e_14']","['node_18', 'node_5', 'node_16', 'node_8']"
k_21,node_7,node_9,24,46,119,"['e_89', 'e_136', 'e_159']","['node_7', 'node_18', 'node_3', 'node_9']"
k_22,node_8,node_2,37,45,106,"['e_188', 'e_191', 'e_127', 'e_167', 'e_273']","['node_8', 'node_4', 'node_17', 'node_6', 'node_11', 'node_2']"
k_23,node_2,node_15,52,50,113,"['e_290', 'e_247', 'e_19']","['node_2', 'node_18', 'node_19', 'node_15']"
k_24,node_17,node_12,26,42,99,"['e_297', 'e_192']","['node_17', 'node_14', 'node_12']"
k_25,node_18,node_0,94,45,88,"['e_247', 'e_112']","['node_18', 'node_19', 'node_0']"
